Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E fay aquo una vetz o doas, quar si achieyl son trops, lahoras cauteriza quascun de lor segon que havem recontat, e aprop cura aquels am aquo que confereys a lor dels enguentz entro que sia sanat.	 And do this one or two times, because if the veins are too large, then cauterize each of them as we have described, and then treat them with water from the ointments until they are healed.
E si cauterizas am gran cauteri sobre alquatin, es mays derier en juvament.	 And if you cauterize with a large cautery on any part of the body, it is more useful as a remedy.
Capitol .xxxvi.	 Chapter .xxxvi.
De cauterizacio de fistolas que son faytas en la natura derie en las partidas de lu.	 Of the cauterization of fistulas that occur naturally in the parts of the body.
Quan la natura no obeziys a la obra la qual havem recomtada en son loc, e·l pacient es espaventat per aquo, sia sanat am cauteri.	 When nature does not obey the work described in its place, and the patient is frightened by this, let him be healed with a cautery.
Donc quan ad alcun ve fistola en la natura derier, e es antiquada, corro sania de lu e humiditatz corrompudas, e donc aquo que es pus digne que cove es que proes aquela am tenta subtil, e aprop conoys la quantitat de la profunditat de lu am la devant dita tenta.	 Therefore, when some vein has a fistula occurring naturally within it and is chronic, with corrupt blood and humors flowing out, then the most worthy thing to do is to probe it with a subtle probe, and then recognize the quantity of its depth with the aforementioned probe.
Aprop igneys le cauteri que es semblant a ray.	 Then heat the cautery that resembles a ray.
E aprop met aquel cauteri ignit en aquesta fistula, e segon la quantitat en la qual intrec la tenta.	 And then insert the heated cautery into this fistula according to the quantity in which you inserted the probe.
E itera sobre aquela le cauteri entro que sian comburitz aquels cors corrumputz tost una veguada o dos o tres, segon la quantitat de la tua necessitat.	 And repeat with the cautery on that spot until those corrupt bodies are burned once or twice or three times, according to your need. xspace
E guarda te de combustio de nervi e de vena; o si fistula va al cors de la vesica o al cors del budel, lahoras guarda te de totz aquels locz; e no fassas aquo sino quan la fistula es en loc carnos e cogitas que no es penetrant.	 And be careful not to cause burning of the nerves or veins; or if there is a fistula in the bladder or intestines, then avoid those areas; and do this only when the fistula is in fleshy and soft parts where it does not penetrate.
E aprop cura le loc entro que sia sanat.	 And then cure the area until it is healed.
E si le loc es sigillat, e so abscindidas de lu las materias, e roman ayssi per lonc temps, lahoras sapias que ja es curat entierament.	 And if the area is sealed and the materials removed from it remain that way for a long time, then know that it has been completely healed.
E si las materias no so de lu ostadas, lahoras sapias que es penetrant o en le preon de lu os corromput, o cays aquo de aquelas causas de las quals vindra rememoracio en son loc.	 And if the materials are not removed from it, then know that it is penetrating or that its bone has become rotten, or because of those causes which will cause a recurrence in that area.
Capitol .xxxvii.	 Chapter XXXVII
De cauterizacio dels ronhos.	 On the Cautery of Hemorrhoids.
Quan en les ronhos endeve dolor per freg o per grossa ventozitat, e per aysso le coyt del malaute es amermat, lahoras cove que cauterizes aquel sobre les ronhos am cauteri sobre quascun ronho am cauteri clavilh del qual precesic la rememoracio.	 When hemorrhoids cause pain due to cold or great heat, and for this reason the patient's anus is numb, then it is necessary to cauterize those (hemorrhoids) on the anus with a hot cautery on each hemorrhoid, using a needle of which you will need the reminder.
E fort leu cauterizam am le segon un petit dejos, per que vindran tres cauteris liniatz, e donc siran mays deriers en juvament.	 And strongly cauterize with the second one a little deeper, so that there will be three lined cauteries, and thus they will be more useful in helping.
Capitol .xxxviii.	 The translation of "Capitol .xxxviii." is "Chapter 38".
De cauterizacio de la vesica.	 "On Cauterization of the Bladder.
Quan accideys en la vesica debelitat e mollificacio per freg e per humiditatz ayssi que·l malaute la urina no retengua, lahoras cauteriza aquel en la partida pus dejos sobre la vesiqua, la hon comensan les pels del pentenilh, e cauteriza am un cauteri en la partida dreyta, e am autre en la senestra de lu.	 "When there is weakness and softening of the bladder due to cold and moisture, so that the patient cannot retain urine, then cauterize him in the lower part of the abdomen below the bladder, where the pubic hair begins, using a hot iron on the right side and another on the left side.
E sia la longitut de quascun cauteri segon la cantitat dels not del pous; e cauteriza aquel am cauteri en la partida pus bassa del dos, o am dos cauteris si es necessitat.	 "And let the length of each cautery be according to the size of the patient's navel; and cauterize him also in the lower back with a hot iron, or with two irons if necessary.
E sia cauteri clavilh segon que es procesit.	 "And let the cauteries be done with a pointed iron as needed.
Capitol .xxxix.	 "Chapter 39
De cauterizacio de la mayra.	 "On Cauterization of the Uterus.
Quan veno en la mayra freg e humiditatz, e per aysso es prohibida enpreignacio, e son corrompudas las mestruas de lu, e es tardada la provocacio de lor, e accideys dolor deves le haveniment de lor, lahoras cove que·l loc sia cauterizat am tres cauteris en le circuit del ombelic, ayssi cum havem dit en le cauteri de la vesica; e am cauteri sobre le loc pus dejos del dos, o am dos cauteris, e sia le cauteri clavilh.	 "When the uterus is affected by cold and moisture, making intercourse difficult, menstrual flow becomes corrupt, delayed, or painful, then the area should be cauterized with three irons around the navel, as we have said in the case of bladder cautery; and also cauterize below the back with one iron, or two if necessary, and let the cauteries be done with a pointed iron.
Capitol .xl.	 It seems like the text you provided is starting with "Capitol .xl." which translates to "Chapter 40" in English. This indicates that the text is divided into chapters, and this particular section is the 40th chapter of the medieval medical treatise. Without additional context or content from the next lines, I can't provide a more detailed translation, but based on the pattern you've shown, each line would be translated sequentially as it appears. If you have more text to translate, please continue, and I will assist you with each line accordingly.
De cauterizacio de la dislocacio de l’anqua.	 Of the cauterization for ankle dislocation.
Quan humiditatz moucozas so efundudas a la partida de la anqua, e so faytas causas del yssiment del sieu loc, e senhal de lu es que la coyssa es prolonguada sobre l’autre quan so comparadas entre lor.	 When mucus is infused in the part of the ankle and this causes its displacement from its place, a sign of this is that one leg appears longer than the other when compared to each other.
E le loc de la dislocacio es atrobat en lu quays boyt.	 And the place of the dislocation is found in it which is swollen.
Adonc cove que cauterizas le malaute sobre la partida de la anqua de lu am cauteri a sercle semblant, pus que tu auras senhat am tenta en le cercuit de la partida ayssi cum es revolguda, e per so que la partida caia el mieg loc del cercle.	 Therefore, you should cauterize the patient over the affected part of the ankle with a circular iron, because you will have a sign with the probe in the circle of the place as it is turned around, and so that the place falls exactly in the middle of the circle.
E sia le cauteri del qual precedit la forma en la cauterizacio del estomac.	 And let the iron be of the same form as in the cautery of the stomach.
E si aquest cauteri no es a tu present, lahoras cauteriza aquel am tres cauteris am cauteri olivar gran.	 And if this iron is not available to you, then cauterize with three irons, using a large olive-sized iron.
E sia fayt le cauteri segon la quantitat de la ispicitut de tota la codena; e aprop cura aquel entro que sia sanat.	 And let the cautery be done according to the thickness of the entire tendon; and then care for it until it heals.
Capitol .xli.	 Chapter 41
De cauterizacio de la vena sciatica.	 On Cauterizing the Sciatic Vein
Quan dolor ve en la partida de anqua, e so causa de lu freg et humiditatz, le malaute es curat am aquo que havem dit e no confereys, e aquo es antiquat, lahoras cove que tu lacses le malaute de humors grosses am pillulas fetidas o am pillulas artificials o semblantz; e aprop cauteriza aquel.	 When pain occurs in the ankle area due to cold and dampness, the patient is treated with the water we have mentioned before, and no other remedy should be given, for this treatment is ancient. Therefore, you must first purge the patient of gross humors using either fetid pills or artificial pills; then cauterize the affected area.
E la manieyra del cauteri en aquela es segon dos manieyras: o cauteri am medicinas comburentz, o cauteri am foc.	 There are two methods for cauterizing in this case: cauterization with burning medicines or cauterization with fire.
Sira segon dos manieyras scientas, de las quals es la una que cauterizes aquel sobre la partida de l’ancha de lu am tres cauteris triangulatz segon aquesta forma; e fay am aquels bona profunditat.	 According to two well-known methods, one of which involves cauterizing the affected area of the ankle with three triangular cauteries like this; and you should make a good depth with them.
E sia le spazi le qual es entre cascun cauteri la quantitat de la grossitut del dit e si le cauteri olivar o gran.	 The space between each cautery should be the width of the tip of your finger, whether you use an olive-sized or larger cautery.
Mays alcunas veguadas sia le cauteri sobre le mieg loc sobre le cap de l’anquan per que son quatre cauteris.	 However, sometimes the cauteries should be placed halfway up the shin, because there are four cauteries in total.
E si vols, cauteriza am le cercle del qual es precesida la forma en la cauterizacio de la dislocacio de l’anqua, la i que sia cercle continent e comburey la ispicitut de tota la codena.	 And if you wish, you can also cauterize with the circular shape used in the treatment of ankle dislocation, ensuring that the circle is continuous and burns the entire circumference.
E aquesta es la manieyra de cauteri in ciatiqua quan dolor es adherent al anqua e no es estenduda entro a la coyssa.	 "And this is the manner of cauterization in hernia when the pain adheres to the ring and does not extend into the scrotum.
Mays si es estenduda entro a la coyssa, lahoras cauteriza aquel am dos cauteris sobre la coyssa sobre le loc al qual envireys le malaute que es la dolor; e am un cauteri sobre la cavilha per quatre ditz un pauc deves la part cilvestra.	 "But if the pain extends into the scrotum, then cauterize it with two cauteries on the scrotum at the place where you direct the patient, which is the pain; and with one cautery on the testicle for four times a little above the posterior part.
E si le cauteri cutellar, e sia la profunditat del cauteri segon la quantitat de la ispicitut de la codena.	 "And if you use a lancet for cauterization, then let the depth of the cautery be according to the thickness of the scrotal skin.
E si le malaute envireys que la dolor es estenduda entro al loc prop les ditz des pes, lahoras cauteriza aquel aqui on envireys am cauteri per tres puntz o quatre o mays si indigeys de aquel.	 "And if the patient directs that the pain has extended to the place near the testicles, then cauterize it here where he directs with a cautery for three or four times, or more if needed.
E si le malaute envireys dolor esser dejos le donolh ves la coyssa, lahoras cauteriza aquel aqui am un cauteri cutellar.	 "And if the patient directs that the pain is below the anus towards the scrotum, then cauterize it here with a lancet.
E guarda te en tota cauterizacio que no ultimes am le cauteri en tant que comburas nervi o gran arceria, e que per aquo a tu es sobre le malaute mal noccument o contraccio.	 "And be careful in all cauterization that you do not burn too deeply with the lancet so as to damage nerves or large blood vessels, and thus cause harm or injury to the patient.
E yeu ja e vist un e autre de aquels les quals cauterizero sobre la cavilha e ultimero en la cauterizacio, e la cama foc inflada entro que la tumor aconseguit lo pe, e foc perforat e corromput tot le pe.	 "And I have seen one or two of those who cauterized on the testicle and burned too deeply, and the foot became swollen until the tumor reached the foot, and it was perforated and completely corrupted.
E aprop accidic fort solucio de ventre, e aprop aquo la mort.	 And then there is a sudden release of the stomach, and this is death.
E si la dolor es en dos partidas ensemps cauteriza quascuna segon aquesta manieyra.	 And if the pain occurs in two parts at once, cauterize each one according to this manner.
E diysero les savis alcus en la cauterizacio de anqua cauteri del qual aquesta es la manieyra: fay semblant a cercle de ferr del qual le cercuit sia la maytat de un palm; e sia deves le sieu orrifici segon la grossesa de un os de datil o mens un pauc.	 And the wise men said in the cauterization of water, this is the manner: make a circle of iron, the circumference of which is half a palm; and its holes should be according to the thickness of a finger or less.
E dedintz aquel cercle sia un autre tertz; e sia le spazi le qual es entre lor la quantitat del notz del pous; e sian aquels cercles ubertz de dos partidas; e sia la longitut de aquels cays un notz o dos notz, e fay en aquels margue de ferr decentment apparelhat en les cercles; e aquesta es la forma de lu:	 And inside that circle there should be another third [circle]; and the space between them should be the width of a thumb; and those circles should be open on two sides; and the length of those sticks should be one thumb or two thumbs, and make the edges of iron decently finished on the circles; and this is its shape:
Aprop sia ignit en le foc entro que s’enrogesisca e gete scintillas, e aprop sia pausat sobre la partida del anqua, le malaute colcat sobre le latz sa.	 Then let it be heated in the fire until it becomes red and starts to throw sparks, and then place it on the watery part, with the patient lying on their side.
E donc cauteriza aquel am tres cauteris redontz en una veguada.	 And so cauterize that with three round cauteries at once.
E aprop layssa aquel per tres jorns; aprop emplastre aquel am boder e layssa la plagua uberta per trops dias; e aprop cura aquel am enguentz entro que sia sanat.	 And then leave that for three days; and then dress that with a poultice, leaving the wound open for several days; and then treat it with ointments until it is healed.
Diys Albucasis : o, filhs, de aquesta specia de cauteri pauc havem usat per la terror del reguardament de lu, e per aquo que paucs havem trobatz les quals reguardan sobre lu.	 Certainly! Here is the translation of the given sentence:
Mays dels bos cauteris a lu qui les sufferta, et atroba am aquel le loc de lu.	 It appears that this text is written in a language that combines elements from Latin and Romance languages, possibly a form of medieval Occitan or Catalan. Let's translate the given sentence line by line:
Mays cauteri am medicinas adhurentz es que tu fassas dos cercles haventz armula perforada en la qual deyssen le guaffo de la porta de ferr; sia la longuitut de la paretz en la nauteza de lor sian dos nozes o quays aquels.	 Certainly! Let's translate the text line by line:
E si le spazi le qual es entre quascu la quantitat de la grossitut del dit; e sian ubertz dejos e desus, e sian que contenguan se entre lor segon aquesta forma:	 And if the space that is between each quantity of the thickness of the said [part]; and they are opened below and above, and they are such that they contain each other according to this form:
E aprop pausa sobre la partida de la anqua le malaut jasent sobre le latz sa, e comprem la tua ma sobre la partida de la anqua; e aprop pren de aygua cauda e fon la entre dos cercles, e la qualiditat de aquela sia am le foc petit a petit, e te aquela per la quantitat de una hora, e sufferta le malaute la mordicacio e la adhustio de lu — quar aquel atrobo mordicacio ayssi cum de foc — entro que cesse la mordicacio.	 And then place the patient lying on their side, and press your hand on the affected area; and then take some hot water and pour it between two basins (or containers), and let the heat of that water increase gradually, and hold it for about an hour, so that the patient endures the burning and scalding — because this remedy burns like fire — until the burning ceases.
E aprop eleva la tua ma am le instrument et abstergeys l’aygua cauda de tota la anqua am aygua dousa.	 And then raise your hand with the instrument and wipe away all the hot water from the affected area with cold water.
E aprop leyssa aquel per tres jorns e pausa sobre aquel boder entro que sia la negror de la adhustio remauguda, e leyssa aquo per alcus jorns, e correra de lu poyredura; aquest es derier en juvament.	 And then let it be for three days and place a border over it until the blackness of the burn fades away, and let that be for some days, and scabies will run off from there; this is for aid.
E aprop cura aquel am enguentz entro que sia sanat.	 And then treat it with ointments until it heals.
E si la dolor es extenduda entro la coyssa o la camba, fay a lu estatua en lu que contengua aygua segon que es feyt en la anqua engualment.	 And if the pain extends into the thigh or the leg, make for him a statue that contains water according to what is done on the hand likewise.
E aquesta es la manieyra de aygua cauda, e yeu ja he scrit aquela en le tractat de la rectificacio de medicinas.	 This is the method of applying hot water, and I have already written about it in the treatise on the correction of medicines.
Recipe de alcali e de caus no extinta de amdos ana partida una, e trissa les e pausa en una ola nova de la qual la partida dejos sia perforada per un petit trauc, segon la quantitat que intre en lu ray.	 Recipe of lime and eggshells, both finely crushed together in equal parts, and strain them to place in a new vessel, through which the mixture can be poured little by little, according to the amount that enters into it.
E pausa dejos le fons de la ola autra ola enveyriada, e gete sobre aquel alcali e caus viva de aygua doussa la qual cobra aquels per un dit, e pus que tu compremes aquels am la tieua ma per bona compressio, e leyssa la hola que deyssenda de lu aygua aguda en la partida dejos a la ola enveyriada.	 Then place another vessel underneath the first one, and pour over it lime and eggshells double their volume of warm water, which covers them by about a finger's width. After compressing them well with your hand, let the sharp water from above drain into the lower vessel through the hole.
E aprop ajusta tota aquela aygua, e geta la sobre autra caus viva e autre alcali renovelatz, quar aquela lahoras sira de mot forta acuitat, la qual es aministrada en motas operacios de medicina e en cauterizacio dels autres membres, quar operacio fa de foc.	 Then immediately adjust all that water and pour it over another batch of warm eggshells and fresh lime, because at this point it will have a very strong acidity, which is used in many medical operations and for cauterizing other limbs, as it has the effect of fire.
E so de las medicinas alcunas am las quals es cauterizat ancha, ayssi cum tezizic e mel anacrat e caus am sabo enayssi que sian mesclatz.	 And so with some medicines, such as honey, vinegar and soap, which should be mixed together.
E Gualia recontet de un home dels antics la operacio e la curacio am la qual es curada dolor de anqua e de vena sciatica, e magnifiquet mot be esser de aquel, e diys que no hac necessitat de autra curacio, e quar es sanat per una veguada ayssi cum recomtec, quar fort leu aquel intrec en banh e eysic ja sa d’aquel.	 And Galen recounts the operation and treatment of a man from antiquity with which pain of water and sciatica is cured, and he said that no other treatment was needed, because it is cured once, as he recounted, for when he entered the bath, he came out healthy.  />
Et es que sia pres de certarragi vert, e si no es atrobat vert, sia presa figua recent; e mot sia trissada am un pauc de grays e sia pausat sus la anqua en la qual es la dolor, o en la coyssa, o en la camba, e sia liat.	 And it is that a piece of fresh verbena be taken; and if verbena is not found, then take a recent fig; and let it be chopped with a little gray [salt] and placed on the ankle where the pain is, or in the cavity, or in the thigh, and bind it.
E sia layssat per la cantitat de tres horas o per la quantitat que·l malaute centa cedacio de la adhustio.	 And let it be left for the duration of three hours or for as long as the patient feels relief from the application.
E aprop met aquel en banh e donc quan le cors de lu sia enrozat, entromet aquel en le sol, quar la dolor cessa e es sanat.	 And then place that [patient] in a bath and when their body is reddened, immerse them in the cold water, for the pain will cease and they will be healed.
E sapias que no cove que alcu use de cauteri am aquestas medicinas sino aprop la evacuacio del cors.	 And know that it is not necessary to use cautery with these remedies except for the purpose of purging the body.
Mays ja Escorides diysec que quan am fenda de cabra la vena stretica es cauterizada, aprofieyra a lu mo be; e sia le cauteri am lu segon aquesta manieyra: sia presa lana e sia enbeguda en oli antic, e sia pausat entre le pous del pe e entre le fossil.	 However, Hippocrates said that when the varicose vein of a goat is cauterized, it benefits him more; and the cautery should be used in this manner: take wool and soak it in old oil, and place it between the toes of the foot and between the soles.
E aprop pren fenda de cabra secca e emflasma aquela am foc entro que sia fayta carbo; e aprop pausa lu sobre la lana e leysa la entro que sia estengida.	 And then take dry goat dung and inflame it with fire until it becomes charcoal; and then place that on the wool and press it until it is spread out.
E aprop itera aquo, e no cessas far aquo entro que·l scintiment de la mordicacio pervengua entro al anqua e repausa la dolor.	 And repeat this action, and do not stop doing so until the feeling of biting reaches into the ankle and relieves the pain.
Et aquesta manieyra de cauteri es apelat cauteri de vaquas.	 And this manner of cautery is called "cautery of cows.
Capitol .xlii.	 Chapter XLII.
De cauterizacio de dolor de dos.	 On the Cauterization for Back Pain
Alcunas veguadas dolor es en le dos per tropas causas, cum per cazement o per percucio o per superflua evacuacio, e per causas ad aquelas semblantz, per infusio de materia frega e humida.	 Sometimes pain in the back is due to many causes, such as falling or striking, or excessive evacuation, and for similar reasons, due to the infiltration of cold and wet matter.
E cauteri no catz sino en aquesta sola specia la qual es fayta per efusio de materia frega.	 Cautery is only effective in this particular type caused by the infiltration of cold matter.
Donc cove, aprop evacuacio del malaute am pillulas fitidas e am semblant a lor, que sian faytas sobre·l dos en le qual es la dolor tres linhas segon la latitut de lu, pus que senhas am tentha en quascuna linha v cauteris o mays, segon la quantitat que ve de la tolleransa del malaute e de la vertut de lu.	 Therefore, first evacuate the patient with purgative pills and similar to them, which should be made on the back where the pain is located in three lines according to its size, as each line has ten cauteries or more, according to the patient's tolerance and strength.
E sia fayta cauterizacio am cauteri de punt.	 And the cautery should be done with a pointed cautery.
E si vols, cauteriza am tres cauteris o am quatre am cauteri clavilh medial segon aquesta forma:	 And if you wish, cauterize with three or four with a median-sized nail cautery in this manner:
Capitol .xliii.	 Chapter XLIII.
De cauterizacio al comensament de gilbositat.	 About cauterization at the beginning of jaundice.
Motas veguadas endeve aquesta malautia als petitz enfantz; e senhal del comensament de lu en les enfantz es que accideys sobre lor estrectura en le ale eves la elevacio e·l movement.	 Many observations indicate that this illness affects mainly small children; and a sign of its onset in children is that they experience convulsions or movements in the upper extremities during sleep.
E atrobas en le derier espondil del dos e dels notz de lu que ja comensa a sobremontar sobre les autres spondils.	 And you will find in the last vertebra of the back and in the nape of the neck that it begins to protrude over the other vertebrae.
E donc quan tu vezes aquo e voles prohibir, lahoras cauterisa aquel am cauteri que sia cercle segon aquesta forma:	 And therefore when you see this and wish to prevent it, then cauterize that area with a circular cautery like this:
que prengua le cauteri sobre tota partida del spondilh engualment.	 so that the cautery covers all parts of the vertebra equally.
E si vols, cauteriza en le circuit del spondilh am le cauteri de punt dos linhas o tres.	 And if you wish, you can also cauterize around the circumference of the vertebra with a pointed cautery two or three times.
E sian les puntz propdas entre lor.	 And let the points be close together.
E aprop cura le loc entro que sia sanat am aquo que havem dit.	 And then carefully treat the area until it is healed as we have said.
Mays guarda que cauteri no sia administrat en gelbositat que sia fayta per spasme de nervi.	 But be careful not to apply cautery in cases of jaundice caused by nerve spasm.
Capitol .xliv.	 Chapter XLIV
De cauterizacio de podagra e de dolor de juncturas.	 On the Cauterization of Gout and Joint Pain
Quan dolor de juncturas son faytas per humors fregas les quals so enfundutz a quascun membre del cors, lahoras quan veno dolors en los pes, de costuma dels metges es que aquo apelen podragua propriament.	 When joint pain is caused by cold humors that infiltrate each part of the body, and pain occurs in the feet, doctors typically call this gout.
E donc cum es curada podagra de causa frega am manieyra de cura e no so remaugudas las dolors, lahoras las remau cauteri.	 And thus, when gout is treated with care due to coldness and the pains are not relieved, then apply cautery.
E es que tu cauterizas aquel aprop evacuacio en le circuit de la junctura del pe am motz cauteris.	 Therefore, you cauterize that appropriate location around the joint of the foot with multiple cauteries.
E sia cauteri olivar del qual aquesta es la forma de lu:	 And it should be cauterized in this way:
E si es necessitat que puntz sia fayt sobre la fassia del pe, lahoras fay am cauteri de punt.	 And if it is necessary to make points on the surface of the foot, then do so with a pointed cautery.
E si las dolors pujan entro als denolhs o a las autras juncturas, e aquo motas vetz s’endeve, lahoras cauteriza aquel sobre quascun donolh am tres cauteris o quatre de tota partida am aquest cauteri olivar.	 And if the pain spreads into the toes or other joints, and this happens many times, then cauterize each toe with three or four cauteries in total, using this type of cautery.
E si motz cauteris que aquestz cauteris sian a tu necessaris, lahoras cauteriza aquel e no premas trop la tua ma am le cauteri abans, sia tant solament enviro la specitut de la codena.	 And if multiple cauteries are necessary, then cauterize the area, but do not press too hard with the cautery; just let the tip touch the skin.
E si las dolors pugan entro al donolh e·l dos, lahoras aministra le cauteri le qual havem dit en le sieu capitol.	 And if the pain spreads to the toe and the foot, then administer the cautery as described in its chapter.
E si las dolors so en las mas tant solament, e es apelada suagra, lahoras puncta en le circuit dels focils ayssi cum se revolvo, puncta en aquels dos linhas.	 And if the pain is only in the hands and is called "suagra", then prick around the fingernails like this: prick along these two lines.
E si reman de las dolors en les ditz, lahoras puncta en le cercuit dels focils sobre quascun notz e sobre la pinche de la ma.	 And if pain remains in the fingers, then prick around the fingernails of each finger and at the base of the hand.
E si las dolors pugan aprop alscus jorns als coydes o als muscles, lahoras cauteriza les quascus de tota part dels ajutoris.	 And if the pain worsens after several days in the shoulders or muscles, then cauterize each of those parts with fire from the assistant's tool.
E no evacuas le malaute de bon regiment e de recepcio de medicinas, quar si es fayt bon regiment e flacma es evacuada am aquest cauteri sira sanat, Dieus ajudan.	 And do not evacuate the patient of good diet and reception of medicine, because if good diet is maintained and the humor is evacuated with this cautery, he will be healed, God willing.
Capitol .xlv.	 Chapter 45.
De cauterizacio de rompeduras.	 On the Cauterization of Wounds.
Quan endeve rompedura en les angonars e diysendo les budels denant l’atela al genetiu, e aquo es comensan de aprop, lahoras cove que tu mandas al malaute layssar la sua comestio en le sieu dia e que use de causas leniens per so que la fenda deyssenda del sieu ventre.	 When there is a rupture in the belly and the intestines protrude through the wound, as if they are coming out, then you should order the patient to abstain from food on that day and use lenitive remedies so that the opening in their belly does not increase.
E aprop segua le malaute entre las tuas mas sobre le sieu dos, e comanda a lu que tengua le sieu ale entro que sia foro getat o aparesca l’atela o·l budels.	 Then follow the patient and hold them with your hands on their back, and command him to keep his breath until the intestine or the bowel is expelled or appears.
E aprop retorna aquel am les tieus ditz e senha am tenta la ruptura sobre le os del pentenilh am senhal la extremitat del qual sia semblant a la maytat de cercle a las subiranas partidas del cors.	 Then return with these words and instructions, attempting to close the wound on the bones of the pelvis, marking the end of which should resemble half a circle in the upper parts of the body.
E aprop igneys le cauteri del qual aquesta es la forma de lu:	 Then heat the cautery which has this shape:
entro que sia mot rog e gete cintilhas.	 "Until it is completely red and sparkling.
E aprop reduzeys le budel o l’atela a la sua conquavitat, e aprop pause la sua ma sobre le loc per so que le budel no yesqua.	 Then return the intestine or hernia to its cavity, and place your hand over the area to prevent the intestine from coming out.
E tu ja has ubert entre las coyssas del malaute e dejos lu as pausat un coyssi, et autre servent sia sus las cambas de lu, e autre sus le pietz de lu, le qual tengua las suas mas.	 And you have already opened the space between the patient's thighs and placed a cushion under them, with another servant on their legs, and another on their chest, holding their hands.
E aprop pausa le cauteri sobre aquel senhal am la tua ma am cauteri stan dreyt, e te aquel entro que am lu consieguas le os del pentenilh entro al mieg del duiduni; e itera am aquel autra veguada si a tu aquel no has conseguit en la primieyra veguada entro al os.	 And then place the cautery on that mark with your hand steadily holding the cautery upright, and apply heat until you reach the bones of the little toe in the middle of the foot; and repeat this action one more time if you have not achieved it in the first application.
E observa saviament del ysiment del budel en la hora de la tua cauterizacio, que no comburas aquel budel per so que sobre le malaute no vengua in mort o autre gran malicia.	 And observe carefully the movement of the intestine during your cauterization, to ensure that you do not burn the intestine and cause death or other serious illness in the patient.
E sapias que quan tu am le cauteri no atenhas le os, no confereys la tua operacio.	 And know that if with the cautery you do not touch the bones, your operation will be ineffective.
E cove que·l cauteri dels enfants sia subtil segon le gran e la mesura de lor.	 And it is important that the cautery for children should be fine according to their size and age.
E aprop cura le loc del cauteri per tres dias am boder entro que sia remauguda la scara del foc.	 Then care for the cauterized area for three days with a bandage until the char of the fire is removed.
E aprop cura aquel am les autres enguentz entro que sia sanat.	 And then care for him with other ointments until he is healed.
E le malaute sia jasent sobre le sieu dos per xl dias entro que sia sigillat le loc e la plagua.	 And the patient should lie on their back for 40 days, until the area and the wound are sealed.
E cove que pauses le nutriment de lu segon la longitut del temps de la curacio de lu le qual le linesca le ventre de lu, e que le budel no yesca fora deves le esforsament de guerir.	 And it is necessary to adjust the patient's diet according to the length of time they are being treated, so as not to strain their stomach and prevent the intestines from coming out due to the effort of healing.
E aprop quan se vol levar aprop xl dias, lahoras aministra liament decentment fayt, e tengua aquel per autres xl jorns.	 And then when you want to remove it after about 40 days, administer a well-prepared poultice, and keep it for another 40 days.
E sia mermat de trebalh e de replecio de vianda e de beure, e de votz vehementz, quar quan usa de aquest regiment de sanacio entiera sira sanat.	 And he should abstain from work and excessive eating and drinking, and from loud voices, for when following this complete regimen of healing, he will certainly be healed.
E yeu diyre la curacio de las rupturas en las autras partidas del ventre, e so al comensament, e vols que no treguan, lahoras cauterisa la ruptura d’aquel am cauteri redon segon la quantitat de lu, e sia aquo que es exhurit de la codena ayssi cum la tersa partida de lu; e aprop cura aquel am aquo que havem dit, e no es ajustat.	 And I will describe the treatment for ruptures in other parts of the abdomen, and at the beginning, if you do not want them to stop, then cauterize the rupture with a round cautery according to its size; let what is excreted from the gut also be like the third part of it. And then care for him as we have said, and it will not close.
E ja diyssero alcus primiers que ruptura sia cauterizada am cauteri triangular segon aquesta forma, pus que es senhada am tenta:	 And some of the earlier ones say that a rupture should be cauterized with a triangular cautery according to this form, because it is marked with a tenth:
e es pausada linha que eys per la latitut en le latz pus sobira de la ruptura, e autra linha al desus; e depausa la tua ma am un cauteri clavilh, mays le primier cauteri es pus leugier e milhor.	 And a line is placed that runs through the length of the back, above the rupture, and another line below it; and you place your hand with a pointed cautery, but the first cautery should be lighter and better.
Capitol .xlvi.	 Chapter XLVI
De cauterizacio de torcio.	 On Cauterizing Hernia
Quan endeve en alscus membres per cazement o per percussio dolor e persevera aquela dolor per lonc temps e no comfereys al u curacio am medicinas, lahoras cove que cauterizes am cauteri de punt.	 When pain in certain members persists due to injury or bruising and this pain endures for a long time and you do not heal it with medicine, then you should cauterize with a pointed cautery.
E sia le cauteri de tot membre segon la magnitut e la parvitat de lu, e vertut e develitat de lu, e locacio de torcio e dolor de lu.	 And let the cautery be adapted to each member according to its size and smallness, thickness and thinness, and the location of the hernia and pain in it.
Donc si·s sanat per le primier cauteri, bo es; e sino, lahoras itera sobre lu le cauteri; quar de costuma de aquelas dolors es que sian punctatz de membre ad aquel membre le qual apropinque al u, per que cove que consieguas aquels am cauteri entro que·l malaute sia sanat.	 Therefore, if it is healed by the first cautery, good; and if not, then repeat the cautery on it; for it is customary that these pains are transmitted from one member to another nearby, so you must capture them with a cautery until the patient is healed.
Capitol .xlvii.	 Chapter XLVII
De cauterizacio de lepra.	 On Cauterizing Leprosy
Les lebros alcunas veguadas am cauteri per mot gran juvament, e magerment si la specia de lepra que es fayta per putrefaccio de flacma e de melencolia.	 Some lepers are greatly helped by cautery, especially if the type of leprosy is caused by the putrefaction of phlegm and black bile.
