Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E aprop entremet la tua ma a la vergua de lu e suffla en la codena, e tira aquela entro que sia eyssit le cap de la vergua, e aprop mondifica aquel de aquo que es agregat en ela de sordicia.	And then insert your hand into the hernia of the patient and blow into the crevice, pulling until the head of the hernia is exposed, and clean it from any impure substances.
E aprop lia le loc signat am fiel dobla, e aprop ligua pus bas de aquel un petit le segon liament, e aprop te am le dit pous e endic tieu le loc del liament dejos am bona retencio, e inscideys entre dos liaments.	And then close the site where the thread is tied by folding it, and tie a small knot below it with a second thread, and place your finger over the site of the thread and point to the location of the ligament beneath, and cut between two ligaments.
E aprop eleva la codena sus leugierament e estratz le cap de la vergua; e aprop leyssa le sanc corre petit e petit, quar es milhor ; e pausa polvera desus e sobre la polvera pausa drap en le qual es spandut mugol de huou coyt en ayguaros concosit am oli rozat recent bo; e layssa aquel sobre aquel entro al autra dia; e cura aquel am curacio entro que sia sanat.	And then gently raise the blade, removing the head of the wedge; and drain the pus slowly and gradually, which is better; and sprinkle powder upon it and place a cloth on which fresh lard has been spread over the wound; and repeat this process each day; and treat the illness with treatment until it is healed.
La forma de las forfexs a mondificacio, aquesta es la forma:	The shape of the forceps for amputation, this is the form:
Sian las unas extramitatz no-talhantz e las autras sian talhant, que non sia yssit le ram del clau, e sia la longitut de las doas acuitatz ayssi cum la longitut de dos manubres engualment.	One end should not be sharp and the other should be, leaving no part of the claw uncut, and both edges should be of equal length to two handles.
Mays la error en mundificacio es quar fort leu efugeys la codena intrinseca tota, o partida de lu deves la inscizio.	The error in amputation is because too much force is used, which escapes the intrinsic tension of the flesh, or you must make an incision without breaking it.
Donc cove que tu extendas aquela de la tua hora am la tua ungla denant la apostemacio del loc e que inscidas aquela segon equalitat.	Therefore, know that you must extend the one from your finger towards the place of amputation and make an incision according to equality.
E si no la podes tenir am la tua ungla, lahoras extratz aquela am unci e inscideys aquela.	And if you cannot hold it with your finger, then extract it with a pince and incise it.
Mays si son passatz tres dias, e roman aquo que es imflat dejos la vergua apostemat, lahoras tu leyssa aquo entro que sia cedat le apostema caut, e excorja aquel am fecilitat, e inscidex aquel segon que a tu es preparat.	If it has been three days and they observe that the swelling is left from the inflamed hernia, then you should leave it until the hernia retracts on its own, and excise it easily, incising it as best suited to your preparation.
E guarda te del cap de la vergua, quar no nosera a lu aquo.	And be careful regarding the top of the hernia, as it will not be visible.
E donc cura aquel am aquo que la plagua consolida de las polveras las quals havem recomtadas en le tractat de las polveras.	And therefore, care for what consolidates the pain from the powders we have discussed in the treatment of powders.
E si es inscidit de la codena sobre mesura, e obezeys a las partidas desus, aquo no notz a lu.	And if it is incised from the scrotum with appropriate care and follows the contours of its parts, then this will not be noticed by him.
E mays cura aquel am aquo que havem dit entro que sia sanat.	And may cure be given to what we have said so that it heals.
Capitol .lviii.	Chapter LVIII.
De curacio de urina retenguda en la vesiqua.	On the cure of urine retention in the bladder.
Retencio de urina en la vesica es fayta per oppulacio fayta per peyra o per sanc congilat, o per poyre o per carnada, e semblantz ad aquels de aquo que havem dit de las manieyras de curacio en la divisio.	Urine retention in the bladder is caused by an increase of pressure from either stones or a frozen uric acid, or by obstruction or inflammation, and resembles those we have mentioned regarding the methods of cure in the previous section.
E si no es dissolvuda la urina, e veses retencio de lu esser per peyra le qual ja es en le col de la vesica, lahoras cove que le malaute sia encorbat sobre les sieus denolhs.	And if the urine cannot be released and the retention is due to a stone already in the bladder's neck, then the patient must be turned onto their side.
E aprop conponeys les pes de aquel sobre le sieu dos e extendas le sieu ventre de la partida pus desus del sieu dos, e le malaute estrengua le sieu ale tant quant es a lu possible.	Then place the patient's feet on their side and stretch their abdomen away from their back, and let the patient tighten their abdominal muscles as much as they can.
Donc lahoras le col de la vesica es costreyt ha espulsio de la peyra a las partidas detras, per que la urina es absolta.	Therefore, when the neck of the bladder is constricted, it prevents the expulsion of urine from the kidney into the rear parts, so that the urine is passed.
E si no es dissolvuda am aquo que havem dit he vehement es fayta la causa sobre le malaute, lahoras cove que aministres extraccio de lu am instrument le qual es apelat siringua, del qual aquesta es la forma: Sia de argent e sia subtil leon conquau, ayssi cum canula de pena de ausel am subtilitat de ray lonc en similitut d’un palm e mig, al qual sia cana subtil en le cap de lu.	And if it is not dissolved by what we have said, then the cause of the illness should be addressed, and you must administer extraction from it using an instrument called a syringe, of which this is the form: Both silver and thin as a lion's claw, with a needle of fine hair like a quill and half as long, to which a thin cane is attached at the top.
E la manieyra del eyssiment de la urina per aquel es que prenguas le fiel doblat e lies en la extramitat de lu lana o coto per bona liadura; e entrometas las extramitatz del fiel en la partida dejos de la ciringua, e inscideys am las forfexs si superflueys alcuna causa de la lana, mays intromet la en la canula am vehemencia E aprop enongeys la ciringua am boder e am album de huou.	And the manner of urination through this method is to take a folded string and tie it at the end of the tube or handle for good suction; and insert the ends of the string into the opening left by the syringe, and cut them with scissors if any excess cause problems from the string, but rather insert them firmly into the cannula with force. And then attach the syringe to the border and to the white of an egg.
E fay cezer le malaute sobre la selha, e embroca la vesiqua de lu e la vergua am olis umitz, e oli de oliva e ayguaros.	And cease the pain over the bed, and open the bladder of the patient and wash it with oil mixed with olive oil and water.
E aprop entromet la ciringua am facilitat entro que pervengua a la razit de la vergua; e aprop dobla la vergua desus a la partida del embelic; e aprop empelleys la ciringua dintz aquela; e aprop empelleys aquela entro que pervengua a la vesica, e aquela centa le malaute esser pervenguda a la causa vuoda, e no es fayt asso segon aquest orde, sino le meat en le qual va a tortuositat.	Then insert the scalpel with ease so it reaches the root of the ulcer; then fold the ulcer towards the opening of the wound; then push the scalpel from that side; then push it until it reaches the bladder, and make sure the ulcer is removed entirely to its source, and not in reverse order according to this procedure, but rather the meat in which there is deformity.
E aprop exten le fiel am la lana petit a petit, quar la urina siec la lana.	And then extend the urine flow slowly as the yarn dries.
Aprop extratz aquela e fay per curacio urina, e usa ciringua, no cesses fer aquo e usa ciringua entro que sia evacuada la vesica e le malaute atrobe alleviacio.	Remove it and use the scalpel for urine cure, do not stop until the bladder is emptied and the ulcer relieved.
Capitol .lix.	Chapter .lix.
De qualitat de clisterizacio de la vezica am clampcedra e am semblantz instrumentz les quals sian acordants ad aquo.	Regarding the quality of bladder cleansing with stone and similar instruments that are suitable for this purpose.
Quan accideys en la vesica ulceracio o apostema, o sanc congilat en aquela, o es coartat poyredura, e vols en aquela destillar ayguas e medicinas, lahoras sia fayt am instrument le qual es apelat clampcedra, e aquesta es la forma de lu:	When there is an ulceration, abscess, or inflammation in the bladder, and you wish to drain water and medicine from it, you use an instrument called a stone (clampcedra), and this is how it is used:
sino que en la extramitat de lu es sorda, so es clausa.	but if its opening is blocked, it is completely closed.
Et en aquela so tres traucs: dos de la una partida , ayssi quo vezes.	It has three parts: two of one kind, thus as it drains.
En le comensament es loc concau, en le qual es aquo que es enpellit, e sia segon quantitat que oppile aquel, ses addicio, entro que quan alcuna causa es ab aquel tirada de las humiditatz, sia atirada, e quan es expellida, am aquo sia atirada, e quan es expellit lonc, segon que fa clampcedra am la qual es phicat naphta en las batalhas de mar.	At the beginning, it is made concave, which is what is pressed, and its quantity should be such that it fills that part, any addition being unwanted. As long as some cause pulls away the humors from there, they should be removed, and when they are expelled, they should be thrown away to the stone (clampcedra) that has naphtha applied in sea battles.
Donc cum tu vols prohicir humiditatz en la vesica, entromet la extremitat de clapcedra en la humiditat, e atira am aquel aquo que es empellit a las partidas desus, quar la humiditat es atirada en la conquavitat de clapcedra.	Therefore, if you wish to prevent moisture in the bladder, insert the end of the clapper into the moisture and draw out that water which is pushed away from its cavity, for moisture is drawn into the concavity of the clapper.
E aprop entromet la extramitat de clapcedra en la vergua segon que havem recomtat en la ciringua; e aprop empelleys la humiditat am aquo que empelleys, quar aquela humiditat perve a la vesica tantost, e le malaute cent aquela.	Then insert the end of the clapper into the urethra as we have recommended in the surgery; and drive out the moisture by pushing, for that moisture will reach the bladder soon, and the disease arises from it.
Forma del cristeri subtil am le qual la vesica es cristerizada, e es aquela la forma:	The delicate form of the crystal that the bladder is covered with, and this is the shape:
E sia fayta de argent o de lato, de la qual le cap pus aut sia semblant a petita pluma, e dejos lu cana dedintz liament.	And it should be made of silver or metal, of which the head resembles a small feather, and it leaves the cane within the wound.
E aprop pren vesica de moto, e pausa en aquela la humiditat que vols cristirizar en la vesica, e aprop lia aquela entre dos am fort liguatura am fiel doble, e escalfa aquela humiditat sobre le foc.	Then take the bladder by motion, and place it in the humidity that you wish to crystalize in the bladder, and tie it with strong double ligature of thread, and heat that humidity over the fire.
E aprop entromet la extremitat del cristeri en la vergua.	And then insert the end of the chirurgeon's tool into the ulcer.
E aprop estrenh la tua ma sobre la vesica am la humiditat am strectura descent entro que·l malaute centa que aquela humiditat ja es pervenguda a la vesica.	And then apply your hand to the bladder with pressure to release the moisture or tension within, as long as that moisture has reached the bladder.
Mays si a tu no es present vesica, lahoras tu pren una pessa de parguames e fay de aquel cercle; e perfora aquel de tota la sua retonditat; e aprop entromet fiel fort en aquels traucs, ayssi quo so revolgut; e aprop agregua le cercle ayssi quo es agreguat alsofatur, pus que tu pausas en aquel aquo que tu vols de las humiditatz, e olis e ayguas.	If you do not have a bladder at hand, take a piece of cloth and make a circle from it; then pierce it throughout its roundness; and insert the tool firmly into those passages, turning them as needed; and add the cloth, thus forming a bag, so that you can collect the moisture and fluids.
E aprop tu lia aquel en le instrument e fay am aquel ayssi cum has fayt am la vesica, e exprescio am la tua ma entro que la humiditat pervengua a la vesica.	Then tie it off with the instrument as you did with the bladder, and press your hand against it to ensure that the moisture reaches the bladder.
Capitol .lx.	Chapter LXX (60)
De extraccio de peyra.	From the extraction of a stone.
Nos ja havem dit en la divisio las specias de peyra e curacio de lu am medicinas, e la diferencia entre peyra engendrada en los ronhos e peyra engendrada en la vesica, e les senhals de aquela.	We have already discussed the division of stone types and their treatment with medicines, as well as the difference between stones formed in the kidneys and those formed in the bladder, and the signs of each.
E havem dit la peyra en la qual catz operacio am ma, e seccio.	And we have discussed the stone that requires surgical intervention with a knife.
E la peyra engendrada en la vesica propriament es aquela que es ficada en la vesica.	And the stone formed in the bladder specifically is the one that remains in the bladder.
E yeu so narrant aquel am exposicio manifesta e abreviacio.	And they have so described it in detail, both expounding and summarizing.
Donc dic que peyra engendrada en la vesica majorment ve als enfantz; e dels senhals de lu es que la urina que es eyssida de la vesica es semblant a aygua en la sua subtilitat, e apar en aquela arena; e le malaute fregua la sua vergua, e motas veguadas pen, e aprop es dressada; e am aquo yeys foro le cul en motz de aquels.	Therefore, it is said that stones formed in the bladder most often affect children; and among its signs, the urine expelled from the bladder resembles water in its clarity, appearing in that sand; and the disease burns its verge, causing frequent pain, and it becomes hardened; and thus it tears the body into pieces.
E es laugiera la sanacio dels enfants de aquela entro que han conseguitz xiiii ans; e es dificil curacio en les viels.	And healing is easier for children of that age who have reached 13 years, while it is a difficult cure for the old ones.
Mays en les joves es migiera per aquo quar es entre aquels.	The cure for the old is more difficult because of what exists between them.
E de aquel del qual la peyra es major e la curacio es pus leugiera; E si es pauca, es contraria ad aquela.	And of him whose stone is larger and healing is more difficult; and if it is small, it is contrary to that one.
Donc cum pervenem a la curacio de aquela, cove al comensament de aquela que mondifiquem le malaute am cristeri le qual extragua tota la fenda la qual es en les sieus budels; quar aquela fenda alcunas veguadas prohibeys la envencio de la peyra deves la inquisicio de lu.	Therefore, to achieve the cure for that condition, we must begin by changing the disease with Christ, who extracts all the gap that is in their intestines; because that gap sometimes prevents the stone from passing after its inspection.
E aprop sia pres le malaute am les sieus pes e sia contosit e maugut enjos per so que la peyra descenda al preon de la vesica, o que saute de loc aut alcunas veguadas.	Then take the disease from his feet and position and massage it gently so that the stone descends to the bladder's opening or sometimes it jumps from place.
E aprop fay aquel cezer entre las tuas mas preparat, e las mas de lu sian dejos las coysas de lu, per so que la vesica tota sia fayta declinant a las partidas dejos.	And then make the cut between your fingers, prepared, and leave its things aside, so that the bladder is completely emptied and declined towards the parts left open.
E aprop perquier aquela e tota aquela deforo.	And then take care of all those wounds, both deep and superficial.
Donc si sentes la peyra en l’espazi, lahoras tu te coyta tantost am seccio sobre lu.	So if you feel the pressure in the space, then cut into it with a sharp tool.
E si no catz de tot dejos le tieu tocament, lahoras cove que tu untes am oli le tieu dit indic de la ma sinistra, si malaute es enfant, o le dit miga si es jove complit, e entrometas aquel en le sieu cul.	And if you cannot remove the tight object completely, then apply oil to the small finger of your left hand, whether the patient is a child or an adult young person, and insert it into their rectum.
E perquier de la peyra entro que stia dejos le tieu dit.	And press the stone until it stays inside, where it was found.
E converteys aquela petit a petit entro al col de la vesica.	And gradually convert that opening into the neck of the bladder.
E aprop prem sobre aquel am lo tieu dit, e expelleys aquel a las partidas defora ves le loc del qual vos la seccio.	And then press on that part as I have said before, and expel it from the body outside the place where you cut it.
E comanda al ministra que prema la vesica am la sua ma; e comanda a un autra ministra que am la sua ma dextra extenda les genetius a las partidas desus, e am la sua autra ma remaugua la codena la qual es dejos les genetius, en partida del loc en le qual se fa la seccio.	And then command the minister to press the vesicle with his hand; and command another minister to extend the legs with his right hand above them, and with his other hand to hold the cord which leaves the legs, starting from the place where the incision is made.
E aprop entromet espatum be inscident del qual aquesta es la forma de lu:	Then insert a sharp instrument into the wound, which has this form.
e scindeys en lu aquo que es entre·l cul e·ls genetius, no en le mieg loc, abantz al latz de la coyssa sinistra; e sia la seccio sobre aquela peyra e·l tieu dit sia en le cul, e sia fayta seccio transversa, per que la seccio defora sia ampla e dedintz streyta segon la quantitat que egrecio de la peyra sia a lu possibla, e no major, quar fort leu comprem le tieu dit le qual es en le cul la peyra deves la seccio, e es foro-getada ses defacultat.	And it cuts into what is between the thigh and the legs, not in the middle, before reaching the left side; and make the incision on that bone, and follow the natural line of the bone, making a transverse cut, so that the opening outside is wide and narrow inside, according to the amount that can be extracted from the bone without causing it to break, because the true nature of what is within the bone must be considered, and not its weakness.
E sapias que de la peyra es alcuna a la qual so angle e margers, per que le eyssiment de lu es fayt deficil per aquo.	And you know that there is a certain stone which has angles and margins, so its extraction becomes difficult because of this.
E de aquela aquo es leon semblant a glan, e es redonda, e es fayt de lu leugier eyssiment.	And from that it is like a lion seed, round, and has a difficult extraction.
Donc si es aquela al qual so angles e marger, ajusta en la fissura.	So if it is that one which has angles and margins, insert it into the fissure.
E si no es ayssi foro-getada, lahoras cove que tu engenes sobre aquel, o que strenguas sobre aquel am gesti decentment, la extremitat del qual sia ayssi cum lima am le qual strenguas sobre la peyra, e no evasesca de lu; o que entrometas dejos lu instrument subtil de curvada extremitat.	And if this is not possible, then cover what you have over it, or tighten over it with a decent gesture, the extremity of which is as sharp as a lime, over which you tighten on the stone, and do not let it slip from your grip; or insert a subtle instrument with a curved extremity between them.
Mays si tu no podes sobre aquel, lahoras tu amplifica le trauc un petit, e si tu veus flux de sanc, abscindeys en strenh aquel am vitriol trissat.	If you cannot do that, then widen the opening a little, and if you see a flow of blood, cut off tightly with a hot iron triangle.
Mays si la peyra es mays de una, lahoras al comensament tu impelleys la ma a la boca de la vesica, e aprop inscideys sobre lu; e aprop impelleys un petit aprop aquo; e semblantment fay si son motas mays de doas.	If the stone is larger than one, at the beginning, push your finger into the bladder's opening and cut it; then gently press a little inside; and seemingly, make them break into more than two parts.
E si es peyra mot gran, lahoras ignorancia es que tu inscidas aquel am gran seccio, quar accideys al malaute una de doas causas: o que mora o que endevengua a lu destillacio de urina continuabla, per aquo quar le loc no es de tot consolidat.	And if the stone is very large, it is advisable not to cut it but rather ignore it, as this causes two problems for the patient: either it stops (the stone) or it leads to the continuous discharge of urine, because the affected area is not yet fully consolidated.
Mays aministra expulcio de lu entro que sia fora-getada, o engenia en la fractura de lu am las forfexs entro que extragua aquela en pessas.	You may administer the expulsion of the stone from within, or use a device with scissors to break it and extract the pieces through the patient's urine.
Donc cum tu auras cumplit la tua opperacio, lahoras omple la plagua de enses de aloe e de sanc de drago, e strenh aquel.	So, having completed your operation, fill the wound with aloe and dragon's blood, and bind it tightly.
E pausa sobre aquel drap enfus en oli e vi, o en oli rozat e aygua frega, per so que apostema caut sia cedat.	And place your hand upon that cloth soaked in oil and wine, or in warm oil and water, so that the heat gradually subsides.
E aprop resupina le malaute sobre le sieu col, e no deslias le liament entro al tertz dia.	Then gently turn the patient onto their back, and do not disturb the dressing for three days.
E cum aquel auras desliat, embroca le loc am aygua e mot oli, e aprop cura aquel am enguent diafinicon e am enguent diabazilicon entro que sia sanat.	And when the dressing is loose, wash the area with warm water and oil, then apply a mixture of honey and garlic internally and externally until it heals.
Mays si en la plagua accideys apostema caut, adhust e corrosiu, e de aquel semblantz ayssi cum si le sanc es en la vesica congelat, e per lu es la hurina prohibida (e aquo es conogut per la egressio del sanc am urina), a donc entromet lo tieu dit en la plagua e extratz aquel sanc, quar si roman provoca la vesica a corropcio de la vesica e de lu putrefaccio.	If, in the case of this affliction, there is a danger of gangrene, clean and dress the wound, and it resembles a stone frozen in the bladder (and this is known as the retention of urine), then insert what is commonly called the "tying string" into the plague, and extract that pus, for if it causes the bladder to rot and putrefy.
E aprop lava la plagua am vi agre, aygua e sal, e am opposicio a tota specia, am aquo que conveneys a lu de la curacio entro que sia sanat.	And then wash the wound with wine, water, and salt, and apply it opposite to all kinds of things that are beneficial for its healing until it is cured.
E cove en las horas de tota la curacio que tu lies amdos las coyssas e ajustes las medicinas las quals so pausadas sobre le loc.	And during all stages of healing, ensure that you cover and adjust the things you have placed over the area, and apply the medicines that are being used on it.
E si la peyra es petita e es en le meat de la vergua, e es ficat en lu, e eyssement de urina es prohibit, lahoras cura aquel am aquo que yeu recomti denant que pervenguas a seccio, quar tropas veguadas per aquesta curacio yest acusat de seccio; e ja yeu e esproat aquo, e es que tu prenguas un perforador de ferr alfelut, del qual aquesta es la forma de lu:	And if the stone is small and located in the depths of the wound, and urine emission is blocked, then treat it with what you have recommended to prevent obstruction, because numerous attempts through this treatment are often associated with obstruction; and having already tried and exhausted everything, take a steel needle, which is the shape of this:
de triangulada extramitat, agut, ficat en fust.	triangular pointed end, sharp, located inside the flesh.
E aprop pren fiel, e lia am aquel la vergua dejos la peyra per so que no retorne a la vesica.	Then take some thread, and tie the wound around the stone to prevent it from returning to the bladder.
E aprop entromet le ferr en la vergua, perforant am fecilitat entro que·l perforador vengua ad aquela peyra.	And then insert the iron into the cautery, piercing it with ease until the point reaches the flesh.
E revolveys le perforador am la tua ma en aquela peyra petit a petit, e tu perforsa la perforacio de lu entro que fassas aquel del autra part penetrar; quar la urina tantost es absolta.	Then turn the cautery with your hand on that point little by little, and continue to pierce until you make the other side penetrate; for the urine will soon be drained.
E aprop prem la tua ma sobre aquo que es romas de la peyra de la partida deforo de la vergua, quar aquela es trinquada, e es foro-getada am la urina, e le malaute es sanat.	Then press your hand over what is broken off from the flesh around the cautery's exit, for it is squeezed and drained of urine, and the wound is healed.
Mays si aquesta curacio no es a tu aparelhada per alcuna causa la qual prohibeys de aquela, lahoras lia un fiel dejos la peyra, e autra fiel desus la peyra.	If this cure is not suitable for any reason, then leave a thread around the wound, and another thread on top of the wound.
E aprop encideys sobre la peyra en aquela vergua entre doas liaduras.	Then close the wound around that cautery between two bandages.
E aprop extratz aquela.	And then extract it.
E aprop deslia le liament e mondifica le sanc congilat, le qual es fayt en la plagua.	And then carefully loosen the lint and clean the frozen blood, which is formed in the wound.
E no es necessari liament de fiel dejos la peyra, sino per que no retorne a la vesica, e l’autre liament desus sino, quar quan es desliat le fiel aprop la egrecio de la peyra, la codena retorna a son loc e cobra la plagua.	And it is not necessary to use fine thread to remove the stone, but only to prevent it from returning to the bladder; and the other thread above, otherwise, when the stone is loosened from its place, the urinary tract returns to normal and the pain subsides.
E per aquo es a tu necessari quan lias le fiel desus, que tu eleves la codena a las partidas desus, o que retorne deves le tieu compliment, e cobra la plagua ayssi co havem dit.	And this is necessary when you remove the stone from above, that you raise the urinary tract to its original position, or it returns to its proper place, and the pain subsides as we have said.
Capitol .lxi.	Chapter LXI.
De extraccio de peyra de las femnas.	On the extraction of kidney stones in women.
Peyra en las femnas pauc es engendrada.	There is little stone formation in the femur.
Mays si ve peyra ad alcuna de aquelas, lahoras dificil es la curacio de lu, e es prohibida per tropas manieyras.	If you see any stone in those areas, the treatment is difficult and is forbidden by many methods.
La una de lor es quar la femna fort leu es verges.	One of their secrets is that strong women often become weak.
E la segonda es quar tu no trobas femna be scient que descroba si meteyssa al metge quan es casta, o es de las femnas haventz maritz.	And the second secret is that you will not find a wise woman who discovers the truth unless she consults a doctor when she is pregnant, or she is one of those women who have never been married.
La tersa es quar tu no hatrobas femna be sabent aquesta art, majorment la operacio am ma.	The third secret is that you will not find many women who know this art, especially the operation of delivery.
E la quarta es que·l loc de la seccio sobre peyra en las femnas es longinc del loc de la peyra, per que indigeys de seccio preonda, e en aquela es temor.	And the fourth secret is that the place of incision over stone in women is distant from the place of the stone, so a skilled incision is needed, and there is fear in that place.
Mays si necessitat provoca a tu ad aquo, lahoras cove que tu prenguas una femna metga be scient, e pauc es atrobada.	If it is necessary to do so, call for a skilled female doctor, as they are hard to find.
Mays si tu es privat de aquela, lahoras cerca metga quast e subtil, o presenta una femna matrona be esenhada en le feyt de las femnas, o femna que en aquesta art ennueys partida del art.	If you are lacking those, seek out a skilled and subtle doctor, or present a well-respected female midwife experienced in the ways of women, or a woman who has been trained in this art.
Donc fay aquela present, e comanda a lu que fassa tot aquo que tu li mandaras, de la enquisicio sobre la peyra al comensament; la qual causa es que reguarde si la femna es verges, lahoras cove que meta lo sieu dit en le cul de lu e quiera la peyra.	So present this person, and command them to do everything you instruct, from inquiring about the pain to its onset; the reason being that they should ascertain if the woman is a virgin, ensure they insert their finger into her anus, and feel for the pain.
Donc si atroba aquela, coarte aquela dejos le sieu dit, e lahoras comanda a lu que inscida sobre aquela.	If they find that, cut off what is causing the pain and then command them to insert something into it.
Mays si no es verge, lahoras comanda a la matrona que entrometa lo sieu dit en le conh de la malauta e enquiera sobre la peyra, pus que pausa la sua ma sinistra sobre la vesica, e comprem aquela am bona comprecio.	If she is not a virgin, command the midwife to insert her finger into the patient's vagina and inquire about the pain, while also placing her left hand on the bladder, and examining it carefully.
Donc si atroba aquela, lahoras cove que gradantment maugua aquela de l’orrifici de la vesica a las partidas dejos am somman de la sua vertut entro que pervengua am aquel a la razit de la coyssa.	Therefore, if you find it, gradually massage that one from the orifices of the bladder to the parts below, adding warmth to its virtue so that it reaches that part at the root of the thigh.
E aprop inscida sobre aquela apposicio de la maytat del conh deves la razit de la coyssa de qualque part sia a lu parada e cent la peyra en aquela partida, e·l dit de lu no sia remaugut de la peyra coartan dejos lu.	Then insert into that position of the body's mass, at the root of the thigh where it is blocked, and focus on that part, ensuring the stone does not get caught below.
E la seccio sia pauca al comensament; e aprop entrometa lo ray sobre aquela seccio, e si sent la peyra, lahoras ajuste en seccio segon la quantitat la qual sap que la peyra sira getada de aquela.	And the section should be minimal at first; then insert the probe into that section, and if you feel the stone, adjust the section according to the amount, knowing how much of the stone will be expelled from that.
E sapias que las specias de peyra son motas: quar de aquelas es pauca e gran, e leon e aspra, e longua e redonda, e havent ramps.	And you should know that the types of stones are varied: some are small and hard, others are large and sharp, some are smooth and round, and they lack points.
Donc tu sapias quantas specias so de lu per aquo que tu signifiques sobre aquo que vols.	Therefore, you know how many parts there are in it according to what you intend to do regarding it.
E si tu veus flux de sanc, ajusta en le loc vetriol trissat e te aquela per una hora entro que sia abscindit le sanc, e aprop retorna a la tua operacio entro que la peyra sia fora-getada.	And if you wish to stop the flow of blood, apply vinegar mixed with salt to the wound and leave it for an hour until the bleeding stops, then return to your operation until the stone is removed.
E fay que prepares am tu dels instrumentz les quals e ditz en la extraccio de peyra en les homes, per so que sias ajudat per aquels en la tua operacio.	And prepare for yourself the instruments mentioned in the removal of stones in men, so that you are assisted by them in your operation.
E si tu veus flux de sanc, e sabes que la expulcio del sanc es de la arceria que es insciza, lahoras tu pausa polvera sobre le loc e estrenh aquel am pulvils e strictura descent, e no iteras aquo; e layssa la peyra e no extraguas aquela, quar fort leu morira la malauta.	And if you wish to stop the flow of blood, and know that the expulsion of the stone is from the channel where it is incrusted, then place powder on the spot and use those things like a pulley and descental stricture, and do not repeat this; leave the stone and do not extract it, for in doing so, the malady will be stronger.
E aprop cura la plagua.	And then apply the cure.
Donc cum es cedada la acuitat del sanc aprop alcus jorns, e·l loc se poyreys, lahoras tu retorna a la tua operacio entro que la peyra sia fora-getada.	So when the swelling of the wound has decreased after a few days, and the area is suitable, then you return to your operation while ensuring that the stone is completely removed.
Capitol lxii.	Chapter LXII.
De seccio sobre ernia acoza.	On the section about hernia treatment.
Hernia ayguoza no es sino agregacio de humiditat en le ciphac blanc lo qual es dejos la codena dels genetius contenent le huou, e es nompnat ciphac.	A hernia inguinal is nothing but an accumulation of moisture in the white cavity, which leaves the opening of the generative organs containing the testicles, and it is called the cavity.
E alcunas veguadas es en le propri pannicol le qual a lu preparec natura en la partida del huou, entro que sia cuyat que ja es autre huou; e es la codena del genetiu entre le ciphac blanc le qual havem dit, e no es aquo sino tart.	And in some cases, it is within the natural pouch that prepares itself for the departure of the testicle, as long as it is a separate testicle; and it is the opening of the generative organ between the white cavity we have mentioned, and this is not a hernia but a twist.
E la generacio de aquest hernia es per debelitat la qual accideys als genetius, per que ad aquels es efundunda aquesta materia, e alcunas vetz accideys per percuscio fayta sobre les genetius.	And the generation of this hernia is due to weakness that occurs in the muscles, as this matter is discharged into them, and sometimes it occurs due to impact made on the muscles.
E aquesta humiditat es havent motas colors, quar la color de lu o es declinant a citrina o a sanguinent, o rog, o es negra feculenta, o es ayguosa blanqua, e es aquo que es mays.	And this humidity does not have moving colors, for the color of it either declines to citron or sanguine, or red, or is black and filthy, or is white and watery, and it is that which is most common.
E les senhals per les quals es saubut on es aquesta agreguacio de aygua so aquestz: quar si es en le ciphac blanc le qual havem dit, lahoras le apostema es redon declinant un pauc a longitut ayssi cum figura de huou, e appar le genetiu, quar la humiditat conte aquel de tota part.	And the signs by which it is known that this addition of water occurs are as follows: for if it is in the white flesh that we have spoken of, then the swelling becomes round, declining slightly in length, with a figure like a bow, and the muscle appears, since the humidity is present from every part.
E si la humiditat es en le propri pannicol, lahoras le apostema es redon am partida del huou e per aysso hom estima que es autre huou.	And if the humidity is in the proper fat layer, then the swelling becomes round and separated from the muscle, and thus one estimates that it is another muscle.
E si la humiditat es entre la codena dels genetius e·l ciphac blanc, lahoras catz dejos le centiment.	And if moisture is between the bones of the spine and the white muscle, then you will feel pain.
E cum tu vols la cognicio de la color de la humiditat, lahoras tu esproa la color de la humiditat en le apostema am entromes cayrat del qual la forma es precedida; e segon aquo que es eyssit en le vestigi del entromes, jutga de aquo que es dedintz lu.	And if you wish to know the color of the moisture, then expect the color of the moisture in the place where you encounter a hard crust; and according to what is observed in the trace of the crust, judge what is contained within it.
Donc quan nos vinem a la curacio de lu am ferr, lahoras cove que comandem al malaute que sia fleubotomat si aquo es a tu possibla, e vezes le cos de lu ple.	Therefore, when we come to the treatment of the hernia, you should know that it is commanded that the patient be made to void their bladder if possible, and then turn them over.
E aprop sia resupinat sobre le sieu dos sobre alcuna causa un pauc auta, e pausa dejos lu motz draps.	Then place the patient on their back for any reason, even slightly, and wrap them with a cloth.
E aprop setz tu sobre la part sinistra de lu, e comanda al ministra que segua a la dextra de lu, le qual extenda la sua vergua a hun de dos latz a la codena dels genetius e a la partida del mirac del ventre.	Then place yourself on the left side of the patient, and command the assistant to follow the right side, extending their finger from one to two fingers' width at the spine's joints and the navel.
E aprop pren spatum lat e scindeys la codena dels genetius del mieg loc per la longitut entro prop le pentenilh.	And then carefully take a wide cut along the middle of the ligament, extending it from the inner side of the thigh towards the penis.
