Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E aprop extrats le instrument, e rete l’aygua la qual causa es quar tantost es retenguda per la codena la qual rete le trauc que es sobre le ciphac del qual e recomtat a tu que perfores aquel segon aquela manieyra.	And after withdrawing the instrument, you should retain the water that is caused to be retained by the cord through which the hole on the top of the organ is reached; I advise you to perforate it according to that manner.
E aprop itera le instrument al autra dia si vezes le malaute tollerant aquo, e extratz de la aygua petita quantitat, e fay aquo per alcus jorns sobre temor, e guarda te de error entro que no romangua de l’aygua sino pauc.	And then repeat the procedure on another day if the patient tolerates it, extract a small amount of water and do this for several days with caution, and beware of errors so as not to remove too much water.
Mays si tu temes sobre le malaute, e leyssas de l’aygua gran quantitat, lahoras cura aquel am sepultura en arena cauda, e mota suzor en banh, e al solelh espere per lonc temps; e cura aquel am medicinas dessicativas entro que sia sanat.	If you are concerned about the disease and remove a large amount of water, then apply a poultice of sand and mud, lie in a bath, and expose yourself to the sun for a long time; treat it with drying medicines as long as it is cured.
E cauteriza sobre le stomac, e la melsa e·l fitge aprop la extraccio de l’aygua, segon que yeu he recontat en aquo que es precedit.	And apply a cautery to the stomach, and the bowels, and withdraw the water as previously described in what has been said above.
Capitol .lv.	Capital. V.
De la curacio dels enfants les quals so natz les locs de la urina no-perforatz.	On the treatment of children who have not yet developed the ability to urinate through their own means.
Alcunas veguadas alcun dels enfantz es eyssi del ventre de la sua mayre e·l cap de la sua mixtio no es perforat (o es trauc streyt o no es en son loc).	Sometimes, some of the children are born with a hole in their mother's abdomen and the top of their mixture (amniotic sac) is not pierced (or it is too narrow or not in the right place).
Donc cove coytar am perforacio de lu tantost que es nascut am spatum mot subtil segon aquesta forma:	Therefore, one should pay attention to the perforation of the sac as soon as the child is born with a delicate and moist discharge according to this form.
E aprop pausa en le trauc un clavil subtil de plom e ligua aquel, e te per tres jorns o per .iiii.tre.	And then, in the opening, insert a subtle lead pin and tie it off, and do this for three days or four.
E quant vol urinar sia remaugut e hurine; e aprop retorne aquel.	And as for urination, it should be done frequently and the urine should be returned (or retained).
E si tu no pauses le plom, ja es possible que la urina la qual va sobre le loc, no leysa aquest claure.	And if the lead is not retained, it is possible that the urine which has overflowed onto the site will not heal this closure.
Mays aquel del qual le trauc es streyt sia medicat am clavil de Plom, ayssi cum havem dit, per trops dias entro que sia amplificat.	If that of which the pain is tight should be treated with a lead clavicle, as we have said, for too many days before it is amplified.
Mays aquels en les quals es le trauc no en son loc, so leditz, la qual causa es quar de aquels, aquel que es nat e·l trau es deves la fi del cap de la vergua per que no pot urinar a las partidas dedintz, entro que eleva la vergua am la sua ma a las partidas desus; e no es a lu generacio, per so quar le sperma no pot pervenir a la mayre segon rectitut, e es malautia mot laga.	For those in whom the pain is not in its proper place, it is said, which causes those who are born with it to have difficulty urinating within, until they raise the testicle with their hand above the parts; and it is not due to generation, so that the sperm cannot reach the mother correctly, and it becomes a motley illness.
E la manieyra de la operacio en lu es que·l malaute sia envessat sobre le sieu dos, e aprop exten le cap de la vergua de lu am la tua ma sinistra am vehement extraccio, e inscideys le cap del cap de la vergua del loc del perpucii am spatum agut, ayssi cum es inscizio de pluma, o que tu ne razas alcuna partida, per so que·l mieg de lu vengua semblant al cap de la vergua e que le trauc caia en le mieg loc segon que cove.	And the manner of the operation on him is that the illness is shifted onto his back, and then extend the head of the testicle with your left hand using vigorous extraction, and cut the head of the testicle from the place of the foreskin with a sharp knife, or whatever you do not make any incision, so that the middle part of him comes out resembling the head of the testicle and the pain falls into its proper place as it should.
E guarda te que en la tua operacio de flux de sanc, quar motas vetz accideys aquo; e pausa te a lu am aquo que abscindeys le sanc, e cura la plagua entro que si’ sanada.	And be careful in your operation to remove the flow of pus, for it may cause further complications; stop it from escaping and treat the wound until it is healed.
Capitol .lvi.	Chapter LVI.
De albater le qual accideys en le prepucii en le cap de la vergua e de corropcio e negror e adherencia del prepucii del cap de la vergua.	Of the albiter that occurs in the prepuce at the tip of the penis due to decay, corruption, and blackness, and the adhesion of the prepuce to the tip of the penis.
Motas veguadas accideys aquest albater en la vergua e es eminencia de carn laga.	Various complications occur with this albiter on the penis, and it is characterized by the appearance of raw, exposed flesh.
E de aquela una es maligna e autra es no-maligna.	And some are malignant, while others are not.
No-maligna, cove que suspendas am unci subtil e abscindas aquela entro que aquela mondes tota; e aprop pausa sobre aquela coto submirgit en enguent egipciac; e aprop aquel, cura le am enguent diafinicon entro que sia sanat.	For the non-malignant ones, suspend them with a delicate operation and extract it entirely; then place your hand over that part, applying Egyptian pitch; and after that, cure it with a fine ointment until it is healed.
E si albater es maligna, de lega color, lahoras cove que tu aministres cauteri aprop la inscizio de lu e la razio de lu.	And if the abscess is malignant, of a dark color, you must cover it with cautery near its incision and the drain of it.
Mays si albater es en le prepuci del cap de la vergua no-circumcis, e la una partida de albater es dedintz le prepucii e l’autra partida es defora, lahoras cove que tu ostes albater le qual es dedintz al comensament entro que es consolidat; e lahora tu cura aquel deforo, quar quan tu curas aquel ensemps le prepuci, no es asegurat que no sia trinquat.	If the abscess is on the prepuce of an uncircumcised penis, and one part of the abscess is inside the prepuce while the other part is outside, then you must treat the abscess that is inside first until it heals; at the same time, you should also cure the external part, for if you only cure the internal part, the prepuce may still be torn.
E ja eysamen accideys en les genetius e en le prepuci negror e corruccio, adonc cove que tu conquavas tot aquo que ja es denigrat e que ja se vol corrompre o que ja es corrumput; e aprop lineys sobre aquel aprop aquo am mel, le qual es contusit am farina de scorsa de milgrana e de errs trissatz e crivellatz.	And similarly, accidents occur in the genitals and prepuce, blackening and damaging them; therefore, you must remove everything that is already discolored and corrupt or about to become corrupt; and then apply over it a mixture made of flour from millet and crushed nuts and seeds.
E aprop cura aquel am l’autra curacio entro que sia sana.	And then treat it with the other remedies until it is healed.
Mays si endeve flux de sanc, lahoras aministra cauteri lunar segon aquesta forma:	If it is necessary for blood to flow, then apply cauterization monthly according to this form:
quar cauteri juvatiu es a dos disposicios ensemps, so es a flux de sanc e a la plagua quan es corrumpuda.	A young cauterization is beneficial for two purposes: it aids in the flow of blood and in cleaning the wound when it becomes corrupted.
E si le cap de la vergua es corrodut e es destruit tot en la hora, lahoras cove que tu intrometas en lo meat del prepucii una canula de plom per so que le malaute urina per aquela.	And if the head of the foreskin is corrupted and completely destroyed in an instant, then insert a platinum tube into the inner part of the foreskin so that the illness urinates through that passage.
En la adherencia del prepucii am le cap de la vergua (et aquesta adherencia no accideys sino en aquel del qual le prepucii es sa, e sobre lu no es exhigida circumcizio; e quan accideys adherencia per plagua o per apostema) cove que excorjas am spatum obtus entro que sia dissolvut le liament e sia deliurat le cap de la vergua de tota partida.	In the adhesion of the foreskin to the head of the penis (and this adhesion occurs only in those whose foreskin is its own, and circumcision is not required on them; and when adhesion occurs due to an illness or a sore), then remove it with an obtuse spatula until the glue-like substance is dissolved and the head of the penis is completely freed.
E si es dificil desirnir aquelas exquisidament, lahoras cove que tu excorjes am spatum alcuna causa del cap de la vergua e del prepucii, e aysso es quar le prepucii, quan es subtil, fort leu es perforat per la sua subtilitat leugierament.	And if it is difficult to discern them precisely, remember that you extract some cause from the head of the foreskin and the prepuce, and thus it is because the prepuce, when thin, is strongly perforated by its thinness slightly.
E aprop separa entre·l prepucii e·l cap de la vergua am dra7 de li subtil, le qual ja es mulhat en l’aygua frega per que no adherescan autra veguada.	Then separate the prepuce from the head of the penis with a delicate knife, which has already been soaked in water to prevent it from adhering again.
E aprop sia curat am vi stiptic entro que sia consolidat.	And then it is carefully cured with a sting stop to ensure that it is consolidated.
Capitol .lvii.	Chapter VII.
De mundificacio dels enfants e de la curacio de aquo que accideys ad aquels de circumcisio.	On the purification of children and the treatment of what happens to those who are circumcised.
Circumcisio no es solucio de continuitat ayssi cum las autras plaguas: mays empero cum sia de la nostra operacio e de nostra voluntat, e lus de aquela sia propriament en les enfants, es necessari que asignem en aquela milhor operacio e via pus leugiera perdusent a salut.	Circumcision is not a solution for continuity among other diseases; however, when it is of our own doing and done by our own will, and performed on children, it is necessary that we assign to this better operation and way a lighter loss for health.
Donc dic que les antics no diyssero circumcisio en alcu dels lors libres, quar no n’usan en las suas leys, e no es sino quar havem aquisit per speriment, la qual causa es que yeu he atrobat la major partida dels artifexs e dels barbies usar circumcisir e mundificacio am novacula e am torores; e usan de liament am fiel e de inscizio am la ungla.	Therefore, it is said that the ancients did not perform circumcision on any of their free parts, as they do not use it in their laws, and it is only because we have acquired knowledge through experience, which is why I have made most of the artisans and barbers use circumcision and purification with a new knife and fire; they use glue for binding and a fingernail for incision.
E yeu ja he prohadas totas aquestas manieras e no atrobegui milhor mondificacio am forfexs, am liament am fiel que en mondificacio cum la ungla, quar motas vetz efugeys la codena pus desus, quar la codena del prepucii a dos tunicas, e roman la tonica pus dejos, e fort leu es forsat ad autra inscizio e dolor sicura.	And you have already tried all these methods and do not find a better way of purification than using scissors, glue, or a fingernail, because cutting the cord above leads to more pain and danger, as the two layers of the foreskin are separated, leaving the tonic layer below, requiring another incision and ensuring certain pain.
E am mundificacio le qual es fayta per alphecati, e es digital, del qual usan les sabatiers, no es segurada la inscizio de la extremitat del membre viril, quar fort leu intra en le trau de lu.	And the purification performed by cauterization, which is digital, and is used by barbers, does not ensure a safe incision of the end of the male member, as it easily enters the wound.
Mays en la operacio am ungla, fort leu obazeys ferr e corromp la tua operacio.	In the operation, a strange uncleanness often disobeys and corrupts your work.
E la codena del enfant es breu per natura, e motas veguadas nays en tal manieyra que no ha necessitat de mondificacio, e yeu he vist aquel.	And the bowels of a child are short in nature, and often move in such a way that it requires no treatment, and I have seen this myself.
Mays de la mondificacio que·s fa am forfexs e liamentz am fiel, la bontat, experiment descrobic a mi, quar las forfexs so de proporcional inscizio, per aquo quar la acuitat que es desus es ayssi cum la acuitat que es dejos; e donc cum tu premes la tua ma so proporcionadas dos acuitatz, e inscideysso segon una comperacio en un temps; e es fayta compressio del fiel am figura contenent la codena de la vergua de tota partida, am le qual no catz error de tot.	Regarding the treatment that is performed using forks and ties made of silk, my experience has shown me that the procedure is flawless because the forks are of a suitable size, thus preserving the sensitivity both above and below; and therefore when you apply your hand with forks that are appropriately sized, you make an incision according to a measurement in one moment; and compression of the silk tie contains the bowels from all directions, which dispels any error at all.
E la manieyra de la operacio primeyra es que tu fassas estar le enfant majorment si es de aquels que entendo un petit, que no fassas sino que tu lies le fiel en la sua vergua tant solament, e que leysses aquel entro al autra dia.	And the first method of operation is that you must keep the child as calm as possible, especially if it is a small one; do not do anything but tie the silk around the hernia, and leave it for another day.
E aprop fay aquel alegrar en tota aquela manieyra que es a tu possibla de aquo que recep la sua intelligencia.	And then apply that relief in every possible way that your skill allows, according to what it understands.
E aprop fa aquel estar entre las tuas mas estatuir preparadament, e no sia ges cezent; e occulta las forfexs en la tua ma o dejos le tieu pe, que l’enfant no veia aquelas ni degun autre dels instruments.	And then prepare everything in advance, ensuring you are not hesitant; hide the scissors in your hand or leave your foot uncovered so that neither the child nor anyone else sees those or any other tools.
E aprop entremet la tua ma a la vergua de lu e suffla en la codena, e tira aquela entro que sia eyssit le cap de la vergua, e aprop mondifica aquel de aquo que es agregat en ela de sordicia.	Then insert your hand into the instrument and blow into the canal, pulling it until the head of the instrument is in place, and clean that which has been added to it from impurity.
E aprop lia le loc signat am fiel dobla, e aprop ligua pus bas de aquel un petit le segon liament, e aprop te am le dit pous e endic tieu le loc del liament dejos am bona retencio, e inscideys entre dos liaments.	Then secure the site with a signet ring, and tie a small amount of the second ligament beneath it; place your finger over the ligament's location, indicating it with good retention, and cut between two ligaments.
E aprop eleva la codena sus leugierament e estratz le cap de la vergua; e aprop leyssa le sanc corre petit e petit, quar es milhor ; e pausa polvera desus e sobre la polvera pausa drap en le qual es spandut mugol de huou coyt en ayguaros concosit am oli rozat recent bo; e layssa aquel sobre aquel entro al autra dia; e cura aquel am curacio entro que sia sanat.	Then raise the instrument against the light and remove the head of the instrument; take a clean knife, cut it precisely, as it is better; sprinkle powder on it and place cloth over the powder in which the pus has been absorbed with fresh rose oil; lay it on top of each other until the next day; and treat that wound with cure according to its health.
La forma de las forfexs a mondificacio, aquesta es la forma:	The form of the forceps for delivery, this is the form:
Sian las unas extramitatz no-talhantz e las autras sian talhant, que non sia yssit le ram del clau, e sia la longitut de las doas acuitatz ayssi cum la longitut de dos manubres engualment.	Some ends should not be sharp and others should be, so that it is not the root of the thumb, and both points have the same length as two handles.
Mays la error en mundificacio es quar fort leu efugeys la codena intrinseca tota, o partida de lu deves la inscizio.	But the error in delivery is when they so forcefully escape the inherent tension that they break either entirely or partially, and this requires incision.
Donc cove que tu extendas aquela de la tua hora am la tua ungla denant la apostemacio del loc e que inscidas aquela segon equalitat.	So consider that you should extend the one from your hand towards the affected area in front of the place of incision and inscribe it according to equality.
E si no la podes tenir am la tua ungla, lahoras extratz aquela am unci e inscideys aquela.	And if you cannot hold it with your hand, then extract it with forceps and incise that.
Mays si son passatz tres dias, e roman aquo que es imflat dejos la vergua apostemat, lahoras tu leyssa aquo entro que sia cedat le apostema caut, e excorja aquel am fecilitat, e inscidex aquel segon que a tu es preparat.	If three days have passed and it appears that the swelling from the inflamed incision is subsiding, then leave it until the incision heals cauterized, gently extract the foreign body and incise it according to what you are prepared for.
E guarda te del cap de la vergua, quar no nosera a lu aquo.	And observe the head of the hernia, for it will not allow itself to be treated.
E donc cura aquel am aquo que la plagua consolida de las polveras las quals havem recomtadas en le tractat de las polveras.	And therefore cure that part which the plague has solidified with powders, which we have discussed in the treatment of powders.
E si es inscidit de la codena sobre mesura, e obezeys a las partidas desus, aquo no notz a lu.	And if it is cut from the cord within measure and obeys to the parts of its function, it will not notice itself.
E mays cura aquel am aquo que havem dit entro que sia sanat.	And apply cure to that part which we have said should be healed.
Capitol .lviii.	Chapter .lviii.
De curacio de urina retenguda en la vesiqua.	On the cure of urine retention in the bladder.
Retencio de urina en la vesica es fayta per oppulacio fayta per peyra o per sanc congilat, o per poyre o per carnada, e semblantz ad aquels de aquo que havem dit de las manieyras de curacio en la divisio.	Urine retention in the bladder is caused by swelling due to stone or sand, or impaction or congestion, and resembles those mentioned in the previous sections of treatment in terms of method.
E si no es dissolvuda la urina, e veses retencio de lu esser per peyra le qual ja es en le col de la vesica, lahoras cove que le malaute sia encorbat sobre les sieus denolhs.	And if urine is not dissolved and its retention persists due to pressure, which already exists in the bladder's neck, then know that the illness bends towards its origin.
E aprop conponeys les pes de aquel sobre le sieu dos e extendas le sieu ventre de la partida pus desus del sieu dos, e le malaute estrengua le sieu ale tant quant es a lu possible.	Then place the patient's feet on someone else's back and stretch their abdomen away from their back, straining the illness in that direction as much as possible.
Donc lahoras le col de la vesica es costreyt ha espulsio de la peyra a las partidas detras, per que la urina es absolta.	Therefore, the bladder's neck is constricted to expel urine through the posterior passages so that it is voided.
E si no es dissolvuda am aquo que havem dit he vehement es fayta la causa sobre le malaute, lahoras cove que aministres extraccio de lu am instrument le qual es apelat siringua, del qual aquesta es la forma: Sia de argent e sia subtil leon conquau, ayssi cum canula de pena de ausel am subtilitat de ray lonc en similitut d’un palm e mig, al qual sia cana subtil en le cap de lu.	And if it is not dissolved as we have said, then the cause of the illness should be addressed with extraction using a tool called a syringe, which has this form: It should be made of silver and very thin, like a lion's claw, with a fine needle-like canal similar to a quill and half as long, over which is a thin cane at the tip.
E la manieyra del eyssiment de la urina per aquel es que prenguas le fiel doblat e lies en la extramitat de lu lana o coto per bona liadura; e entrometas las extramitatz del fiel en la partida dejos de la ciringua, e inscideys am las forfexs si superflueys alcuna causa de la lana, mays intromet la en la canula am vehemencia E aprop enongeys la ciringua am boder e am album de huou.	And the method of urination is as follows: take the urethra folded and tied at the end with a thread or string for good sealing; insert the tip of the urethra into the meatus, beyond the foreskin, and cut it if any cause from the string is superfluous; then insert it forcibly into the catheter and immediately stretch the foreskin back and apply alum to it.
E fay cezer le malaute sobre la selha, e embroca la vesiqua de lu e la vergua am olis umitz, e oli de oliva e ayguaros.	And apply cesarean surgery on the patient, and incise the bladder of the patient and the hernia with oil mixed with herbs, olive oil and water.
E aprop entromet la ciringua am facilitat entro que pervengua a la razit de la vergua; e aprop dobla la vergua desus a la partida del embelic; e aprop empelleys la ciringua dintz aquela; e aprop empelleys aquela entro que pervengua a la vesica, e aquela centa le malaute esser pervenguda a la causa vuoda, e no es fayt asso segon aquest orde, sino le meat en le qual va a tortuositat.	Then insert the catheter with ease until it reaches the root of the hernia; and fold the hernia upwards at the opening of the incision; and push the catheter from within; and push it until it reaches the bladder, and when the hernia is brought to its origin, let the patient be relieved from the pain, and do not perform this operation according to this order, but rather enter into the part where there is tortuosity.
E aprop exten le fiel am la lana petit a petit, quar la urina siec la lana.	And then slowly extend the urethra at the tip, little by little, as the urine dries out the passageway.
Aprop extratz aquela e fay per curacio urina, e usa ciringua, no cesses fer aquo e usa ciringua entro que sia evacuada la vesica e le malaute atrobe alleviacio.	Then extract that one for the treatment of urine, and use a catheter, do not stop doing this until the bladder is emptied and the patient's discomfort relieved.
Capitol .lix.	Chapter LIX.
De qualitat de clisterizacio de la vezica am clampcedra e am semblantz instrumentz les quals sian acordants ad aquo.	On the quality of bladder cleansing with clysters and similar instruments that are suitable for this purpose.
Quan accideys en la vesica ulceracio o apostema, o sanc congilat en aquela, o es coartat poyredura, e vols en aquela destillar ayguas e medicinas, lahoras sia fayt am instrument le qual es apelat clampcedra, e aquesta es la forma de lu:	When a ulceration, abscess, or congestion occurs in the bladder, and you wish to drain waters and medicines from it, then use an instrument called a clyster, and this is how it is done:
sino que en la extramitat de lu es sorda, so es clausa.	But if its origin is at the end of it, it is blocked and closed.
Et en aquela so tres traucs: dos de la una partida , ayssi quo vezes.	And there are three actions: two from one side, thus as often.
En le comensament es loc concau, en le qual es aquo que es enpellit, e sia segon quantitat que oppile aquel, ses addicio, entro que quan alcuna causa es ab aquel tirada de las humiditatz, sia atirada, e quan es expellida, am aquo sia atirada, e quan es expellit lonc, segon que fa clampcedra am la qual es phicat naphta en las batalhas de mar.	In the beginning, there is a congestion, which is what is being pushed, and according to the quantity that presses on it, it adds up, as long as some cause throws off the humors, it is expelled, and when they are expelled, they are thrown back, and when they come out long, according to what causes them to be blocked, a clamp is used, similar to what happens with naphtha in naval battles.
Donc cum tu vols prohicir humiditatz en la vesica, entromet la extremitat de clapcedra en la humiditat, e atira am aquel aquo que es empellit a las partidas desus, quar la humiditat es atirada en la conquavitat de clapcedra.	So, to prevent humors in the bladder, insert the end of the clamp into the humor and throw it away from the body, for the humor is thrown into the cavity of the clamp.
E aprop entromet la extramitat de clapcedra en la vergua segon que havem recomtat en la ciringua; e aprop empelleys la humiditat am aquo que empelleys, quar aquela humiditat perve a la vesica tantost, e le malaute cent aquela.	And then insert the end of the clamp into the vein as we have recommended in the surgery; and push the humor away from what you are pushing, for that humor goes to the bladder soon enough, and the illness centers around that.
Forma del cristeri subtil am le qual la vesica es cristerizada, e es aquela la forma:	The shape of the delicate crystal through which the bladder is crystallized, and that shape is as follows:
E sia fayta de argent o de lato, de la qual le cap pus aut sia semblant a petita pluma, e dejos lu cana dedintz liament.	Whether it is made of silver or lead, which the head resembles a small feather, and leave the cane inside the dressing.
E aprop pren vesica de moto, e pausa en aquela la humiditat que vols cristirizar en la vesica, e aprop lia aquela entre dos am fort liguatura am fiel doble, e escalfa aquela humiditat sobre le foc.	Then take a bladder of motion, and place it in the humidity that you want to crystallize in the bladder, and then tie it between two with strong double ligature using a thread, and heat that humidity over fire.
E aprop entromet la extremitat del cristeri en la vergua.	And then insert the tip of the crystal into the urethra.
E aprop estrenh la tua ma sobre la vesica am la humiditat am strectura descent entro que·l malaute centa que aquela humiditat ja es pervenguda a la vesica.	And then place your hand over the bladder with the humidity and stretch gently until the patient feels that humidity has fully entered the bladder.
Mays si a tu no es present vesica, lahoras tu pren una pessa de parguames e fay de aquel cercle; e perfora aquel de tota la sua retonditat; e aprop entromet fiel fort en aquels traucs, ayssi quo so revolgut; e aprop agregua le cercle ayssi quo es agreguat alsofatur, pus que tu pausas en aquel aquo que tu vols de las humiditatz, e olis e ayguas.	If you do not have a bladder at hand, take a piece of cloth and make a circle from it; then perforate that circle throughout its roundness; and insert the thread firmly into those channels, turning them as needed; and add to the circle some material that will absorb humidity, so that you stop on whatever you want regarding humidity, odor, or water.
E aprop tu lia aquel en le instrument e fay am aquel ayssi cum has fayt am la vesica, e exprescio am la tua ma entro que la humiditat pervengua a la vesica.	And then you place it in the instrument and make it thus as you have made the bladder, and express with your hand so that the moisture reaches the bladder.
Capitol .lx.	Chapter LXX (60)
De extraccio de peyra.	On the removal of stone.
Nos ja havem dit en la divisio las specias de peyra e curacio de lu am medicinas, e la diferencia entre peyra engendrada en los ronhos e peyra engendrada en la vesica, e les senhals de aquela.	We have already discussed the classification of kidney stones and their treatment with medications, as well as the distinction between stones formed in the kidneys and those formed in the bladder, and the signs of each.
E havem dit la peyra en la qual catz operacio am ma, e seccio.	And we have spoken of the stone that requires surgical intervention by hand, or sectioning.
E la peyra engendrada en la vesica propriament es aquela que es ficada en la vesica.	And the stone formed in the bladder proper is the one that remains in the bladder.
E yeu so narrant aquel am exposicio manifesta e abreviacio.	And they recount that manifestation of disease and its concise explanation.
Donc dic que peyra engendrada en la vesica majorment ve als enfantz; e dels senhals de lu es que la urina que es eyssida de la vesica es semblant a aygua en la sua subtilitat, e apar en aquela arena; e le malaute fregua la sua vergua, e motas veguadas pen, e aprop es dressada; e am aquo yeys foro le cul en motz de aquels.	So it is said that the disease born in the bladder most often affects children; and among its signs, the urine expelled from the bladder resembles water in its clarity, appearing on the sand; the pain rubs against its organ, and sometimes it becomes swollen; and this is how it hurts their behind in spots due to these.
E es laugiera la sanacio dels enfants de aquela entro que han conseguitz xiiii ans; e es dificil curacio en les viels.	And the healing of children from that disease is easier for those who have reached 13 years old; and it is a difficult cure for the elderly.
Mays en les joves es migiera per aquo quar es entre aquels.	Among the young, it is more common due to what exists between them.
E de aquel del qual la peyra es major e la curacio es pus leugiera; E si es pauca, es contraria ad aquela.	And of him whose stone is larger and whose cure is more difficult; and if it is small, it is the opposite of that one.
Donc cum pervenem a la curacio de aquela, cove al comensament de aquela que mondifiquem le malaute am cristeri le qual extragua tota la fenda la qual es en les sieus budels; quar aquela fenda alcunas veguadas prohibeys la envencio de la peyra deves la inquisicio de lu.	Therefore, to achieve the cure for this condition, we must begin by purifying the malady with herbs that extract all the opening in their intestines; for sometimes this opening prevents the entry of urine after its inspection.
E aprop sia pres le malaute am les sieus pes e sia contosit e maugut enjos per so que la peyra descenda al preon de la vesica, o que saute de loc aut alcunas veguadas.	Then, with the patient lying on their back, position them in a way that encourages the urine to flow down into the bladder, or sometimes it may leap from its place.
E aprop fay aquel cezer entre las tuas mas preparat, e las mas de lu sian dejos las coysas de lu, per so que la vesica tota sia fayta declinant a las partidas dejos.	Then make use of the compresses you have prepared, and leave the patient's legs in those positions, so that the bladder is completely emptied into the parts below.
E aprop perquier aquela e tota aquela deforo.	Then, remove the patient entirely from those things and extract all foreign objects.
Donc si sentes la peyra en l’espazi, lahoras tu te coyta tantost am seccio sobre lu.	Therefore, if you feel the urine in the space, then cut yourself into it with a knife.
E si no catz de tot dejos le tieu tocament, lahoras cove que tu untes am oli le tieu dit indic de la ma sinistra, si malaute es enfant, o le dit miga si es jove complit, e entrometas aquel en le sieu cul.	And if you cannot grasp the entire condition with one hand, then cover it with oil, applying the tip of your left thumb, whether the patient is a child or an adult, and insert that into their rectum.
E perquier de la peyra entro que stia dejos le tieu dit.	And once the stone is located, insert your tip into it.
E converteys aquela petit a petit entro al col de la vesica.	And slowly convert that pressure into the neck of the bladder.
E aprop prem sobre aquel am lo tieu dit, e expelleys aquel a las partidas defora ves le loc del qual vos la seccio.	Then press on that part with your thumb, expelling the stone out of the area from which you removed it.
E comanda al ministra que prema la vesica am la sua ma; e comanda a un autra ministra que am la sua ma dextra extenda les genetius a las partidas desus, e am la sua autra ma remaugua la codena la qual es dejos les genetius, en partida del loc en le qual se fa la seccio.	And command the assistant to press the bladder with their hand; and command another assistant to extend the legs with their right hand above the stones, and with their other hand to hold the tail of the bladder that is left below, in the area where the incision is made.
E aprop entromet espatum be inscident del qual aquesta es la forma de lu:	And then insert a spatula incidentally which is the shape of it:
e scindeys en lu aquo que es entre·l cul e·ls genetius, no en le mieg loc, abantz al latz de la coyssa sinistra; e sia la seccio sobre aquela peyra e·l tieu dit sia en le cul, e sia fayta seccio transversa, per que la seccio defora sia ampla e dedintz streyta segon la quantitat que egrecio de la peyra sia a lu possibla, e no major, quar fort leu comprem le tieu dit le qual es en le cul la peyra deves la seccio, e es foro-getada ses defacultat.	It divides into what is between the buttocks and the genitals, not in the middle place, but first on the side of the left thigh; and the incision is made above that bone, and it is said to be in the buttock, and a transverse cut is made, so that the outer cut is wide and inner narrow according to the quantity that can be extracted from the stone without making it too large, for strongly holding to the saying that the stone is in the buttock, one should make the incision, and this oversight negates its effectiveness.
E sapias que de la peyra es alcuna a la qual so angle e margers, per que le eyssiment de lu es fayt deficil per aquo.	And know that there is a stone with sharp angles and edges, making its extraction difficult because of this.
E de aquela aquo es leon semblant a glan, e es redonda, e es fayt de lu leugier eyssiment.	And from that, it is like a nut, round, and made of the hardest material.
Donc si es aquela al qual so angles e marger, ajusta en la fissura.	Therefore, if it is that which has angles and edges, adjust it in the fissure.
E si no es ayssi foro-getada, lahoras cove que tu engenes sobre aquel, o que strenguas sobre aquel am gesti decentment, la extremitat del qual sia ayssi cum lima am le qual strenguas sobre la peyra, e no evasesca de lu; o que entrometas dejos lu instrument subtil de curvada extremitat.	And if it is not thus easily removed, cover your fingers over it or tighten your grip on it appropriately, the tip of which should be like a lime that you press onto the stone, and do not slip from it; or insert something delicate between them with a curved end.
Mays si tu no podes sobre aquel, lahoras tu amplifica le trauc un petit, e si tu veus flux de sanc, abscindeys en strenh aquel am vitriol trissat.	If you cannot do that, then amplify the cut a little, and if you see a flow of blood, cut strongly with cauterized iron.
Mays si la peyra es mays de una, lahoras al comensament tu impelleys la ma a la boca de la vesica, e aprop inscideys sobre lu; e aprop impelleys un petit aprop aquo; e semblantment fay si son motas mays de doas.	But if the stone is larger than one, at the beginning, push your finger into the bladder's opening and cut into it; then gently press a little inside; and similarly, make them seem as if they are more than two.
E si es peyra mot gran, lahoras ignorancia es que tu inscidas aquel am gran seccio, quar accideys al malaute una de doas causas: o que mora o que endevengua a lu destillacio de urina continuabla, per aquo quar le loc no es de tot consolidat.	And if the stone is very large, then ignorance is that you cut it with a great section, because it causes two problems to the patient: either it stops (the flow of urine) or it promotes the discharge of continuous urine distillation, so that the area is not completely solidified.
Mays aministra expulcio de lu entro que sia fora-getada, o engenia en la fractura de lu am las forfexs entro que extragua aquela en pessas.	May you administer an expulsion of it while it is still inside, or use a forceps in the fracture of it to extract that which is in pieces.
Donc cum tu auras cumplit la tua opperacio, lahoras omple la plagua de enses de aloe e de sanc de drago, e strenh aquel.	So when you have completed your operation, then fill the wound with aloe and dragon's blood, and bind it tightly.
E pausa sobre aquel drap enfus en oli e vi, o en oli rozat e aygua frega, per so que apostema caut sia cedat.	And place over that cloth soaked in oil and wine, or in rose oil and water, to prevent the wound from closing too quickly.
E aprop resupina le malaute sobre le sieu col, e no deslias le liament entro al tertz dia.	Then return the patient to their bed, and do not loosen the bandages for three days.
E cum aquel auras desliat, embroca le loc am aygua e mot oli, e aprop cura aquel am enguent diafinicon e am enguent diabazilicon entro que sia sanat.	And when you have loosened it, wash the area with water and oil, and then treat it with a mixture of honey and wormwood until it heals.
