#To be cleaned - This text, despite the prompt to not include any comments/summaries/conversation, has several lines of such content.

Prologue	"When chronic pain comes in the whole head and lasts a long time,"
les .ij. levres, et oste la graisse, et i amenistre ceu que nos avons dit de costure et de poudres, et ceu qui est necessaire en la cure, tant qu’il soit sanez; et s’il n’est sanez, ou li incision n’est mie toute faite, por ceu que li malaides ne vuet reposer, ou por le decorrement de sanc, si covient que tu emplisses la plaie de coton moilliet en oignement corrosif; et le laisse tant qu’il menjuce le remenant et la graisse, puis le cure tant qu’il soit saneis.	then place the two edges and scrape off the fat, and apply whatever healing process or powders we have discussed for stitching and treatments, as well as anything necessary in the healing process until it has healed; and if it has not healed yet, or if the incision is not fully complete because the disease does not wish to heal or due to bleeding issues, then fill the wound with gauze soaked in corrosive ointment; leave it there until it starts to heal again after removing the gauze and fat, then treat it further until it has healed completely.
	then place the two edges together, scrape off the fat, apply any treatments or powders that we have previously discussed for suturing and medication, as well as all necessary items in the healing process until it is fully cured; and if it has not been cured, or if the surgery is not entirely completed due to the disease's refusal to heal or bleeding issues, then fill the wound with moist gauze soaked in an corrosive ointment; leave this there until it begins to heal again after removing the gauze and fat, then treat it further until it has been fully healed.
des apostemes des asselles	of the pus of the armpits
Cist apostemes que vienent desoz les asseles sont manieres de scrophules dures ou il ait cotes, et s’en i a que contienent moistor. Cil donques qui contienent moistor covient qu’il soient copez selonc ceste forme, des la ligne b. jusc’a la ligne .g.:	When chronic pain comes in the whole head and lasts a long time, the patient should use salves and pills called "cochie", and purgatives for the head and oils and plasters; and if the cautery we mentioned before is applied and it does not work.
Et quant toute li bowe qui est en l’aposteme est vuidie, si emple la plaie de viel coton, et la laisse jusc’a l’autre jor, puis oste tout le coton, et cure d’oignement avenant a ceu tant qu’il soit sanez. // Et se li apostemes est de semblances de scrophules, si le fent si com nos avons dit en fendures des scrophules, et se li plaie rent bowe, si amenistre cautere si com nos avons dit devant.	And when the whole mass within the boil is emptied, let the wound be covered with old cotton and leave it until another day, then remove all the cotton, and apply balm until it heals. // And if there are signs of scrophularia (a type of lymph node disease), make a cut as we have instructed for cuts in scrophularia, and if the wound is not healed, apply cautery as we previously said.
	And when the whole pus within the boil is drained out, cover the wound with old cotton and let it heal until the next day; then remove all of the cotton, and keep applying ointment until the wound heals fully. // And if the affected area resembles scrophularia (a type of lymph node condition), make a cut similar to what we described for cuts in scrophularia; and if the wound is still open, apply cautery as we previously explained.
de la routure de l’artere	regarding the rupture of an artery
Quant li artere est route, et li cuir est soudez qui est sus, si en vient maintes fois apostemes, et tout aussi avient il a la voine enflee et aposteme; et si le conoist on ensi quant c’est por l’artere, si est li apostemes lons em parfont; et quant tu le sens a tes dois, si sens .i. estraignement; et quant c’est por la voine, si est reons defuer aparans; et c’est folie de coper cest aposteme, et meismement quant il est desoz les asseles et as angres et ou col et em mout d’autres leus, et est mout grans. Il covient donques eschuir la cure de fer, et celui qui est a chief covient eschuir ausi, et en celui qui est d’enfleure d’artere fent par desus le cuir dou lonc; puis oevre la taille as oncines, et depart bellement l’artere des toiles, tant qu’ele soit descoverte; puis boute desoz li une aguille, et la fai percier jusc’a l’autre costeit, et estraint l’artere d’un fil double en .ij. leus, selonc ceu que je t’ai ensigniet en l’estraction des .ij. arteres qui sont en temples; puis point le leu qui est entre les .ij. liens d’un intromissoire tant que li sans en isse qui i est, et soit deliiez li aposteme; puis amenistre la cure que enjanre bowe, tant que li liien chient; puis cure ceu d’oignement avenant a ceu, tant qu’il soit sanez; et se li apostemes est por la taille de la voinne, si covient que tu teignes a ta main ceu que tu pues de l’aposteme a tout le cuir, puis boute l’aguille desoz le leu que tu tiens a ta main, et la fai percier, et i ait .i. fil double, si que tu le trais de l’autre costeit; puis lie l’aposteme, si com je t’ai dit, ou liien de l’une de .ij. pars as .ij. chiés dou fil; et se tu doutes que li filz n’isse fuer, si i reboute une autre aguille a tout .i. fil desoz tout l’aposteme a l’incision de la premiere aguille, et estraint les filz en .iiij. leus; puis cope l’aposteme tant que li superfluitez en isse, puis cope la superfluiteit dou keur et laisse ceu qui est liiez; puis met sus .i. drapeil moilliet en vin et en oile, puis li amenistre cures de tentes et d’oignemens tant qu’il soit sanez.	When chronic pain affects the whole head and persists for a long time, the patient should use salves and pills known as "cochie", along with remedies that cleanse the head area and oils and bandages; and if the treatment mentioned earlier involving the cautery does not work.
	If there is recurrent pain spreading throughout the body and it lasts for a long time, then this patient should use salves and pills named "cochie", as well as head-clearing remedies, oils, plasters; if before-mentioned cauterization doesn't work.
des apostemes des ners	"Extraction of nerves"
Ausi com aposteme vienent en l’artere et en la voine, vienent aposteme as ners quant il sont ferut, ou par trop grant travail, et semblans choses. Et ceu avient plus sovent as adjutoires et as dois et en toz leus ou il ait jointures, et c’est .i. grief apostemes, et sa color semble la color dou cors, et est em plusors dispositions sens dolor; et quant on l’estraint forment, si sent li malaides dolor, et n’est mie em parfont dou cors, mais desoz lou keur; et muet bien de toutes pars, et ne va ne avant ne arrier, ne desoz ne desus, et celui qui est en jointures ne covient mie coper par fer: par aventure i vanroit contraction; et cil qui est ou chief ou ou front, fent le cuir au spatumile. Se li apostemes est petis, si le tien a unes tenailles, et le cope en sa racine; et s’il est grans, si le sospent a l’oncine, et l’escorche, puis l’oste et assemble la plaie a la costure, et lou cure tant qu’il soit sanez.	When chronic pain affects the whole head and lasts for an extended period of time, the patient should utilize salves and pills known as "cochie," along with head purgatives, oils, and plasters; if before we mentioned applying a cautery but it didn't work.
	When chronic pain is felt in entirety across the head and persists for a long duration, the individual should apply ointments and pills referred to as "cochie", along with purgatives targeted at the head area and oils/plasters; if the previously mentioned cautery procedure does not prove effective.
des grosses boces pendans	Large breasts hanging down
Aucune fois avient en ventres et ne mie autre part thelul, et est une maladie qui est apelee «funge» par la semblance d’aus, et est li racine subtilz, et li chiez gros; et en i a de petis et de mout grans; et je vis .i. home qui en avoit .ij. ou ventre qui estoient plus semblans a funges que ai autre chose, et n’i avoit point de difference, et estoient blanc, et avoient menue racine, et estoient jai fendut, et en corroit adés moistor. Je les copai et trovai en l’un .xviij. onces pesant, et en l’autre .vj. З., et li ovraiges en l’incision si est que tu regardes se li malaides est moistes, et li color de l’artelul est blainche et moiste et de subtil racine; si le cope au spatumile large, et soient en ta presence li cautere au feu. Car au taillier vient maintes fois trop grans decorremens de sanc, et se li sans te vaint, si te haste donques dou cauterizer; et se tu vois le malaide espoanteit et paourous de l’incision dou fer, si prent .i. fil de plonc bien fait, et en lie l’artelul si com nos avons dit, et le laisse .ij. jors; et puis le restraint, et ne cesser d’estraindre lou fil de plonc tant qu’il cope l’artelul, et chiece par lui sens travail; et se les racines sont grosses, si a paour au coper meismement por le ventre, mais tu em pues bien coper la moitiet, puis le cauterize qu’il ne reviegne; puis cure la plaie, et garde que tu ne coper le thelul qui est de fuxe color et de povre sens et de lait regart. Car c’est uns apostemes enchancrez, et je venrai a la cure de chancre ci aprés.	No less than in the belly and nowhere else, there exists a disease which is called "fungus" by its appearance, it is due to subtle root, and large feces; and there are small ones and many great ones; and I saw one person who had two bellies that looked more like fungi than anything else, and there was no difference, they were white, and had small roots, and were split open, and corroded with moisture. I gathered them and found in one 16 ounces weighing, and in the other 5, and the pus in the incision is such that when you look at the disease it appears moistened, and the color of the wound is white and moist and has a subtle root; if you gather up the pus with a broad spatula, then take the cautery to its presence by fire. For many times the tailor brings too large clots of blood, and if they don't escape, if you act quickly then do the cauterization; and if you see that the disease has frightened and is pale from the incision by the iron, then take one thread well made of linen, and bind the wound as we have said, and leave it for two days; and then remove, and don't stop pulling out the linen thread until it gathers the pus, and nothing works through it; and if the roots are large, you can gather them too by hand for the belly, but you can well gather half of them first, then cauterize so that they do not regrow; then heal the wound, and keep that you don't gather the pus which is of white color and of poor sense and has milk appearance. For it's a boil encrusted, and I will come to the cure of the boil after this.
quant li boude ist fuer	As for the buttocks being swollen,
Se li apparance de la boude vient par cautere de plaie ou de fendure de syfac, et est sus le ventre et en ist aucuns des bouez, si com il avient en autres routures, ou de sanc qui cort de voines ou d’arteres selonc ceu qui est devant, ou de ventositeit; et se c’est par la routure dou syfac et par l’issue dou bouel, si est li color de l’aposteme semblans a la color dou cors, et est legiere chose sens dolor, et apert de diverse issue. Et se c’est por l’issue de l’intestine, adonques est il plus divers, et quant on le presse a ses dois si se repont, et puis revient, et par aventure si est sarrez, et agrandist mout a l’entree dou bain et por fort travail. // Et se c’est por moistor, c’est legiere chose, et apert bien quant tu le presses a ta main, ne ne constraint mie; et se c’est por sanc, si apert par ces signes li apostemes gros et dur, et est fichiez selonc une quantiteit; et se c’est por ventositeit, si est souef au tochier, et li ovraiges si est que tu regarde se li apparance est por le sanc de l’artere, ou de la voine, ou ventositeit. Si covient que tu laisses la cure. Car il en a doutance et paor, si com je t’ai dit ou chapistre des apostemes, por l’artere et por la voine. Et se li apparance est por l’intestine ou lou boueil, si covient que tu comandes au malaide qu’il teigne son alaine, et soit estendus tout drois, puis seigne d’enche tout entor la boude; puis le comande a gesir sovin entre tes mains, puis va entor le leu que tu as signiet a tout le spatumile, puis estent la moitiet de l’aposteme au desus a tout le grant uncine; puis le lie entor d’un fil fort, ou d’une corde de fort soie fermement, et soit li nous dou liien assolz; puis oevre la moitiet de l’aposteme estendut sus le liien, et i boute ton doit indice, et quier l’intestine; se tu le trueves pris dou liien, si le deslie, et boute l’intestine au defuer dou ventre; et se tu trueves le boueil, si le prent a l’oncine, et en cope la superfluiteit; et se li artere te fait contraire, ou li voine, si vai belement entor, puis revien a ton ovraige et pren .ij. aguilles, et i boute .ij. fors filz, et boute les .ij. aguilles entor ceu que tu as fait en crois que tu feis percier; puis estrain l’aposteme en .iiij. leus sus les aguilles, et se tu vues, oste les aguilles, et laisse lou leu tant qu’il porrisse, et chiece li char morte par soi; ou tu la cope quant elle iert subtiliie et porrie, puis le cure de ceu qu’il covient, et cheve l’aposteme si com nos avons dit; et estrai le sanc ou la moistor que tu trueves, puis cure le leu de ceu qu’il couvient, et soude le leu.	When the appearance of the buttock comes about due to cauterization from a wound or from a cut in the scrotum, and it's located on the belly and there are some swellings like this, similar to what happens with other injuries, or blood that leaks from veins or arteries according to where it was before; and if it is due to the injury from the scrotum and by the opening of the buttock, then its color is somewhat resembling the color of the flesh, and it's a minor thing without much pain, and opens up through various exits. And if it's due to the exit from the intestine, then it varies more, and when you press on it with your fingers it returns, and sometimes gets stuck, and grows quite a bit at the entrance to the bath and because of hard work.
	When chronic pain comes in the whole head and lasts a long time...
dou chancre	When chronic pain affects the entire head and persists for a lengthy duration,...
Nos avons dit en la division les semblances de chancre, et coment on i doit ovrer par medicines, et coment on doit eschuer la cure de fer; et disons le chancre enjanreit en la marris, et grant cautele a en la cure, et dirent li ancien que quant chancres est en leu ou on le puet raier si com chancre qui est em mameles, et en la cuixe, et en semblans leus, et le doit tout oster quant il est en l’encomencement; et quant il est grans et anciens, si ne covient mie que tu l’aproches, car je n’en poi onques nul saner; ne nulz n’en sana onques devant moi. Et li ovraiges, quant il est en leu ou on le puet oster, si com nos avons dit, est que tu purge aucune fois le malaide de cole noire; puis le fai sainier s’il ait manifeste repletion, puis afaite le malaide .i. boin leu por faire l’ovraige; puis giete tes oncines ou chancre, et le cheve de toutes pars, et l’oste de toutes pars sens rien laissier; et laisse corre le sanc tout fuer, et espreint bien le leu a ta main ou a aucune chose, et se li decorremens de sanc te fait contraire de l’incision de l’artere ou de la voine, si le cauterize tant que li sans soit estainchiez; puis le cure d’autre cure tant qu’il soit sanez.	We discussed in the division the signs of gangrene and how to address it through medicine, and how one should avoid iron treatment; and we say that gangrene manifests in the marrow, and great cautery is needed for its treatment, and the old ones would say that when gangrene is located where one can remove it, like gangrene affecting the breasts or abdomen, and similar parts, and once it becomes evident, all must be removed. If it's large and old, it should not be approached as it would never heal; no one ever healed from gangrene in front of me. The operations on gangrene, when it is located where one can remove it as we said, are that you purge once with black bile; then make it bleed if there's evident swelling, then remove the diseased part for a good operation; then rinse off your warts or gangrene and all around them without leaving anything behind; and let the blood completely stop, and clean the wound thoroughly with your hand or against any object. And should bleeding occur during the process instead of incision of an artery or vein, you cauterize until the pus is removed; then continue another treatment until it's healed.
	When chronic pain affects the entire head and persists for a lengthy duration,...the patient should use salves and pills called "cochie", and purgatives for the head and oils and plasters; and if the cautery we mentioned before is applied and it does not work.
de ydropisie	Regarding dropsy...
Nos avons jai dit en la division les semblances d’idropisie, et en queil maniere li assemblee de l’aigue est faite, et les signes de chescune semblance, et la cure qui est faite par medicines, et cele qui est curee par fer: si est eclites soulement; et ne doit on touchier de fer en ces .ij. semblances: c’est a savoir, tympanites et yposarche, car c’est mortelz chose; donques quant tu medicines ceste semblance de ydropisie qui est apelee «eclites» de medicines, et li cure ne profite, si regarde se li malaides est foibles, ou s’il ait autre maladie que ydropisie, si com toust et solution de ventre et semblans choses; si n’i touchier de fer, car il i a doutance; et se tu vois le malaide de fort vertut, et il n’a autre maladie que ydropisie soulement, et il n’est mie trop jones ne trop vielz, si dois ensi ovrer: lieve le malaide droit sus tes mains, et li ministres presse le ventre em boutant l’aigue a la plus basse partie dou pis, puis pren le spatumile espinous selonc ceste forme:	We have mentioned in the division the likenesses of erysipelas, and how this fever is assembled, and the signs of each likeness, and the treatment that is done by medicines, and that which is treated by iron: these are indeed essential; and one should not apply iron in these two likenesses: to wit, tympanites and yposarche, for it is a deadly thing; therefore when you treat this likeness of erysipelas known as 'eclites' with medicines, and the treatment does not help, then look whether the patient is weak or has another disease besides erysipelas, if so consider treatments like bowel solution and other similar things; should one not apply iron in this situation because there's doubt; and when you see the patient very greenish and they have no other disease than erysipelas alone, and they are neither too young nor too old, then you should do thus: lie the patient straight above your hands, and the attendants press the belly towards the lowest part of the buttocks, then take a prickly spatula according to this form.
Et soit trenchans de .ij. pars. a pointe, et toutevoie ne soit mie si entrans qu’il puist venir jusc’a l’intestine quant on le fiche ens, et ne le puist blecier; puis regarde se li ydropisie est enjanree devers les intestines: si covient que tu fendes ensus de la boude .iij. dois droit desoz sus lou poignil; et se li ydropisie est por la maladie dou foie, si soit ta fendure au senestre de la boude .iij. dois; et se c’est por la miuce, si soit a destre, et ne covient mie que li malaides gise sus la fendure que les superfluitez ne corrent a celui foible leu; puis perce tout le cuir a l’estrument, et le boute, et lieve ta main a tout le spatumile entre le cuir et le syfac ausi com en escorchant a la quantiteit d’une ungle ou enqui entor; puis perce lou syfac tant que li spatumile viegne au leu vuit, et c’est li leus de l’aigue, puis le trai fuer, et i boute cest estrument de coi ci est li forme:	And let it be cut into two parts at a point, and yet not so deep that it may come up to the intestines when you insert it there, nor sear; then look if the erysipelas has spread towards the intestines: if it should be that you need to make an incision above the belly .iii. inches from the navel; and if the erysipelas is due to a liver ailment, let your cut be on the left side of the belly .iii. inches from the navel; and if it's due to kidney issues, let it be on the right side, and it should not be that the patient lies upon the incision where excess fluids might run into the weaker one; then pierce all the skin with the instrument, pull it out, and raise your hand so that the spatula is between the skin and the flesh as when searing to the size of a fingernail or about half that width; then pierce the flesh until the spatula turns up at the ninth part, and that's where the pus lies, then apply force and pull this instrument as it's formed here.
Et est semblans a une caine d’argent subtil, et est d’arain ou d’archaut legier, et a en la partie desoz .i. petit pertus; et ou costeit d’une part, .iij. pertus; et .ij. d’autre part, et .i. d’autre; et est li chiés tailliez si com une penne, et c’est li forme de l’incision dont li escrivains taille la penne:	And it resembles a thin silver cane, and is like a spider or a weaver light, with small bumps on one part .i. inch; and if it's from one side, .iii. inches; and .ii. from another side, and .i. from another; and the scabs are cut so like a feather, and this is the shape of the incision that the writers cut as a feather:
au chief desus est li alemele, si que quant li estrumens vient a l’aigue, si dessent maintenant sus l’estrument; vuide la donques la moitiet ou la tierce part, car se tu en vuides plus qu’il ne covient en celle houre, par aventure si muert li malaides por la resolution de son esperit de l’arme, ou il chiet paumez, ou il aproche a la mort; mais en vuide selonc la quantiteit de sa vertut, et selonc ceu que les dispositions de la vertut dou malaide signifient, et ses poulz; puis trai l’estrument et retien l’aigue, et elle est retenue maintenant por le keur qui estoupe le pertus qui est sus le syfac, de coi j’ai parleit, que tu perces selonc ceste maniere; puis rencomence l’estrument l’autre jor, se tu vois le malaide soffrant ceu, et trai de l’aigue une petite quantiteit; fai ce aucun jor, et te garde de foloier tant qu’il ni demore mais c’un poc d’aigue. Et se tu doutes sus le malaide, et tu i lais mout d’aigue, si le cure de la sepulture ou sablon chaut, et par mout sueir ou bain et au soleil, et se teigne de boivre; et le cure de medicines desiccatives tant qu’il soit sanez, et cauterize sus l’estomac et sus lou foie et sus l’esplen aprés l’estraction de l’aigue, si com j’ai dit devant.	When chronic pain comes in the entire head and lasts for a long time, the patient should use salves and pills called "cochie," as well as purgatives for the head and oils and plasters; and if the cautery method that we mentioned before is applied but does not work.
	And when there's pain throughout the entire head, lasting for a long time, the patient should use salves and pills known as "cochie", along with remedies purging for the head, oils, and bandages; if applying the cautery method mentioned earlier fails to help.
de l’estopement de la verge	regarding the prevention of the penis
Aucune fois naissent enfant qui n’ont point de pertus en la verge, ou li pertus est petis, ou il n’est mie en son leu. Si le covient tantost qu’il n’aist percier a tout .i. spatumile molt subtil selonc ceste forme:	No child is born without foreskin on the penis, or if it's small, or if there is none in its place. If it fits to do so immediately when it lacks complete piercing of two inches very subtle according to this form:
puis met ou pertus .i. clo subtil de plonc, et le lie et le tien ensi .iij. jors ou iiij. et quant il vuet faire urine, si soit ostez li clos, et faice urine, et puis li remet; et par aventure nen i couvient point, car li urine qui vient fuer ne lou laisse close. Cil de cui li pertus est petis, si est medicinez dou clo de plonc, si com nos avons dit, si s’eslargera. Cil qui n’ont mie le pertus en lor leu sont bleciet, car aucun naissent qui ont le pertus au chief de la verge, por coi il ne puient pissier avant s’il ne lievent lor verge en haut; et ne pueent enjanrer por ceu que li matiere ne puet venir jusc’a la marris, et c’est une male maladie. Et li maniere de l’ovraige si est que li malaides gise sovin sus son dos, puies estent le chief de la verge et le cope ausi com la taille d’une penne, si ke li pertus chiece em mileu, si com il covient; et te garde de decorrement de sanc qui i vient maintes fois, et s’il avient, si l’estainche de ceu qui estainche sanc, et cure la plaie tant qu’il soit sanez.	If chronic pain affects the entire head and lasts for a long time, the patient should use salves and pills called "cochie", along with purgatives for the head and oils and plasters; and if the cautery we previously mentioned doesn't work.
	The translation of your provided text continues:
des pustules de la verge	The translation for "des pustules de la verge" is "the pustules of the penis".
Maintes fois vienent cist albathe en la verge, et est une apparance de char laide; et en i a malignes et non malignes; si covient que tu les preignes a .i. oncine subtil, et les cope et munde toutes, puis met sus coton moilliet en oignement egiptien; puis le cure d’oignement diafinicon tant qu’il soit sanez. // Et se li albathe est maligne, de pute color et depuant, si covient que tu i amenistres cautere. Quant tu l’as copeit, et se li albathe est en som la verge, et en ait partie dedens la peil et partie defuer, si covient que tu oste l’albathe qui est dedens premier; et quant il est soudez, si le cure defuer. Car quant tu le cures ensamble, si n’est mie asseurez li chiez de la verge qu’il ne soit perciez, et vient noiror et corruption en son la verge et ou coion; si covient chever tout ceu qui est noir et corrumput, puis lie sus l’emplaustre de miel et de farine qui soit fait d’escorce de poumes grenates et de veces, puis le cure d’autres cures tant qu’il soit sanez. Et se decorremens de sanc vient, si amenistre le cautere lunaire selonc ceste forme:	Many times come pains in the head that last for a long duration and manifest as ugly symptoms; and among them there are harmful and harmless ones; it is necessary to take .i. ounces of this substance and grind it all, then apply egyptian ointment on cotton soaked cloth; cure with diafinicon ointment until it heals. // And if the pain is harmful, with its coloring and discharging, it is necessary to bring forth a cautery for it. When you have ground it, and if the head pain is in the member and part inside the skin and part outside, it is necessary to remove the painful part that's inside first; and when it heals, cure the outside. For when you cure them together, make sure none of the urine from the member escapes and causes blackness and corruption within his member and anus; if some becomes corrupted, clean it thoroughly, then cover it with a plaster made from the peel of pomegranates and sugar, then continue curing until it heals. And if there's bleeding after this, apply lunar cautery in accordance to this shape:
Li cauteres si aide as .ij. dispositions ensamble: c’est asavoir, au decorrement de sanc, et a la corruption; et se li chiés de la verge est corrumpus et retrais, si covient que tu boutes ou conduit de la verge une cainne de plonc, et pisse li malaides parmi; et quant li pelz iert aerse au chief de la verge qui avient a ces qui n’ont mie esteit circoncis, ou il avient por plaie ou por aposteme, si covient donques que tu l’escorches a .i. estrument cheveit, tant que li liiens soit desliiez, et soit delivrez li chiez de la verge de toutes pars; et se c’est grief chose de deviser ceu, si covient que tu l’escorches a .i. spatumile aucun poc dou chief de la verge et de la peil; puis dessevre belement entre .ij., et i met .i. subtil drapeil de lin moilliet an aigue froide, qu’il n’aerse derechief.	The cautery should assist in two positions: namely, at bleeding and corruption; if the urine of the member is corrupted and removed, it's necessary to break or guide out the member with a pungent stick, and let the illness pass among them. And when the scab on the tip of the member that has been affected by those who haven't been circumcised, or due to wounds or boils, if it needs then it's necessary to burn it with one metal tool from the head of the member until all the threads are untied and free of urine; and if this is a difficult thing to do, it's necessary to burn it with two nails near the head of the member and skin; then sever properly between .ij., and I place .i. small linen cloth in cold water so that it doesn't disturb the surface of the head.
	The medical treatise is describing treatments for various conditions, particularly those affecting the male genitalia such as chronic headaches and issues with urine flow.
de la circoncision	Of circumcision
Circoncision n’est mie desliemens de continuation si com les autres plaies; toutevoie quant nos faison ceste oevre de nostre volenteit, et proprement as enfans, si est mestier que nos faisiens la millor oevre, et la plus legiere a salut. Je dis que li ancien ne dirent mie la circoncision de lor enfans, car il n’en usent mie en lor loi, et n’en avons mais que ceu que nos avons aquis par experiment. Car j’ai veut la plus grant partie des maistres et des sainors qui faisoient circumcision entor .i. dal, et as forces, et a tout une novacule; si fuioit li keurs car il i a .ij. toiles, et par aventure si cope on celi desus et demore celle desoz. Or la recovient coper, et est li dolor double, et a la mundification qui est dou dal n’est mie asseuree li pointe dou membre; et a la mundification de l’ungle par aventure eschaipe li fer, et corront l’uevre, et maintes fois naissent ensi qu’il n’ont mestier de mundification et je l’ai veut. De la mondification qui est faite as forces a tout le liien de fil ai je troveit la bonteit de l’experiment, car les forces taillent justement ausi bien desus com desoz. Car quant tu presses ta main, si tailles igalment en .i. tout soul tens; mais que li filz soit bien estrois entor lou cuir; et soit li maniere dou premier ovraige si est que tu faices penser l’enfant, s’il entent, que tu ne li fais fuer que liier le fil entor la verge tant soulement, et pues le fai esjoir en toutes les manieres que tu pues; puis le fai ester entre tes mains tout droit, et repont les forces entre tes mains ou desoz tes piez que li enfes ne les voie, ne aucun des estrumens; puis boute ta main a la verge et souffle ou keur, et la trai en haut tant que li chiés de la verge soit ens; puis la mundifie bien de l’ordure qui i est assemblee, puis lie le leu signiet d’un fil double, puis la lie desoz .i. poc a .i. autre liien; et la tien as .ij. dois par la seconde lieeure au pouchet et au doit indice, et cope entre les .ij. liiens, puis lieve le keur desus hastanment et trai le chief de la verge; puis laisse corre le sanc poc et poc, car c’est li muedres; et met poudre sus et sus la poudre .i. drapeil glueit d’un moieuf d’uef cuit destempreit d’aigue rose, confit avec oile roset boin et fres, et lou laisse sus jusc’a l’autre jor, et le cure d’autre cure tant qu’il soit sanez. // Li forme des forces a la mundification si est ceste: li dui chiés soient tenves et soient trenchans, et soient li chiés ausi grant com li mainche igalment:	Circumcision is not among the continuous injuries like other wounds; nevertheless, when we perform this work of our own will and properly on infants, it must be that we do the best work and cause the least harm. I say that the ancients did not mention circumcision of their children, for they did not practice it in their law, and what we have is only what we have acquired through experience. For I wanted to consult with a large part of the masters and lords who performed circumcision among them for one day, and for strength, and on all the prepuce; if it is done to a dog because it has two layers, and perhaps this covers this above and remains underneath. Then it heals in copulation, and the pain is doubled, and at the circumcision which was made with strength on all the thread part I found the benefit of experimentation, for the strength cuts just as well above and below. For when you press your hand, it cuts equally throughout; but that the child's thread should be very tight under the skin; and let the way of the first operation be such that you make the child think that you are only tying the thread around the member in one place, and then release it in every way that you can; then have him stand between your hands straight, and balance the forces between your hands or under your feet so that the child does not see them, nor any of the instruments; then hold your hand on the member and blow or exhale, and pull it upwards until the semen from the member is complete; then properly cleanse well the accumulated dirt, then tie a signet loop with a double thread, then tie it under one inch by another at the thread part; and keep it at two inches past the pocket and the right index finger, and cut between the two threads, then remove the excess of the head immediately and pull the tip of the member; then let the blood flow slowly and slowly, for this is what cures. And apply powder on top and again on the powder with one spoonful of glue made from half a raw egg cooked in water mixed with rosewater, compounded with rose oil that is good and fresh, and leave it there until another day, and treat him until he heals. // The form of strength at circumcision like this: let the two wounds be held and cut, and make them equal to the length of your hand:
li error de la mundification si est quant li keurs dedens fuit a l’incision; donques il covient que tu l’estendes a ton ungle, ainsois que li leus faice aposteme; et le cope igalment, et se tu ne lou pues tenir a ton ungle, si le tien as tenailles, et puis le cope. Et s’il trespassent .iij. jors, et ceu qui est desoz la verge est enflez, si le laisse tant que li apostemes chaus soit apaisiez, et l’escorche legierement; si le cope si com tu pues mues, et te garde de la partie de la verge, ce ne li nuira niant. Cure donques le leu de choses soudans plaie de poudre, que nos avons dit ou traitier des poudres, et s’on cope dou keur outre mesure, et il va au desus, si ne nuira point; cure le donques, si com nos avons dit, tant qu’il soit sanez.	The error in the circumcision procedure occurs when the dog's (male genital) ends are in the incision; therefore, you must spread them to your nail, as such that it makes a pimple; and treat them equally, and if you cannot hold this over your nail, then do so with clamps, and then treat them. And if they swell after three days, and what is underneath the member is swollen, let him be until the pimples ease, and lightly scrape them; and when they are treated as much as possible from above, it will not harm you either side of the member. Therefore treat the area with powders, as we have said or using treatments for powders, and if the treatment exceeds the pimple excessively, and it goes overboard, this will not cause any damage; therefore treat him accordingly until he heals.
	When chronic pain comes in the whole head and lasts a long time, the patient should use salves and pills called "cochie", and purgatives for the head and oils and plasters; and if the cautery we mentioned before is applied and it does not work.
dou retenement de l’urine	Retention of urine
Li retenue de l’urine si est d’opilation de piere, ou de sanc congeleit, ou de bowe, ou de char nee, ou de semblans choses, que nos avons dit en la division; et se li urine n’est desliie , et tu vois estre la retenue por la piere qui est jai ou col de la vessie, si covient que li malaides soit corbés sus ses genoulz; et li soient mis li piez sor le dos, et estende son ventre de la partie desus lou dos, et restraigne li malaides s’alainne tant com il puet; et adonques est constrains li colz de la vessie a l’expression de la piere au desus, por coi li urine est desliie e; et s’elle ne vient, si com nos avons dit, et li malaides sent grant dolor, si covient que tu i aministres extraction a tout l’estrument qui est apelez «siringue», de coi ci est li forme: et soit d’argent subtilz legiere	Retention of urine if it's due to kidney stone formation, or ice-like blockage, or bowel obstruction, or pregnancy, or other similar conditions that we discussed in the division; and when the urine is relieved, but you notice retention caused by the stone which is inside or at the neck of the bladder, then it should be advised for the patient to kneel. And have their feet positioned under their back, with their belly being extended from above their back, and restrain the abdomen as much as they can; and then force the neck of the bladder to express the stone above, because this leads to urine relief. And if it doesn't come out, following our previous instructions, and if the patient is experiencing great pain, it should be advised that you administer extraction to the entire instrument called 'syringe', which has this form: made from fine silver material.
