Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E aprop separa entre·l prepucii e·l cap de la vergua am dra7 de li subtil, le qual ja es mulhat en l’aygua frega per que no adherescan autra veguada.	And then separate between the prepuce and the tip of the penis with a blade of their size, which has already been moistened in water to prevent sticking to another piece of skin.
E aprop sia curat am vi stiptic entro que sia consolidat.	And then it is treated with a string tie until it becomes solid.
Capitol .lvii.	Chapter 57.
De mundificacio dels enfants e de la curacio de aquo que accideys ad aquels de circumcisio.	On the formation of children and the treatment of what happens to those who are circumcised.
Circumcisio no es solucio de continuitat ayssi cum las autras plaguas: mays empero cum sia de la nostra operacio e de nostra voluntat, e lus de aquela sia propriament en les enfants, es necessari que asignem en aquela milhor operacio e via pus leugiera perdusent a salut.	Circumcision is not a solution for continence as with other diseases: rather, it's more about our operation and will, and unlike that one, it's particularly necessary in children, so we must assign the best operation there and cause less loss to health.
Donc dic que les antics no diyssero circumcisio en alcu dels lors libres, quar no n’usan en las suas leys, e no es sino quar havem aquisit per speriment, la qual causa es que yeu he atrobat la major partida dels artifexs e dels barbies usar circumcisir e mundificacio am novacula e am torores; e usan de liament am fiel e de inscizio am la ungla.	So they say that the ancients did not perform circumcision in some of their free tribes, where they do not use their laws, but rather because we have acquired this through experience, I have found out that the majority of artisans and barbers use circumcision and tonsure on testicles and on nipples; and they use foreskin on faith and ingrown toenail on the thumb.
E yeu ja he prohadas totas aquestas manieras e no atrobegui milhor mondificacio am forfexs, am liament am fiel que en mondificacio cum la ungla, quar motas vetz efugeys la codena pus desus, quar la codena del prepucii a dos tunicas, e roman la tonica pus dejos, e fort leu es forsat ad autra inscizio e dolor sicura.	And I have tried all these ways and found no better tonsure on foreskins, on faith that is on tonsure like ingrown toenail, which cuts off the chain more above, which the chain of prepuce has two tunics, and leaves the soft part underneath, and strength is lost to another ingrown nail and secure pain.
E am mundificacio le qual es fayta per alphecati, e es digital, del qual usan les sabatiers, no es segurada la inscizio de la extremitat del membre viril, quar fort leu intra en le trau de lu.	And the tonsure which is done by aphecati, and is digital, of which the carpenters use, does not guarantee the removal of the nail from the end of the male member, for it forces inside the hole of him.
Mays en la operacio am ungla, fort leu obazeys ferr e corromp la tua operacio.	And in the operation on the thumb, strength loses to rust and spoils your operation.
E la codena del enfant es breu per natura, e motas veguadas nays en tal manieyra que no ha necessitat de mondificacio, e yeu he vist aquel.	And the foreskin of the child is short by nature, and veins don't swell in such a manner that it needs tonsure, I have seen that.
Mays de la mondificacio que·s fa am forfexs e liamentz am fiel, la bontat, experiment descrobic a mi, quar las forfexs so de proporcional inscizio, per aquo quar la acuitat que es desus es ayssi cum la acuitat que es dejos; e donc cum tu premes la tua ma so proporcionadas dos acuitatz, e inscideysso segon una comperacio en un temps; e es fayta compressio del fiel am figura contenent la codena de la vergua de tota partida, am le qual no catz error de tot.	The benefits of tonsure that is done on foreskins and nails on faith, I discovered through experience, because the nails are proportionally removed; so that the sharpness above is as that which remains. And thus when you press your hand it's proportioned to two sharpnesses, and cuts according to a comparison in one time; and there is no error of foreskin from all sides on that, at which none makes mistake entirely.
E la manieyra de la operacio primeyra es que tu fassas estar le enfant majorment si es de aquels que entendo un petit, que no fassas sino que tu lies le fiel en la sua vergua tant solament, e que leysses aquel entro al autra dia.	And the manner of the first operation is that you make the child stand more if he's one I understand somewhat small, so you should only lie the faith in his penis and leave it for another day.
E aprop fay aquel alegrar en tota aquela manieyra que es a tu possibla de aquo que recep la sua intelligencia.	And then make that child cheerful in every manner of that way that is possible to you according to what receives his intelligence.
E aprop fa aquel estar entre las tuas mas estatuir preparadament, e no sia ges cezent; e occulta las forfexs en la tua ma o dejos le tieu pe, que l’enfant no veia aquelas ni degun autre dels instruments.	And then make that child stand between your own hands well prepared, and do not let it be too close; hide the nails in your hand or leave them on your thigh, so that the child does not see those nor any other of the tools.
E aprop entremet la tua ma a la vergua de lu e suffla en la codena, e tira aquela entro que sia eyssit le cap de la vergua, e aprop mondifica aquel de aquo que es agregat en ela de sordicia.	And then insert your hand to the penis of him and blow into the foreskin, and pull that inside until the tip of the penis is released, and prepare the tonsure for what's added in it due to inflammation.
E aprop lia le loc signat am fiel dobla, e aprop ligua pus bas de aquel un petit le segon liament, e aprop te am le dit pous e endic tieu le loc del liament dejos am bona retencio, e inscideys entre dos liaments.	And then lie the area marked on faith twice, and then apply some pus base of that onto the second thumb, and prepare to do so with the tip of your finger at a good retention spot of the thumb left, and cut between two thumbs.
E aprop eleva la codena sus leugierament e estratz le cap de la vergua; e aprop leyssa le sanc corre petit e petit, quar es milhor ; e pausa polvera desus e sobre la polvera pausa drap en le qual es spandut mugol de huou coyt en ayguaros concosit am oli rozat recent bo; e layssa aquel sobre aquel entro al autra dia; e cura aquel am curacio entro que sia sanat.	And then lift the foreskin slightly and extract the tip of the penis; and let the blood drain slowly, which is better; pause powder on it and over the powder lay a cloth in which is spread honey oil mixed with boiled water; let that remain there for another day; and treat that with treatment until it's healed.
La forma de las forfexs a mondificacio, aquesta es la forma:	The shape of the nails during tonsure, this is the shape:
Sian las unas extramitatz no-talhantz e las autras sian talhant, que non sia yssit le ram del clau, e sia la longitut de las doas acuitatz ayssi cum la longitut de dos manubres engualment.	Let the first ends be uncut and the others be cut, so that it doesn't release the stem of the nail, and let the length of two sharpnesses be as the length of two fingers equally.
Mays la error en mundificacio es quar fort leu efugeys la codena intrinseca tota, o partida de lu deves la inscizio.	The mistake in tonsure is that it cuts off the whole intrinsic foreskin or part of it, you should avoid cutting.
Donc cove que tu extendas aquela de la tua hora am la tua ungla denant la apostemacio del loc e que inscidas aquela segon equalitat.	So cover that of your hand to your thumb before the scabbing of the area, and cut that according to equality.
E si no la podes tenir am la tua ungla, lahoras extratz aquela am unci e inscideys aquela.	And if you cannot hold it on your thumb, then remove that with a knife and cut that.
Mays si son passatz tres dias, e roman aquo que es imflat dejos la vergua apostemat, lahoras tu leyssa aquo entro que sia cedat le apostema caut, e excorja aquel am fecilitat, e inscidex aquel segon que a tu es preparat.	And if it has been three days, and the swelling of that remains on your penis after scabbing, then let that be under that which melts the scab, and scrape that smoothly, and cut that according to what is prepared for you.
E guarda te del cap de la vergua, quar no nosera a lu aquo.	And beware of the tip of the penis, that should not be on him.
E donc cura aquel am aquo que la plagua consolida de las polveras las quals havem recomtadas en le tractat de las polveras.	And then treat that with what heals the wound from those powders which we have recommended in the chapter on powders.
E si es inscidit de la codena sobre mesura, e obezeys a las partidas desus, aquo no notz a lu.	And if it's cut into the foreskin to measure, and follows the parts above, that doesn't show to him.
E mays cura aquel am aquo que havem dit entro que sia sanat.	And then treat that as we have said until it is healed.
Capitol .lviii.	Chapter 58.
De curacio de urina retenguda en la vesiqua.	On the treatment of retained urine in the bladder.
Retencio de urina en la vesica es fayta per oppulacio fayta per peyra o per sanc congilat, o per poyre o per carnada, e semblantz ad aquels de aquo que havem dit de las manieyras de curacio en la divisio.	Retention of urine in the bladder is caused by blockage due to gravel or concentrated blood, or by placing or through a string, similar to what we have described in the chapters on methods of treatment.
E si no es dissolvuda la urina, e veses retencio de lu esser per peyra le qual ja es en le col de la vesica, lahoras cove que le malaute sia encorbat sobre les sieus denolhs.	And if urine is not dissolving, and you find it hard for him to urinate because of the pain already in the neck of the bladder, then advise that the patient should be kept on their sides.
E aprop conponeys les pes de aquel sobre le sieu dos e extendas le sieu ventre de la partida pus desus del sieu dos, e le malaute estrengua le sieu ale tant quant es a lu possible.	And guide the legs of that person onto their back and stretch out their abdomen from the middle up to their back, and the patient should tighten their stomach as much as is possible for them.
Donc lahoras le col de la vesica es costreyt ha espulsio de la peyra a las partidas detras, per que la urina es absolta.	So then the neck of the bladder is strengthened and forces out the pain to the parts behind, so that urine can be completely released.
E si no es dissolvuda am aquo que havem dit he vehement es fayta la causa sobre le malaute, lahoras cove que aministres extraccio de lu am instrument le qual es apelat siringua, del qual aquesta es la forma: Sia de argent e sia subtil leon conquau, ayssi cum canula de pena de ausel am subtilitat de ray lonc en similitut d’un palm e mig, al qual sia cana subtil en le cap de lu.	And if what we have said does not dissolve and the cause is forcefully applied to the patient, then advise that you perform an extraction on them using a tool called a syringe, which looks like this: It's made of silver and is finely crafted like a lion's claw. It has the same length as a needle from a sewing thread but is half its size in length, with a subtle taper at the tip.
E la manieyra del eyssiment de la urina per aquel es que prenguas le fiel doblat e lies en la extramitat de lu lana o coto per bona liadura; e entrometas las extramitatz del fiel en la partida dejos de la ciringua, e inscideys am las forfexs si superflueys alcuna causa de la lana, mays intromet la en la canula am vehemencia E aprop enongeys la ciringua am boder e am album de huou.	And the method of draining urine from that person is to take the curved horn and bind it with wool or cloth for good adhesion; then insert the ends of the horn into the area where you left off with the syringe, cut any unnecessary part of the horn if there's any issue with the wool, rather forcefully insert it into the syringe channel. Then vigorously move the syringe back and forth along the line of fluid on the skin.
E fay cezer le malaute sobre la selha, e embroca la vesiqua de lu e la vergua am olis umitz, e oli de oliva e ayguaros.	And guide the patient to lie on their back, and oil the bladder and the groin with a mixture of oil and olive oil and water.
E aprop entromet la ciringua am facilitat entro que pervengua a la razit de la vergua; e aprop dobla la vergua desus a la partida del embelic; e aprop empelleys la ciringua dintz aquela; e aprop empelleys aquela entro que pervengua a la vesica, e aquela centa le malaute esser pervenguda a la causa vuoda, e no es fayt asso segon aquest orde, sino le meat en le qual va a tortuositat.	And guide the syringe into its position so it reaches the area of the groin; then bend the groin above the umbilical fold; then press the syringe inside that spot; then press that spot inwards until it reaches the bladder; and that makes the patient feel relieved at the empty cause, and if it is not done according to this order, but rather as where there's a twist.
E aprop exten le fiel am la lana petit a petit, quar la urina siec la lana.	And guide the tool little by little with the wool, until urine soaks the wool.
Aprop extratz aquela e fay per curacio urina, e usa ciringua, no cesses fer aquo e usa ciringua entro que sia evacuada la vesica e le malaute atrobe alleviacio.	Then extract that and do the cure with urine, use a syringe, don't stop doing this and use the syringe until the bladder and patient experience relief.
Capitol .lix.	Chapter VI.
De qualitat de clisterizacio de la vezica am clampcedra e am semblantz instrumentz les quals sian acordants ad aquo.	About the quality of bladder irrigation using castor oil and suitable instruments that are in accordance with this.
Quan accideys en la vesica ulceracio o apostema, o sanc congilat en aquela, o es coartat poyredura, e vols en aquela destillar ayguas e medicinas, lahoras sia fayt am instrument le qual es apelat clampcedra, e aquesta es la forma de lu:	When there is an ulceration or abscess in the bladder, or there's inflammation within it, or if you need to distill water and medicines in that area, then it should be done with an instrument called castor oil clamp. Here is its form:
sino que en la extramitat de lu es sorda, so es clausa.	If there is no response at the end of this line, then it is sealed.
Et en aquela so tres traucs: dos de la una partida , ayssi quo vezes.	And in that area are three prongs: two from one side, like times (implying to insert them at intervals or evenly distributed).
En le comensament es loc concau, en le qual es aquo que es enpellit, e sia segon quantitat que oppile aquel, ses addicio, entro que quan alcuna causa es ab aquel tirada de las humiditatz, sia atirada, e quan es expellida, am aquo sia atirada, e quan es expellit lonc, segon que fa clampcedra am la qual es phicat naphta en las batalhas de mar.	At the beginning is a concave area where this happens and it's inserted. The quantity depends on how you insert them. When some cause is pushed out by that from the humidity, it's pushed back in. And when it's expelled, it gets pushed back out again. When something is expelled far away, according to what happens with the clampcedra tool used in naval battles where naptha is applied.
Donc cum tu vols prohicir humiditatz en la vesica, entromet la extremitat de clapcedra en la humiditat, e atira am aquel aquo que es empellit a las partidas desus, quar la humiditat es atirada en la conquavitat de clapcedra.	So if you want to alleviate the humidity in the bladder, insert the end of the clampcedra into the humidity and pull what is being pushed out towards the areas above, where the humidity gets pulled back into the clampcedra's cavity.
E aprop entromet la extramitat de clapcedra en la vergua segon que havem recomtat en la ciringua; e aprop empelleys la humiditat am aquo que empelleys, quar aquela humiditat perve a la vesica tantost, e le malaute cent aquela.	And guide the end of the clampcedra into the groin according to what we advised with the syringe; and press the humidity in the same way you press it, as soon as that humidity reaches the bladder, and relieve the patient.
Forma del cristeri subtil am le qual la vesica es cristerizada, e es aquela la forma:	The form of the subtle syringe with which the bladder is irrigated, and this is its form:
E sia fayta de argent o de lato, de la qual le cap pus aut sia semblant a petita pluma, e dejos lu cana dedintz liament.	And it should be made of silver or tin, where its tip resembles a small feather, and let there be a hollow inside it.
E aprop pren vesica de moto, e pausa en aquela la humiditat que vols cristirizar en la vesica, e aprop lia aquela entre dos am fort liguatura am fiel doble, e escalfa aquela humiditat sobre le foc.	And guide the bladder to be moved, pause in that place where you want to irrigate with moisture in the bladder, and then bind that area between two pieces of thick leather, and heat that moisture over the flame.
E aprop entromet la extremitat del cristeri en la vergua.	And guide the end of the syringe into the groin.
E aprop estrenh la tua ma sobre la vesica am la humiditat am strectura descent entro que·l malaute centa que aquela humiditat ja es pervenguda a la vesica.	And guide your hand on the bladder with the moisture until it reaches the patient's abdomen, so that the moisture already reaches the bladder.
Mays si a tu no es present vesica, lahoras tu pren una pessa de parguames e fay de aquel cercle; e perfora aquel de tota la sua retonditat; e aprop entromet fiel fort en aquels traucs, ayssi quo so revolgut; e aprop agregua le cercle ayssi quo es agreguat alsofatur, pus que tu pausas en aquel aquo que tu vols de las humiditatz, e olis e ayguas.	If you do not have access to the bladder, then take out one from a rabbit and make it into a circle; and pierce that completely through its roundness; guide your strong horn in those prongs as they are turned around; add the circle just like you would with oil and water, so when you place that part where you want from the moisture, you use oil and water.
E aprop tu lia aquel en le instrument e fay am aquel ayssi cum has fayt am la vesica, e exprescio am la tua ma entro que la humiditat pervengua a la vesica.	And guide that into the tool as you did with the bladder, and position your hand inside so that the moisture reaches the bladder.
Capitol .lx.	Chapter LX.
De extraccio de peyra.	Of the extraction of pus.
Nos ja havem dit en la divisio las specias de peyra e curacio de lu am medicinas, e la diferencia entre peyra engendrada en los ronhos e peyra engendrada en la vesica, e les senhals de aquela.	We have already discussed in the division the types of pus and its treatment with medicines, and the difference between pus produced by the kidneys and pus produced in the bladder, and the signs of that.
E havem dit la peyra en la qual catz operacio am ma, e seccio.	And we have said about pus where there is an operation with my hand, and section.
E la peyra engendrada en la vesica propriament es aquela que es ficada en la vesica.	And the pus produced in the bladder is that which gets stuck in the bladder.
E yeu so narrant aquel am exposicio manifesta e abreviacio.	And I explain that with clear exposition and abbreviation.
Donc dic que peyra engendrada en la vesica majorment ve als enfantz; e dels senhals de lu es que la urina que es eyssida de la vesica es semblant a aygua en la sua subtilitat, e apar en aquela arena; e le malaute fregua la sua vergua, e motas veguadas pen, e aprop es dressada; e am aquo yeys foro le cul en motz de aquels.	So I say that pus produced in the larger bladder mainly affects children; and of its signs is that the urine that leaves the bladder resembles water in its fineness, and appears like sand in that; and the patient rubs their penis, with spots that are flushed red, and they are roughly treated; and from there opens the anus through cuts made by those.
E es laugiera la sanacio dels enfants de aquela entro que han conseguitz xiiii ans; e es dificil curacio en les viels.	And for children who have reached fourteen years, this is the final stage of treatment; and it is difficult to treat in the elderly.
Mays en les joves es migiera per aquo quar es entre aquels.	In young people it may be somewhat like that which is between those.
E de aquel del qual la peyra es major e la curacio es pus leugiera; E si es pauca, es contraria ad aquela.	And of the one where the pus is more and the treatment is easier; if it's small, it's contrary to that.
Donc cum pervenem a la curacio de aquela, cove al comensament de aquela que mondifiquem le malaute am cristeri le qual extragua tota la fenda la qual es en les sieus budels; quar aquela fenda alcunas veguadas prohibeys la envencio de la peyra deves la inquisicio de lu.	And to achieve treatment of that, we approach the beginning of that which modifies the patient by crossing their arms which enlarge all the opening which is in their intestines; and that opening prevents the spread of pus due to the inspection of them.
E aprop sia pres le malaute am les sieus pes e sia contosit e maugut enjos per so que la peyra descenda al preon de la vesica, o que saute de loc aut alcunas veguadas.	And then place the patient on their feet and have them stand up to get some rest, all this so that pus can descend into the bladder's cavity or jump out of any spots.
E aprop fay aquel cezer entre las tuas mas preparat, e las mas de lu sian dejos las coysas de lu, per so que la vesica tota sia fayta declinant a las partidas dejos.	And then make that cut between your hands which are prepared, and let the rest of their things lie still as they are for them, so that the whole bladder may be made to descend towards the parts lying down.
E aprop perquier aquela e tota aquela deforo.	And then ask for that and all of that preparation.
Donc si sentes la peyra en l’espazi, lahoras tu te coyta tantost am seccio sobre lu.	So if you feel the pus in the space, then immediately cover it with a section over them.
E si no catz de tot dejos le tieu tocament, lahoras cove que tu untes am oli le tieu dit indic de la ma sinistra, si malaute es enfant, o le dit miga si es jove complit, e entrometas aquel en le sieu cul.	And if you don't touch it all yourself with your hand, then cover it that you apply oil to your index finger of your left hand, if the patient is a child, or use this method for a full-grown young person, and insert that into their anus.
E perquier de la peyra entro que stia dejos le tieu dit.	And proceed with the pus until it lies still with your hand inside.
E converteys aquela petit a petit entro al col de la vesica.	And convert that small piece gradually into the neck of the bladder.
E aprop prem sobre aquel am lo tieu dit, e expelleys aquel a las partidas defora ves le loc del qual vos la seccio.	And then press on that with your finger, and expel that towards the outside parts from the location where you have placed the section.
E comanda al ministra que prema la vesica am la sua ma; e comanda a un autra ministra que am la sua ma dextra extenda les genetius a las partidas desus, e am la sua autra ma remaugua la codena la qual es dejos les genetius, en partida del loc en le qual se fa la seccio.	And command the priest to press the bladder with their hand; and command another minister that with their right hand extends the thighs towards the outside parts above, and with their other hand pulls up the skin which lies over the thighs, in the part of the location where the section is made.
E aprop entromet espatum be inscident del qual aquesta es la forma de lu:	And then insert the spatula so that this is its shape:
e scindeys en lu aquo que es entre·l cul e·ls genetius, no en le mieg loc, abantz al latz de la coyssa sinistra; e sia la seccio sobre aquela peyra e·l tieu dit sia en le cul, e sia fayta seccio transversa, per que la seccio defora sia ampla e dedintz streyta segon la quantitat que egrecio de la peyra sia a lu possibla, e no major, quar fort leu comprem le tieu dit le qual es en le cul la peyra deves la seccio, e es foro-getada ses defacultat.	and divide it inside that which is between the anus and the thighs, not in the middle location, before the left side of the inner thigh; and the section should be on that pus and your finger should be in the anus, and made to be a transverse section, so that the section outside should be wide and inwardly tightened according to the quantity from which I removed the pus should fit it, but not excessively large, as we firmly hold your finger which is in the anus the pus must be allowed to pass after the section and is opened up, taking into account their abilities.
E sapias que de la peyra es alcuna a la qual so angle e margers, per que le eyssiment de lu es fayt deficil per aquo.	And know that there is some pus which has an angle and margins, so that the passage of it becomes difficult because of this.
E de aquela aquo es leon semblant a glan, e es redonda, e es fayt de lu leugier eyssiment.	And of that which is like a piece of string, and is round, and causes a slight obstruction in the passage.
Donc si es aquela al qual so angles e marger, ajusta en la fissura.	And if it's that one with angles and margins, adjust it in the crack.
E si no es ayssi foro-getada, lahoras cove que tu engenes sobre aquel, o que strenguas sobre aquel am gesti decentment, la extremitat del qual sia ayssi cum lima am le qual strenguas sobre la peyra, e no evasesca de lu; o que entrometas dejos lu instrument subtil de curvada extremitat.	And if it's not like that, then cover it with your own, or strengthen over it moderately, the tip of which is like a file on which you strengthen over the pus and don't go beyond it; or insert this delicate tool with curved tip.
Mays si tu no podes sobre aquel, lahoras tu amplifica le trauc un petit, e si tu veus flux de sanc, abscindeys en strenh aquel am vitriol trissat.	And if you can't over that, then widen the tool a bit, and if you want blood flow, cut in strength that with etched glass.
Mays si la peyra es mays de una, lahoras al comensament tu impelleys la ma a la boca de la vesica, e aprop inscideys sobre lu; e aprop impelleys un petit aprop aquo; e semblantment fay si son motas mays de doas.	And if the pus is more than one, then at the beginning you push your hand into the opening of the bladder, and then cut towards it; and then push a little bit close to that; and similarly perform this if there are more spots than two.
E si es peyra mot gran, lahoras ignorancia es que tu inscidas aquel am gran seccio, quar accideys al malaute una de doas causas: o que mora o que endevengua a lu destillacio de urina continuabla, per aquo quar le loc no es de tot consolidat.	And if it's large pus, then ignorance is that you cut there with a large section, which happens to the patient in either of two ways: or it gets stuck or turns into its continuous evaporation process, so that the location isn't completely solidified.
Mays aministra expulcio de lu entro que sia fora-getada, o engenia en la fractura de lu am las forfexs entro que extragua aquela en pessas.	And administer expulsion of it before it gets out, or carve in the fracture with scissors where you extract that in pieces.
Donc cum tu auras cumplit la tua opperacio, lahoras omple la plagua de enses de aloe e de sanc de drago, e strenh aquel.	And when you have completed your operation, then fill the wound with ointments of aloe and dragon's blood extract, and strengthen that.
E pausa sobre aquel drap enfus en oli e vi, o en oli rozat e aygua frega, per so que apostema caut sia cedat.	And place over it a cloth dipped in oil and vinegar or in ground oil and water mixed, so that the pus does not seep out.
E aprop resupina le malaute sobre le sieu col, e no deslias le liament entro al tertz dia.	And then return the patient onto their back, and do not untie the bandage until the second day.
E cum aquel auras desliat, embroca le loc am aygua e mot oli, e aprop cura aquel am enguent diafinicon e am enguent diabazilicon entro que sia sanat.	And when you have untied it, immerse the place in water and oil, and then treat it with a clear ointment and an ointment of balsam until it is healed.
Mays si en la plagua accideys apostema caut, adhust e corrosiu, e de aquel semblantz ayssi cum si le sanc es en la vesica congelat, e per lu es la hurina prohibida (e aquo es conogut per la egressio del sanc am urina), a donc entromet lo tieu dit en la plagua e extratz aquel sanc, quar si roman provoca la vesica a corropcio de la vesica e de lu putrefaccio.	If in the wound an abscess occurs with pus and corrosiveness, treat it accordingly. Imagine that if the disease is like ice in the bladder, where urine is forbidden (and this is known by the release of pus in urine), then intervene with your treatment in the wound and extract that pus. Otherwise, it could cause the bladder to corrode the bladder and its putrefaction.
E aprop lava la plagua am vi agre, aygua e sal, e am opposicio a tota specia, am aquo que conveneys a lu de la curacio entro que sia sanat.	And then wash the wound with vinegar and water, salt, and against any species, use what is suitable for its healing until it is healed.
E cove en las horas de tota la curacio que tu lies amdos las coyssas e ajustes las medicinas las quals so pausadas sobre le loc.	And during all the hours of your treatment, pay attention to both thighs and adjust the medicines that are placed on the wound.
E si la peyra es petita e es en le meat de la vergua, e es ficat en lu, e eyssement de urina es prohibit, lahoras cura aquel am aquo que yeu recomti denant que pervenguas a seccio, quar tropas veguadas per aquesta curacio yest acusat de seccio; e ja yeu e esproat aquo, e es que tu prenguas un perforador de ferr alfelut, del qual aquesta es la forma de lu:	And if the lump is small and it's in the root of the penis, and there's restricted urine flow, then treat it with what I recommend before reaching a section; and this treatment often results in healing; and I have tried this, and you should use a soldering iron to pierce it, like this:
de triangulada extramitat, agut, ficat en fust.	Make the tip triangular, sharp, place it on the shaft.
E aprop pren fiel, e lia am aquel la vergua dejos la peyra per so que no retorne a la vesica.	And then take the tool, and hold onto the penis, let the lump rest there so that it doesn't return to the bladder.
E aprop entromet le ferr en la vergua, perforant am fecilitat entro que·l perforador vengua ad aquela peyra.	And then insert the iron into the penis, puncturing it with ease so that the tool reaches the lump.
E revolveys le perforador am la tua ma en aquela peyra petit a petit, e tu perforsa la perforacio de lu entro que fassas aquel del autra part penetrar; quar la urina tantost es absolta.	And turn the tool with your hand in that lump little by little, and you puncture the hole inside as you make another on the other side; so urine is immediately released.
E aprop prem la tua ma sobre aquo que es romas de la peyra de la partida deforo de la vergua, quar aquela es trinquada, e es foro-getada am la urina, e le malaute es sanat.	And then press your hand on that which is hardened from the lump at the tip of the penis, when that is crushed and drained by urine, and the patient is healed.
Mays si aquesta curacio no es a tu aparelhada per alcuna causa la qual prohibeys de aquela, lahoras lia un fiel dejos la peyra, e autra fiel desus la peyra.	And if this treatment is not suitable for any cause that prohibits it, then hold onto the lump, and another tool on top of the lump.
E aprop encideys sobre la peyra en aquela vergua entre doas liaduras.	And then place the tips over the lump in this penis between two strands.
E aprop extratz aquela.	And then extract that.
E aprop deslia le liament e mondifica le sanc congilat, le qual es fayt en la plagua.	And then untie the bandage and remove the frozen pus which is formed in the wound.
E no es necessari liament de fiel dejos la peyra, sino per que no retorne a la vesica, e l’autre liament desus sino, quar quan es desliat le fiel aprop la egrecio de la peyra, la codena retorna a son loc e cobra la plagua.	And you do not need the soldering iron around the lump, only to prevent it from returning to the bladder, and the other bandage on top of that because when it is untied the soldering iron nears the exit of the lump, then the cure returns to its place and heals the wound.
E per aquo es a tu necessari quan lias le fiel desus, que tu eleves la codena a las partidas desus, o que retorne deves le tieu compliment, e cobra la plagua ayssi co havem dit.	And for this reason it is necessary when you have the soldering iron above, that you raise the cure to those parts above, or that it return with your compliments, and thus heals the wound as we have said.
Capitol .lxi.	Chapter 56.
De extraccio de peyra de las femnas.	On removing the lump from women.
Peyra en las femnas pauc es engendrada.	Lumps in women are rare.
Mays si ve peyra ad alcuna de aquelas, lahoras dificil es la curacio de lu, e es prohibida per tropas manieyras.	And if you see a lump in any of those, then it's difficult to treat her, and prohibited by various methods.
La una de lor es quar la femna fort leu es verges.	One of them is that when the woman has weakness below the waist.
E la segonda es quar tu no trobas femna be scient que descroba si meteyssa al metge quan es casta, o es de las femnas haventz maritz.	And the second is that you don't find a woman who knows how to identify when she's fertile or not, if she tells the doctor during her period, or if she has menstruation.
La tersa es quar tu no hatrobas femna be sabent aquesta art, majorment la operacio am ma.	The third is that you don't find women who know this art, especially hand surgery.
E la quarta es que·l loc de la seccio sobre peyra en las femnas es longinc del loc de la peyra, per que indigeys de seccio preonda, e en aquela es temor.	And the fourth is that the site of section on a lump in women is far from the location of the lump, so you need to perform a broad excision, and there it's fear.
Mays si necessitat provoca a tu ad aquo, lahoras cove que tu prenguas una femna metga be scient, e pauc es atrobada.	And if necessity requires this of you, then you should take a competent woman who knows how to do it, and is not easily available.
Mays si tu es privat de aquela, lahoras cerca metga quast e subtil, o presenta una femna matrona be esenhada en le feyt de las femnas, o femna que en aquesta art ennueys partida del art.	And if you lack that, then approach a doctor who is subtle, or present a knowledgeable woman in the matters of women, or a woman who has part of this skill.
Donc fay aquela present, e comanda a lu que fassa tot aquo que tu li mandaras, de la enquisicio sobre la peyra al comensament; la qual causa es que reguarde si la femna es verges, lahoras cove que meta lo sieu dit en le cul de lu e quiera la peyra.	Then make that woman present, and command her to do everything you instruct her, from the inquiry about the lump to its beginning; which is, to check if the woman is fertile, then proceed by having her touch her own anus and feel for the lump.
Donc si atroba aquela, coarte aquela dejos le sieu dit, e lahoras comanda a lu que inscida sobre aquela.	And if she finds that, restrain her with what you say, and then command her to prick it.
Mays si no es verge, lahoras comanda a la matrona que entrometa lo sieu dit en le conh de la malauta e enquiera sobre la peyra, pus que pausa la sua ma sinistra sobre la vesica, e comprem aquela am bona comprecio.	And if she is not fertile, then command the matron to insert her hand into the patient's vagina and inquire about the lump, because places her left hand on the bladder, and presses that well.
Donc si atroba aquela, lahoras cove que gradantment maugua aquela de l’orrifici de la vesica a las partidas dejos am somman de la sua vertut entro que pervengua am aquel a la razit de la coyssa.	And if she finds that, then proceed by gradually removing it from the opening of the bladder to those parts, within her knowledge up until reaching the depth of the thighs.
E aprop inscida sobre aquela apposicio de la maytat del conh deves la razit de la coyssa de qualque part sia a lu parada e cent la peyra en aquela partida, e·l dit de lu no sia remaugut de la peyra coartan dejos lu.	And then prick that location near the edge of the opening you should reach to the depth of the thighs from any part for her and center the lump in that thigh area, and let her know not to be pricked by the lump when she does this.
E la seccio sia pauca al comensament; e aprop entrometa lo ray sobre aquela seccio, e si sent la peyra, lahoras ajuste en seccio segon la quantitat la qual sap que la peyra sira getada de aquela.	And the excision should be small at the beginning; and then insert the tool on that section, and if you feel the lump, then adjust in section according to the amount that she knows can be removed from that.
E sapias que las specias de peyra son motas: quar de aquelas es pauca e gran, e leon e aspra, e longua e redonda, e havent ramps.	And know that the stones of the kidney are grains: those of them are few and large, sharp like a lion's tooth, long and round, and have small openings.
Donc tu sapias quantas specias so de lu per aquo que tu signifiques sobre aquo que vols.	And know how many kinds of stones there are for you in this way that you may signify about what you want.
E si tu veus flux de sanc, ajusta en le loc vetriol trissat e te aquela per una hora entro que sia abscindit le sanc, e aprop retorna a la tua operacio entro que la peyra sia fora-getada.	And if you want to release the urine flow, adjust on the site of the broken pipe and let it out for an hour until the obstruction is removed by the urine, then continue with your operation when the stone has been taken out.
