Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
Lahoras tu secca la fistula segon que denant es dit de la naracio de lu, e osta aquo que es en aquela filtracio e de carns corrumpudas, e aquo que es nascut en le orrifici de la carn, o de theil e de semblantz, e cura aquela entro que sia sanada.	Then you dry the fistula as was described in its narration for the patient's case, and maintain this until there is drainage from the putrefied flesh and whatever has emerged from that opening in the meat or any part of it, and cure that inside where it has healed.
Mays si la fistula es de longinqua profunditat, e es segon rectetut, lahoras cove que inscidas aquela en le preon atant quant a tu sira possible, e aprop mondifica aquela de totas las suas carns corrompudas; e aprop administra calguas envolopadas en medicinas acutas, e intromet aquelas entro a la conquavitat de la fistula, la qual has conprenduda am ferr.	And if the fistula is of distant depth and follows a straight path, then dig it until it reaches as far as you can, and adjust that to remove all its putrefied flesh; and also administer hot ointments wrapped in sharp remedies, and introduce those into the cavity of the fistula which you have comprehended with iron.
E fay aquo am aquela alcunas veguadas entro que la medicina acuta corroda tot aquo que es romas en la conquavitat de la fistula de la corrupcio.	And do this by making some incisions inside where the acute medicine will erode all that is rotten in the cavity of the fistula due to putrefaction.
E aprop restaura aquela am enguentz les quals engendran carn sana entro que sia sanada.	And then restore that with ointments which generate healthy flesh where it has healed.
Mays si no es sanada per aquo, lahoras tu cauteriza aquela segon que havem recomtat.	And if it does not heal through this method, then you apply the cautery according to what we have recommended.
Mays si la causa de fistula es os e es deves tu certificat aquo, lahoras tu inquireys aquela e secca aquela segon que havem recomtat, si tu no prohibeys alcuna causa de vena o de nervi o de membre principal ayssi cum havem dit.	And if the cause of the fistula is bone and you must confirm this, then inquire about it and dry it as we have recommended. If you do not prohibit any cause of a vein or nerve or main member, as we have said.
Mays si le os es a tu descubert e es en lu alcuna corrupcio e negror, lahoras tu ratz aquel entro que la corrupcio sia hostada tota; e aprop cura aquel am aquo que lu encarne entro que sia sanat.	And if the bone is revealed to you and there is putrefaction and blackness in the patient, then you must cut into that where all the putrefaction has been located. And then heal it by promoting the growth of flesh inside so that it heals.
E si no es sana e gieta brac ayssi cum fazia, lahoras sapias que tu no est pervengut a la eradicacio tota de la corrupcio; e adonc tu descuebre sobre lu segondanament e exquisitament fay la razio de lu e la mundificacio de lu am la deriera fortalasa tieua, e aprop restaura aquel.	And if it is not healed and behaves like that as before, then you realize that you have not achieved the total eradication of the putrefaction; and thus, you reveal to yourself about this again thoroughly, and take care of your own strength by performing the operation on this second time, and then restore that.
E donc si es sanat, bo es; e sino, lahoras sapias que aquela corrupcio es en la profunditat longinqua del cors, la qual no ha conseguida, e adonc a tu en aquel no es engen sino laysar aquela.	And if it is healed, then well done; and otherwise, you realize that this putrefaction is in the distant depth of the body, which has not been achieved, and thus for that one, it's merely to leave that.
E si le os corromput es petit, o es a tu possible atirar aquel, lahora tu le atira am forceps subtils las quals conveno ad aquo.	And if the bone is rotten and small, or it is within your capability to pull it out, then you perform this action using fine tongs suitable for that task.
E si so motz osses, lahoras exquisitament fay la extraccio de totz aquels, e de aquels no laysses denguna causa am la tua fortaleza.	And if it is bones, then carefully make the extraction of all those, and from this do not leave any cause for your strength.
Mays si a tu fa contrarietat alcuna causa de las humiditatz, e en lor inscizio no ha temor ni error, lahoras inscideys aquelas liaments o carns si so aqui, e deliura les osses.	And if it encounters any cause of moisture resistance and in their incision there is neither fear nor error, then you cut those ligaments or tissues if they are here, and deliver the bones.
Mays si a tu no es preparacio de ostar les osses de la tua hora, lahoras pausa sobre la plagua aquo que poyresca la plagua aquela, e layssa aquela entro que aquo es al enviro de aquels osses de carns e de liamentz, e guarda la plagua que no sia consolidada, e sia constrengida la seccio la qual tu has inscidida en la tua operacio.	And if you are not prepared to stay with the bones of your time, then pause over that wound so that that wound remains in it, and leaves it within the vicinity of those bones and ligaments, and prevents the wound from hardening, and ensures the closure of the section that you have incised in your operation.
Habantz, si temes, pausa sobre lu coto submers en sopre trissat am oli, o coto submers en anguent egipciac, o en alcu dels enguentz vertz, quar quan poyriran aquelas liaments, e les osses son de lor seperatz la ablacio, e de aquels atraccio es alleujada.	But if you fear, pause over the cut submerged in heated oil, or the cut submerged in Egyptian ointment, or any other kind of ointment with vertigo, so that when these ligaments are released and the bones are separated from each other, this extraction is relieved.
Mays si es un gran os ayssi cum le os de camba o de coyssa o semblantz ad aquels, e aquo que de lu es corromput es la facia de lu tant solament, lahoras ratz aquela am resio tant solament derriera entro que sia ostada aquela negror e corrupcio, e aprop restaura la plagua.	And if it's a large bone like the bone of a rib or thigh bone or such, and what from you is corrupted is only the flesh of this person, then cut that just behind where that blackness and corruption is located, and then restore the wound.
Mays si aquo que de lu es corrumpyt es gran partida, e la corrupcio ja ha conseguida la medulla del os, lahoras es causa necessaria cerrar aquel e aquel tot inscidir entro al loc on es pervenguda la corrupcio, e lahoras cura aquel entro que sia consolidada.	And if what from you is corrupted is a large portion, and the corruption has reached the marrow of the bone, then it's necessary to close this and all that incision into the location where the corruption has been achieved, and then heal that once it's hardened.
E yeu recomti a tu aquo que endevenc ad un home en la sua coyssa per que pausez aquela a eyssempli e adjutori sobre la tua operacio.	And I recommend to you what happens in a person during their thigh, that you pause this according to the example and assistant on your operation.
Foc un home jove per etat entorn xxx ans, al qual accideys dolor en la sua cueyssa, e de las partidas dedintz mauguda es sobre la materia dedintz le cors entro que la materia es pervenguda a la cueyssa, e es materia de apostema am gran apostema, e no foc a lu causa extrinseca.	Translate the first sentence into English:
E adonc foc extendut le temps am aquela per la error dels metges entro que l’apostema es hubert, e acorrero de lu materias motas, e la sua curacio foc aprop pausada entro que la camba foc fistulada, e faytz son en lu motz orrificis les quals totz getavan poyredura e las humiditatz del cos.	And then, throughout the time of this treatment based on the error of doctors until the abscess is opened, and corrections are made to his moving parts, his cure was carefully carried out while the change was forming into a fistula, and operations were performed on the pus orifices which all led to drainage and body moisture.
E adonc le curec multitut de metges entorn dos ans, e no foc en aquels savia ma en la art, entro que yeu fu appelat.	And then the extensive treatment by doctors lasted for two years, and I did not know much about it until I was called in.
E vi la camba de lu e las materias que corrian de lu aquels orrificis per gran cors; e ja le cos de aquel home era tot stabozit e la color de lu era citrina.	And I saw the change in him and the fluids that flowed from his those orifices through large veins; and already, the body of that man was completely hardened and his color was yellow.
E adonc yeu intromesi la tenta ad un de aquels orrificis e pervenguec la tenta al os.	And then I inserted a tube into one of those orifices and conducted the treatment to the mouth.
E aprop yeu e perscrutat tostz les orrificis e trobegui aquels pervenir a lor de totas partidas de la camba.	And then, I examined all those orifices closely and found that they were connected from every part of the body.
E adonc yeu me coytegui e inscidegui sobre un dels orrificis aquels entro que descrobegui una partida del os, e atrobegui aquel corromput, e ja era terros e corrumput e denigrat; e era ja corrumpuda una partida de la camba entro que havia penetrat entro a la mezola.	And then I carefully cut and incised into one of those orifices where I discovered a part of the bone, and removed that decayed material; it was already rotten and decayed, and deteriorated; and it had decayed a part of the body within which it had reached into the marrow.
E adon yeu serregui aquo que a mi era discubert e preparat del os descubert.	And then I made preparations for what was revealed to me that pertained to the discovered bone.
E yeu cujegui que no fos en le os sino aquela corrupcio la qual abscidigui e serregui, e yeu ja havia derraziguada.	And I checked that it was not within the bone but rather that corruption which caused and led to decay, and I had already removed it.
E aprop pausegui la restauracio de la plagua am medicina consolidativas per lonc temps, e no es consolidada.	And then I proceeded with the long-term restoration of the wound using consolidative medicine, but it did not consolidate properly.
E aprop yeu iteregui e descubregui sobre le os segondament sobre le descubriment primier, e atrobegui continua corrupcio am le os.	And then I repeatedly examined and rediscovered on the bone following the initial discovery, and continuously found decay on the bone.
E serregui aquo que a mi apares de aquela corrupcio, e aprop yeu fo perforsat fayre la curacio de lu e restauracio, e no es restaurat.	And I carefully removed what appeared to be from that decay, and then proceeded to thoroughly prepare for the treatment and restoration of him, but it was not restored properly.
E adonc yeu descubri sobre lu autra veguada e no cessegui inscidir le os petit a petit particuladament e perforsa la restauracio de lu, e no es restaurat entro que inscidigui entorn un palm de lu, e aquel extraxi am la medula sua, e aprop restauregui aquel am medicinas, e es consolidat leugierament e sanat.	And then I discovered another vein and did not stop gently drilling into the bone little by little, performing the restoration of him, but it was not restored until I drilled around one palm's distance away, and extracted from his marrow, and then restored that with medicines; it consolidated slightly and healed.
E no es necessaria iteracio en la operacio de lu e seccio de lu sino per la disposicio de la freulesa de lu e per la paucitat de la tollerancia de lu e paor de lu de mort, quar a lu accidia en totas horas per superfluitat de evacuacio sincopi mala.	And there is no need for repetition in the operation of this and section of him but due to the position of his nerves and the limited tolerance of his pain and fear of death, which would happen to him at all times from overabundance of evacuation leading to a bad syncope.
E donc sanat es per sanacio entiera, e nada es en loc de os carn dura; e es fayta bona la disposicio de lu en le sieu cors e retornec la vertut de lu; e es conversat en las suas disposicios e no fec a lu contrarietat en ambulacio ni nocument en denguna causa.	And therefore, health is through complete healing, and nothing is in place of hard bone flesh; good positioning for him has been made within his body and virtue returns to him; he is consulted about his positions and does not do anything against his movements or injury under any cause.
Mays si es os eminent en loc del cors ja trauquat, lahoras cove que tu secces aquel segon aquesta manieyra: e es que tu prenguas liament e strenh aquel en la extremitat de aquel os eminent, e comanda ad alcu que extenda aquel en sus; e pausa aquel liament de lana pus gros del primier liament; e aprop lia aquel sobre la carn que es dejos le os, e exten la extramitat de lu per que atires la carn a las partidas dejos, e tu descuebras la carn sobre le loc le qual voles serrar per que la serra no leda la carn.	If there is an opening in the body already made in the chest area, then follow this method to proceed:
E pausa fust o taula dejos le os decentment, quar quan tu fas aquo no es prohibida la serra que no secce la carn corrumpuda.	And place a stick or table in front of the bone reasonably, so when you do this, it's not forbidden to use the saw that doesn't cut through the rotten flesh.
E cove que sia la serradura sobre le loc corrumput petit a petit, quar si es en la concavitat del os corrupcio e no appar en la sua apparicio al sentiment, e forssa a serratura de lu autra veguada.	And know that the saw should be used on the corrupted area little by little; if it is in the concavity of the rotten bone and does not appear in its manifestation when touched, force the opening of another vein.
E si le os es corrumput e no-eminent, abantz es la una partida continuada am la autra, e la corrupcio es al mieg loc o en partida de lu, lahoras tu descuebre la carn de totas partz tota; e aprop pausa fust dejos, e aprop serra aquel de la primiera partida la on es la corrupcio entro que sia continuada la serratura del autra partida.	And if the bone is rotten and not prominent, before it continues to one side from the other, where the decay is in the middle or part of him, then you must expose all the flesh everywhere; and place a stick in front, and proceed to cut through the first part until there's decay inside which should continue sawing on the next part.
E sia la serradura segon le loc de la corrupcio un petit, segon que havem dit.	And make the sawing according to the location of the decay as we have said.
E si la corrupcio es en la junctura, inscideys aquela junctura corrumpuda, e serra le os la on es continuat del autra part.	And if the decay is in the joint, cut into that decayed joint and saw through the bone where it continues from the other side.
E si de la corrupcio es en la continuacio de doas juncturas, lahoras no es en lu razio sino engen.	And if the decay is in the continuation of two joints, then it's not directly in him but in between.
E si la corrupcio es en le pecte de la ma o del pe, es mot dificil; empero cove que tu inquieras la corrupcio en qual manieyra appareys a tu, e que abradas aquela, e mondes aquela segon quascuna disposicio la qual es a tu possibla, e am cascum engen sia rectificat a tu, quan no fa a tu contrarietat vena o nervi.	And if the decay is in the palm of your hand or chest area, it's very difficult; however, know where the decay appears to you in which manner and once you've identified that, expose it, then proceed according to each position possible for you, and adjust every tool towards you as long as they don't oppose veins or nerves.
E sapias qual es inscididors e las serras a inscidir aquestz osses son motz segon le situament dels osses, e la preparacio de aquels, e la grosseza de aquels, e la subtilitat e la grandeza e la parvitat de aquels, e la duricia e la lor raritat; per que cove que tu prepares a tota specia de operacio estrument convenient ad aquela opperacio.	And know which are the drills and saws to drill and saw these bones depending on the position of the bones, their preparation, their size, their subtlety and grandeur or smallness, and their hardness and rarity; so be aware that you prepare for every type of operation suitable instrument for that operation.
E sapias que aquela operacio significa a tu sobre la specia del strument del qual indigeysses; quan am tu es gran studi e lonc e conoyssensa de las manieyras de aquesta art, e testimoni de manieyras de malautias, quar lahoras ja tu las avias per tu meteys aquo que es convenient a lu dels sturmentz a tota malautia.	And know that this operation means to you about the specifics of the tool you would need; when you have great study and long experience with the methods of this art, and testimony from methods used in treating illnesses, if you have already done these operations for yourself, then place what is convenient according to each tool for every illness.
E yeu so a tu formant en la fi de aquest capitol le nombre dels instrumentz les quals pausaras cum eyssimples am les quals proceziras a la tua prohibicio la qual experimentaras sobre las autras.	And I will show you at the end of this chapter the number of tools that you will use, as well as those for which you will follow your prohibition which you will experience on the others.
Forma de serra:	Saw shape:
Forma de autra serra:	Shape of another saw:
Forma de autra serra:	Shape of another saw:
Forma de autra serra gran:	Shape of another large saw:
Forma de ray:	Shape of a lancet:
Sia le cap de aquest ray segon la forma de cap de clau stellat, e les puntz de lu sian segon la forma dels puntz alstefegi.	The head of this lancet should follow the shape of the head of a star-shaped key, and its points should follow the shape of the points almond-shaped.
E no conveneys sino que am aquel sian confricadatz les caps de las juncturas quan so corrumpudas, o es la boca gran ampla.	And it should only be that at those parts friction is applied to the heads of the joints when they are corrupted, or that there is a large wide mouth.
Forma de razori major dels autres:	Shape of the larger razors of others:
Forma de razori menor:	Shape of the smaller razors:
Forma de razori lat:	Shape of the side razor:
Forma de serra autra decentment fayta: sia fayt arc de lu pus sobira e la acuitat de lu de ferr, e le membre de lu de boys punhal descentment fayt.	Shape of another well-made saw: it should have an arc above the pus and the sharpness of its iron, and the member of its handle is to be made decently descending.
Forma de lu:	Shape of it:
Forma de razori en la qual ha concavitat:	Shape of the razor with a hollowed-out area:
Forma de razori autra subtil:	Shape of another subtle razor:
Forma de autra razori de curvada extremitat:	Shape of another curved-ended razor:
Forma de rasori petit semblant a tenta:	Shape of small razors resembling those of spiders:
Forma de incisori am le qual so inscidit les osses:	Shape of saw-teeth that cut the bones:
Forma de inscisori autra minor:	Shape of another smaller cutting tool:
Forma de un autra inscissori; aquest semblant a ray, e la extremitat de lu es cum serra, e es exhibit en motz locs en la razio dels osses:	Shape of another cutting tool; this is similar to a saw, and its end resembles a blade, and it is exhibited in various locations along the bones:
Forma de ray lo qual conveneys a rasio de aquel que es perforat dels osses:	Shape of the lancet which should be as fine as those that penetrate through the bones.
E la extremitat de lu es triangulada e de aguda extremitat.	And its end is triangular and has a sharp point.
E es fayt de ferr de India , e semblantment cove que totas las causas que havem ditas de rasoris e de inscissoris e de serras.	And it is made of Indian iron, and similarly hollowed like all the causes that we have said about razors, cutting tools, and saws.
De inscizio extremitatz e de la serratura dels osses.	Of the tip of the incision and of the joint's lock.
Las extremitatz se poyresso o per causa intrinseca o per causa extrinseca, o cum tu auras medicat aquela corrupcio per curacio de aquelas medicinas e la curacio no comfereys, o vezes la corrupcio anar deves le membre la qual no percuteys denguna causa, lahoras cove que tu inscidas aquel membre entro aquo la hon acossec la corrupcio, per que le malaute evasesca per aquo de mort o de malicia que es major defeliment del membre.	The tips either press or due to an intrinsic cause or an extrinsic cause, or as you have treated that corruption with the curative action of those medicines and the cure doesn't take effect, or sometimes the corruption must be removed from the member which you haven't been able to press against any cause. In this case, hollow out that member inside your incision so that the disease can access it, for the patient's recovery may come through this means, or by a misfortune that is greater harm than the original malady of the limb.
E le senhal de aquel al qual accideys, es que·l membre es fayt negre entro que sia cujat que foc la ja comburit, o se poyreys aprop la negror entro que la poyredura aquela ane entro aquel membre que siec lu e que prengua tot le cors; e donc coyta te am inscizio de aquel.	And the sign of where you are affecting is that the limb becomes black inside which should be red, or you bring the blackness into that part of the limb that affects it and consumes it entirely in the body; then continue with your incision at this point.
E semblantment si es causa de la corrupcio percussio de alcunas causas venenosas ayssi cum de scorpio mari o de vupera o de rutela e de semblantz.	Similarly, if it is due to the effect of certain poisonous causes like that of a marine scorpion or sea worm or ratel and their equivalents.
E si la corrupcio o la percussio es en la extremitat del dit, lahoras tu inscideys le dit e no dones spazi a la corrupcio per que ane entro a la ma.	And if the corruption or the impact is in the extremity of that finger, then you cut into the finger and do not allow space for the corruption to enter your hand.
E semblantment si accedeys a la ma, lahoras tu inscideys aquela de la razit del focil, e no dones spazi a la corrupcio entro que prengua en le focil del bras.	And similarly if it reaches your hand, then you cut that part of the inside of the wrist, and do not allow space for the corruption to enter in the elbow of the arm.
E si envezeys aquel, lahoras inscideys le bras entro al coyde en la junctura.	And if it affects that area, then cut into the arm towards the armpit at the joint.
E si passa otra la corrupcio e la vezes enviro le coyde, lahoras en aquel es la mort del malaute; e aministrar autra causa otra aquo en curacio es quantitat de vertut.	And if the corruption passes elsewhere and often around the armpit, then that is death for the patient; administer another cause to counter this in treatment is an abundance of virtue.
E semblantment fay del pe quan corrupcio envezeys le dit del pe, lahoras tu inscideys aquel entro ad un dels nozes.	And similarly do with the chest when corruption affects that part of the chest; then you cut there towards one of the nipples.
E si pren en la pente del pe, lahoras tu inscideys tot le pe.	And if it penetrates into the sternum of the chest, then you cut all of the chest.
Mays si pueja entro al denol, lahoras tu inscideys la camba entro a la junctura del denol.	And if it extends into the diaphragm, then you cut through the lung at the junction of the diaphragm.
E si la corrupcio ja es pervenguda sobre le denol, lahoras en lu no es engen sino dimissio, e layssar le malaute a la mort.	And if the corruption has already reached beyond the diaphragm, then in this case it's only release and leaving the patient to death.
E la manieyra de inscidir le membre o de serrar lu es que tu strenhas le liament en la partida pus dejos la qual voles inscidir, e strenh autre liament sobre le loc; e extenda le ministre un liament a las partidas dejos, e extenda le ministra autra liament en sus; e tu separa la carn la qual es entre dos liamentz ain spatum lat entro que sia descuberta tota la carn; e aprop sia inscidit o serrat.	The method of cutting or sawing the limb is this: you tighten one piece of muscle at the part you wish to cut, and place another piece of muscle over it. Extend your assistant's hand with one piece of muscle towards the remaining parts, and extend their hand with another piece towards that area; then separate the flesh which lies between two muscles so that all the flesh is exposed without a gap; and then proceed to cut or saw.
E cove que sia pausat drap de li de totas partidas per so que no toque le loc sa, e que vengua al malaute lesio ajustada e apostema caut.	And make sure that a piece of the skin is laid out from all sides in such a way that it doesn't touch the area being cut, and that the injury comes to the patient's wound properly sized and with a pus blister.
Mays si accideys flux de sanc quan obras, lahoras tu cauteriza le loc coytadament, o pausa sus lu alcunas polveras restrenhentz le sanc; e aprop retorna a la tua medicacio entro que sia complida.	And if bleeding occurs when you work, then you cauterize the area carefully, or place some powder that intensifies blood on it; and proceed to your treatment until it's completed.
E aprop lia le membre plaguat am liament al u convenient, e cura aquel entro que sia sanat.	And afterwards, lay the injured limb under the muscle in such a way that it's comfortable, and treat it so that it heals.
E yeu recomti a tu aquo que endevenc a un home en le sieu pe, aquest meteys accident le qual yeu e a tu recomtat, le qual es quar accidic a lu negror en le sieu pe am adustio que era asemblada a combustio de foc.	And I advise you to watch out for what happens in his foot, this is an unfortunate event that I have advised both to you and myself, which often occurs in him with darkness in his foot, due to the assembly being akin to fire's combustion.
E aquela corrupcio accidic primierament en le sieu dit entro que tendec tot le pe.	And that corruption happens first in his right hand inside which extends throughout the foot.
E adonc aquel home preparec per si meteys pus que vic la curacio anar al membre am la vehemencia de lu que atrobec de dolor e de adustrio de lu, e el inscidic aquel pe entro a la junctura, e foc sanat.	And then that man prepares himself for the doctor to drain pus because the healing tends towards the body with the force of its pain and the heat of his body, and he incises that foot into the joint, and heals it.
Lonc temps accidic a lu aquela meteyssa corrupcio en le dit de la ma indic.	For a long time this corruption event has been happening in his right hand.
E adonc venc a mi, e so me perforsat repercutir aquela superfluitat am aquo que pausegui sobre la ma de las medicinas, aprop la mundificacio del cos de lu; e no es repercussa la superfluitat e comensec anar al autra dit entro que comensec en la ma.	And then it befalls to me, and I proceed to feel the excess on what is placed above my hand of the medicines, close to the transformation of the body; and the excess does not revert, but begins to spread into the other hand where it began in the hand.
E el apelec me a inscidir la ma de lu, e yeu no volgui far aquo sperant sobre la repercussio de aquela superfluitat, e mays que temegui deves la inscizio de la ma de lu mort, quar la vertut del malaute era sobre cazement.	And he asks me to incise my hand on him, and I do not want to do this fearing the effect of that excess, rather I dread the incision of his hand's death, for the virtue of the patient was upon disease.
E pus que el se desperec de mi, es retornat en la sua terra e pervenguec a mi que aquel home preparec e inscidic la sua ma tota, e es sanat.	And when he recovers from me, he returns to his land and informs me that this man prepared himself and incised his entire hand, and he healed.
E no he adhuzida aquesta narracio sino per que sia adjutori sobre aquo que catz de aquesta malautia, e que sia significacio per la qual sia significada e segon la qual sia obrat.	And I have not recounted this story merely for the sake of assistance in understanding this kind of illness, and its meaning is ascribed to it according to which it is understood and by which it is performed.
De cura sinuum et qualitate clisterizationis cum medicinis.	Regarding the treatment of sinuses and the quality of enemas with medicines.
Quan accideys apostema en alcus membres carnozes e·l spazi de l’apostema es prolonguat entro que fa colleccio de sania, e aprop es romput e perforat, e es eyssida de lu la sania, e roman le loc vuoyt quays cum si era vayssel, e la codena que es desobre lu ayssi cum drap subtiliat, e no es pervengut a deriera corrupcio, e no inprimeys en le os o en nervi ni en liament, es apelat sinu, e no es nompnat fistula.	When gangrene affects the flesh of certain parts and the space of the gangrene is prolonged, it collects pus. Then it bursts and pierces, allowing the pus to escape from him, leaving the place empty as if it were a vessel. The cloth that covers this, like a fine sheet, does not reach deeper corruption, nor spreads into bones or nerves, or inside the body cavity; such an area is called a sinus, and it is not referred to as a fistula.
Mays empero si le spazi es prolonguat entro que la corrupcio enprema en alcun membre, lahoras es appelada fistula e no zukem.	However, if the space is prolonged so that corruption begins in some member, then it is called a fistula and not sinus.
E la cura de lu es que inscidas aquela codena tota ayssi cum es revolvut, e majorment quan es subtiliada e es fayta cum drap, e comfizas que no adhereys al loc per la sua corrupcio.	And the treatment for it is to incise that sheet completely as if it were being twisted, especially when it's fine and done like a cloth, and make sure you don't stick it due to its corruption.
Mays si tu speras que la codena adheresca e que aquela corrupcio no aja conseguit per deriera consecucio, e en la codena ha spassitut de cara, lahoras tu cura aquel am clisteri.	If you hope that the sheet will stick and that this corruption hasn't reached by subsequent consequence, then your treatment is with an enema in the sheet.
E es que consideras al sinu, e lahoras si es gran, e·l brac que yeys es de fetent odor, lahoras clisteriza aquel am medicament egipciac le qual es de oli e vi agre e ziniar recebent partidas enguals, e sian ajustadas en un vayssel, e sian coytas sobre le foc entro que’l medicament se fassa rog e pervengua a specitut de mel.	And you consider the sinus, and if it's large, the arm that smells of fat, then administer an Egyptian enema using medicine made from oil, vinegar, and wine, with equal parts taken in a container, and they are heated over fire until the medicine is cooked and reaches honey-like consistency.
E aprop tu pren de lu aquo que es necessari e dissolveys lu am aygua e mel; e clisteriza am aquel le sinu, e strenh le orrifici de lu, e layssa la medicina en lu per la quantitat de doas horas.	And then you take what is necessary from him and dissolve it in water and honey; administer this to the sinus, strengthen his opening, and let the medicine rest in him for about two hours.
E aprop extratz aquela am sprecio; e fay aquo per tantz dias entro que sia mundificat le sinu e sia remauguda la pudor.	And then you extract that with precision; do this for several days until the sinus is healed and his shame is restored.
E alcunas veguadas es clisterizat am aygua de cendre, quan no es a tu prezent aquest medicament; e es que tu prenguas la cendra de vitz, e met sobre lu aygua; e aprop cola aquela e clisteriza aquel am ela entro que te confizes que·l sinu lahoras es ostat.	And some times an enema is made with ash water when you don't have this medicine at your disposal; so take the ash of wood, mix it with water; then drink that and administer it as an enema until you notice that the sinus has stopped.
E si le malaute no ha tollerancia sobre le medicament egipciac ni l’aygua de la cendre, lahoras clisteriza aquel am aygua e mel e quays sia mesclat ziniar trissat, e clisteriza aquel am vi e mel mesclat, quar de proprietat de mel es que mondifique e lave, e le vi fa adherir le sinu, e majorment quan en le vi ha superfluitat de stipticitat e de siccitat.	And if the patient doesn't tolerate the Egyptian medicine or ash water, then administer an enema with water and honey mixed with wine that has been strained, and do the same with wine and honey mixed. Honey's property is to transform and cleanse, while wine makes the sinus stick more so when there is excess of coagulation and dryness in it.
E cum tu fas aquo alcunas veguadas e te comfizes que·l sinu ja es remaugut, lahoras clisteriza aquel am aquo que fa naysser la carn en lu.	And when you do this for a few days and notice that the sinus has healed, then administer an enema with what causes meat to birth in him.
E es que prenguas de enguent dyafinicon e dissolveys aquel am oli rozat e vi stiptic; o que clisterizas aquel am alcunas medicinas e enguentz autres que hajan las proprietatz les quals ja he yeu scritz en le tractat dels enguents.	And you take from the dyafinicon ointment and dissolve that in rubbed oil and vinegar; or you administer this as an enema with some medicines and other ointments which have the properties I have already written about in the book on ointments.
E si le orrifici del sinu es streyt en le qual no es recebuda la canula del clisteri, lahoras tu le amplifique aquel am ferr petit a petit, e pausa en lu calgua envolopada en enguent egipciac o en enguent basilicon entro que sia amplificat.	And if the sinus opening is narrow where you can't insert the catheter of the enema, then gradually enlarge it with a small piece of metal, and rest in him covered in Egyptian ointment or basilicum ointment until it's enlarged.
E semblantment si le orrifici es ample, lahoras tu agregua las labias de lu am sutura e layssa de lu quantitat en la qual intre le clisteri ses addicio.	And similarly if the opening is wide, then you add his cheeks with suture and leave him the quantity in which the enema fits.
E si le orrifici de lu del qual corr le brac es elevat a las partidas desus, lahoras secca aquel en le pus bas loc que es en lu per que le brac corra entro dejos, quar quan le brac es coartat en la preondeza de sinu la carn esser en lu engendrada.	And if the opening of him from which the arm flows is elevated to his parts above, then dry that at the lowest point where it's in him so that the arm can flow down. For when the arm is constricted in the depth of the sinus, the meat will be produced in him.
E si no es a tu possible seccar le sinu entro al enviro del os pus bas segon que voles, lahoras te perforssa que prepares le membre am preparacio per la qual corr de lu le brac leugierament segon que es a tu apparelhat e que no sia en lu retengut alcuna causa del brac.	And if it's not possible to dry the sinus inside near the bone at the lowest point as you wish, then perforate it in preparation for the member so that the arm flows slightly from him according to your ability and ensures there is no obstruction of the arm.
E pren medicinas consolidativas que sian pausadas sobre le sinu convenientz ad aquo que vols exxten aquelas sobre drap de li.	Take consolidating medicines that are placed over the appropriate sinus where you want to extend those above the patient's skin.
E le drap sia de tan gran quantitat cum fa la comunicacio de tot le sinu; e aprop inscidey am las forfexs en le dreyt del orrifici del sinu un trauc pus ample un pauc que l’orrifici del sinu; e aprop exten sobre autre drap de li dels enguentz leons segon la quantitat del trauc, e pausa le sobre aquel per posicio longinqua del orrifici del sinu per que sia aleujat le eyssiment del brac de lu e no ostes le drap gran sino aprop alcus dyas una veguada.	And let the sheet be of such size that it facilitates communication with all parts of the sinus; then cut across the edges of the opening in the sinus with a larger incision than the sinus opening. And extend over another part of the patient's skin with anointed cloths according to the size of the incision, and place this cloth far from the sinus opening so that the motion of the arm is not restricted and does not damage the large sheet only after several days once.
Mays aquel que es sobre le orrifici del sinu, le qual remauguas en tota hora per so que yesca aquo que es ajust en lu del brac.	May that be over the opening of the sinus, which you enlarge at all times to ensure that it does not restrict the motion of the arm.
E per que sapias si aquo que corr de lu del brac es mot o pauc, o es digest, o es no-digest.	And so you can know whether what flows from the arm is a lot or little, if it's being digested, or not.
E am aysso tu considera le loc de aquel sinu, si en lu sent le pacient dolor o no, e si es en lu apostema.	And also always consider the location of that sinus, whether the patient feels pain there or not, and if it's in pus.
E cum la tua medicacio es prolonguada en la tal manieyra, e vesas la matiera que es gitada sobre le orrifici del sinu ja adhereys, o se apropria adherencia, lahoras le mayti tu le deslia o le tertz dia, e quan deslias la plagua, lahoras muda le drap per autre e renova le enguent.	And as your treatment is prolonged in such manner, you observe the matter that's being discharged over the sinus opening has adhered or approaches adherence; then you let it be for a day or two. When you remove the dressing, change the sheet and renew the ointment.
Mays si del sinu aprop lon spazi yeys virus subtil, lahoras no te desperes de la adherencia de li, quar la sanacio de lu se apropria, quar so alcus homes en les quals tarda generacio de carn en las lors plaguas, e de aquels so en les quals es fayt le contrari de lu.	May it be that if there's ample space close to the sinus where viruses are subtle, do not waste over the adherence of it, for the healing process is taking hold in him; this applies to certain individuals who have a delayed response in their bodily wounds and those who undergo the opposite procedure.
