Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E aprop sia curada aprop dos dias am enguent le qual conveneys ad aquo entro que sia sanat.	And then after about two days treat it with ointment until it heals.
E alcunas veguadas es lavada la mayre e la plagua enayssi que es cristerisat am aygua e mel, e aprop am aygua en la qual es bulhida razit de liri o de aristologia longua, e aprop retorna al enguent.	And sometimes the sores are washed and cleansed in water with honey, which then returns to being treated with water in which the bark of lime or the root of rhubarb has been boiled, and after that resumes treatment with ointment.
E si la plagua es dedintz en la mayre ameguada, lahoras cove que tu sias prohibit de la curacio de lu am ferr, habantz cura aquel am aquo que havem dit en la divisio.	And if the wound is in the belly and swollen, consider prohibiting treatment for it by force, instead treat that with what we have said about its cure in this division.
Capitol .lxxv.	Chapter 75.
A ensenhar las matronas en qual manieyre les enbrios bius sian medicatz quan yeysso segon figura no-natural.	To teach midwives in what manner to treat breech births when they occur according to an unnatural figure.
Necessaria causa es que la matrona conogua en le comensament la figura del enfantament natural per senhals de lu, e es que quan tu vezas la femna expremar a las partidas dejos e desira odorar le ayre, e sobre aquo es enleujada per aquo que sobre ela es del part, e festina le eyssiment del enbrio, lahoras sapias que aquest part es segon figura natural, e es l’eyssiment de lu sobre le sieu cap, e la segondina am aquel o suspensa o pendent del ombelic.	A necessary cause is for the midwife to recognize in its beginning the figure of a natural birth by signs. And when you observe the woman push from her lower parts and desires to smell the air, and upon this she is cheered up because of what is happening during childbirth, and accelerates fetal descent, then you know that this part occurs according to a natural figure, it's the fetus descending towards its head, and secondly attached or hanging from the umbilical cord.
Donc cum tu vezes aquels senhals, lahoras cove que·l ventre de lu sia compremut per so que l’embrio deysenda leugerament quar quan deyssen sobre le sieu cap, deysen a lu la segondina, e es mondada de aquelas superfluitatz am bona mondificacio.	Then when you notice those signs, consider that her belly is compressed by itself so the fetus descends lightly as it passes over its head; have her push the second time, and let there be a good reduction of those excesses for good restoration.
Mays aquel que es otra aquest part es no-natural e no-lausable, quar quan le enbrio es eyssit sobre sos pes e·l cos de lu es eyssit devant le cap de lu e·ls pes de lu, e la ma de lu una, o al pe de lu .i., o es eyssit le cap de lu e la ma de lu, o al ventre de lu, e fort leu es convertit sobre le sieu col, e semblant de las figuras de lu no-lausablas.	If someone else is this part of it not-natural and un-livable, when the child sits on their feet and the body of the person is in front of the head of the person and the hand of the person or at the foot of the person,. . . Or when the head of the person and the hand of the person is in front of them, or at their belly, and firmly they are turned onto their back, resembling the un-livable figures of the person.
Don necessaria causa es a la matrona que sia savia e subtil en totas aquelas causas, e que·s guarde de error e de decepcio.	A necessary cause is for the midwife to be knowledgeable and subtle in all those causes, and to guard against error and deception.
E yeu so mostrant tota figura de aquelas, e qual engen es en aquelas per so que sia significat per aquo e sia stat sobre aquo.	And I will show you every figure of those [conditions], and which organ is in those [conditions] through which it is signified and where it stands.
Quan le feyt es eyssit sobre le sieu cap per egrecio natural, e aquel es vehement sobre la femna e es fayt a lu part dificil, e vezes la vertut de lu ja debelitada, lahoras fay aquela sezer , o que las femnas tenguan lu, e evapora le conh de lu am fenugrec coyt e am olis humitz.	When the illness is sitting on its head due to natural evacuation, it's strong in women and occurs at their difficult part, and sometimes the virtue has already weakened, then perform this action for those that women have within them, and evaporate the sweat of their body with fennel oil and hot water.
E aprop entrometa la metrona entre les sieus ditz espatum petit e fenda am aquel la segondina, o secce aquela am la sua ungla entro que corro aquo que es en ela de humiditat.	And then the midwife inserts her finger between the woman's anus and rectum, or applies this to their navel where what is wetness flows out.
E preme le ventre de la femna entro que deyssenda le fet.	And presses on the belly of the woman so that she gives birth to it.
Mays si no deyssen, lahoras cove que la femna sia cristirizada de mucellage de ptilli e mucellage de fenugrec am cizami.	If they do not give birth, then cause the woman to be irritated by colic of wind and fennel colic in their stomach.
E aprop comanda a lu, aprop le cristeri, que sia compremuda e fay aquela stornudar am condisi; e te la boca de lu e·l nas de lu per huna hora, quar le fet sira foro-getat tantost.	And then order her, direct the water, that she compresses and makes her sneeze with a potion; and keep her mouth and nose open for an hour, so that the child comes out very quickly.
E si las doas mas del fet so foro-getadas al comensament, lahoras cove que tu redusiscas aquelas am fecilitat petit a petit.	And if both parts of the child are expelled at mealtimes, then cause you to reduce those gradually with small facilitation in portions.
Mays si no obezeys al intrament, lahoras pausa la femna sobre una cezelha e leva les pes de lu sus, e aprop concuceys la cezelha sobre la terra; e la femna sia tenguda que no caia deves la concussio.	If she does not follow the instruction, then lay the woman on one of her sides and lift her feet off the ground, and soon overturn the side on the earth; and keep the woman so that she does not fall from the concussion.
E si las mas no son dedintz tornadas e morr le fet, lahoras inscideys aquelas e extratz le romament del fet o lia le cors a la ma de lu am drap e extratz aquel am equalitat, quar aquel sira foro-getat.	And if the parts are not turned inside out and the child does not come down, then insert those and remove the membranes of the child or place the body on the hand of the person with cloth and remove that equally, so that it comes very quickly.
De eyssiment del embrio sobre les sieus pes.	Due to the embryo's position on their feet.
Quan le fet yeys sobre les sieus pes, lahoras cove que tu impelliscas aquels en sus, e aprop convertas le fet petit, e aprop que engualhes aquel, e aprop que prenguas un pe de lu e extendas aquels petit a petit.	When the child is on its feet, then cause you to push those inwards, and gradually turn the small child, and make that equal, and take one of its feet and extend those gradually.
Mays cum son eyssit entro a las coyssas, lahoras tu comanda a lu que se exprema, e fay aquela extornudar am condizi, quar sira foro-getat si Deus lo vol.	When it is inside between the thighs, then command her to squeeze and make her sneeze with condition, so that it comes very quickly if God wills.
E si no es foro-getat am aquo que havem recomtat, lahoras tu retorna le fet petit a petit entro que pauses aquel segon figura natural, quar aquel sira lahoras foro-getat am leugier eyssiment.	And if it is not expelled with what we have recommended, then return the small child gradually until you place that according to its natural figure, so that it will be expelled very quickly in slight labor.
E si es prohibit am tot aquo que havem recomtat, lahoras pren de musellage de altea e de goma dissolvuda, e percuteys tot en le mortier per bona percussio, e aprop linieys am aquo le conh de la femna, el pus bas del ventre de lu.	And if it is prohibited to do all that we have recommended, then take fennel and dissolved gum, and crush them together in the mortar with good grinding, and apply that to the sweat of the woman, the lower pus of her belly.
E aprop fay aquela cezer en aygua tebeza, entro que consegua les ypocondias.	And then let her pass urine in boiling water so that she can achieve her sides.
E cum vezes que las partidas dejos de lu so lenificadas, lahoras fay a lu subfumiguacio de mirta e sub-pausa aquela a lu.	And whenever the parts you left with are softened, then let her take inhalation of myrtle and rest it on her.
E quan te la sub-fumiguacio per una hora, lahoras tu la fay sezer sobre una cezelha, e aprop fay aquela stornudar e extrenh la boca de lu, e levas de aquela, e prem la partida pus bassa del ventre de lu am leugiera compressio, quar le fet sira tantost foro-getat.	And when she has the inhalation for an hour, then let her lie on one of her sides, and have her sneeze and open her mouth, and lift her from that, and press the lowest part of her belly very gently, so that the child will come out very quickly.
Eyssiment del fet sobre les sieus denols e las suas mas.	Positioning of the fetus on its buttocks and its parts.
Quan le fet eyssira segon aquesta forma, lahoras tu engenies en entrometen las suas mas petit a petit; e aprop la femna stia evessada sobre le sieu col, e les pes de lu pengo en jos, e aquelas sia jasent sobre le lieyt, e complegua las suas mas.	When the fetus comes out in this way, then gradually insert her parts; and make the woman lie on her back, and place her feet at her bottom, and those should be stretched over the thighs, and fulfill her parts.
E aprop prem sobre le ventre de lu petit a petit, e aprop extratz aquo que es dejos les pes de lu de las aurelhas entro que sia preparada en la partida pus dejos.	And gradually press on the belly of the person, and gradually remove what is left from under her feet in preparation for the part that is at the bottom.
E si le fet no es fora-getat, lahoras pren les pes de lu e mau aquels am movement vehement, e aprop prem aquo que es sobre les ypocondres petit a petit entro que le fet puege a las partidas desus.	And if the child is not expelled, then take her feet and move them vigorously, and gradually press what is on the sides little by little until the child goes to the parts above.
E aprop entrometa las suas mas e engualhe le fet petit a petit, e comanda a la femna que se exprema entro que le fet sia foro-getat.	And then insert her parts and make the child equal gradually little by little, and command the woman to squeeze so that the child comes out.
Eyssiment del fet latutidinalment pendent una de las suas mas.	Positioning of the fetus in a lateral hanging position on one of its parts.
Sia engeniat en reduccio de la ma de lu, mays si no podes aquela reduzir, lahoras eleva la femna e fe aquela anar.	Make it equal in reduction of her hand, but if you cannot reduce that, then raise the woman and let her go.
E si anar no pot, lahoras fay la jazer sobre le lieyt, e concuteys las coyssas de lu am concussio vehement, e aprop aministra liamentz les quals yeu e recomtatz de mucillages.	And if she cannot go, then make her lie on her side, and compress her thighs with strong concussion, and apply lime which I recommended of the remedies.
E si es vengut le enfantament, lahoras fay aquela sezer sobre cezelha, e aprop studia sobre la reduccio de la ma, e enguala le fet segon figura natural, e fay stornudar la femna e comanda a lu que comprema a si entro que sia foro-getat.	And if the labor has come, then make her sneeze on a side, and study about reducing her hand, and make the child equal according to its natural figure, and make the woman sneeze and command her to squeeze herself so that it comes out.
Eyssiment del fet sobre·l col expandudas las suas mas e la fassia de lu es al dos de la sua mayre.	Position of the fetus over its back, spreading its parts, and the woman's flesh is at two points of her mother.
Cove que la matrona tengua la ma del fet e aprop revolva aquel petit a petit, e eque aquel am facilitat.	When the midwife holds the baby's head and gently rotates that small one little by little, so that it becomes easier.
E cum es e quant so es engualhat, e lahoras pausa sobre le conh de lu aquo que havem recomtat de oli e de mucellages.	And just like this when they are equalized, and then place something on the patient's forehead as we advised previously about oil and poultices.
E aprop comandas a lu que·s maugua petit a petit, e quan auras feyt aquo, lahoras fay aquela cezer sobre una cezelha e comanda li que sia inclinada sobre le latz dreyt, e aprop comanda a lu que sia compremuda; e fay aquela stornudar am condizi.	And instruct the patient to turn little by little, and when you have done this, then make that person sit on one leg and command them to lean over straight ahead, and also command them to press their head down; and ask them to sneeze in a certain way.
Exitus foetus praeparati super latus.	The prepared fetal exit is made on the side.
Quan deyssen a horrifici de la mayre segon aquesta manieyra, considera, e lahoras tu inscideys la segondina am la tua ungla entro que sia evacuada de la humiditat.	When the mother's pain is at its most severe following this method, consider it, and then you should subside the second one inside your elbow where moisture can be expelled.
E si le fet es suspendut sobre la cara e·l col de lu, lahoras tu inscideys aquela del embelic, per so que no sia retengut e mora.	And if the baby is hanging over the neck and back of the patient, then you should subside that one from behind, so as not to be retained or stay.
E aprop empelleys le fet a las partidas dedintz entro que pauses aquel segon que cove, e manda a la femna que comprema a si alcunas veguadas, e el sira fora-getat am eyssiment leugier, si Dieus o vol.	And then push the baby towards the internal passages, while you pause that second one covering it, and command the woman to take several breaths, and let him out gently if God wills.
Exitus geminorum aut foetuum multorum.	The delivery of twins or multiple fetuses.
Sapias que gemels motas veguadas so natz, e alcunas vetz naysso tres o quatre , mays aquo es estranh e tart s’endeve; mays v so causas foro natura, e no vivo.	You must know that twin births are rare, and some have even seen them three or four times, but this is strange and difficult to understand; most of these are caused by natural reasons, not by living.
E conte aquelas, ja sia que sian montiplicatz, una segondina, e son seperatz per ciphac, distingen aquels enter le liguament en l’ombilic de cascun de aquels E alcunas veguadas so foro-getatz ayssi cum es un fet per eyssiment natural leugier, e so eysitz alcunas veguadas per eyssiment no-lausabla ayssi cum havem recomtat.	And consider those, whether they are multiplied, one second, and are separated by the placenta, distinguish those among them in their umbilical cord. Some births occur naturally like a single baby, and some births are impossible due to circumstances as we have advised.
E si son dificils alcus de lor deves le enfantament e perveno ad aquo que havem dit de las figuras no-naturals, lahoras tu cura aquels ayssi cum havem recontat.	And if some of them are difficult, you should guide the birth and proceed to what we have said about the unnatural figures. Then you treat those as we have recounted.
E si’ la matrona subtil e fassa aquo que fa am facilitat e subtilitat, e am tarditat, e sia ingeniat segon tota figura segon que es a lu preparat de l’engen amenant a salut.	And if the midwife is subtle and does what makes it easy and subtlety, as well as delays, and adapts her method according to every figure once she has brought about health through her skill.
Rememoratio eius quod formatur in matrice ex embrionibus et Abortiuntur.	Remembering what forms within the womb from embryos, and those that abort.
Alcunas veguadas son formatz en la mayre un, e dos, e tres, e quatre, e v, e vi, e vii, e mays x, e ja es deves mi verificat que una femna abortem ne getet vi, e una autra x totz formatz, la qual causa fo fayta per mensuracio dels glorios savis.	Some lesions are formed in the first one, two, three, four, five, six, seven, and even more than ten. You should check that out for yourself if a pregnant woman has aborted her fetus, and another x number of them have been formed; this results from measuring the glorious senses.
E tot aysso cove que sia en la sciencia de la matrona quar fort leu ad aquela parve semblant de aquo, e donc opause se ad aquo am so que cove.	And all this is known to the midwifery science which allows her to deal with that small resemblance of what it is and therefore stands by it according to what she knows.
Capitol .lxxvi.	Chapter 76.
De extraccio del fet quan es mort.	On removing the fetus when it is dead.
Quan tu curas le fet mort am aquo que havem dit en la divisio de la medicacio e no es defora eyssit, e tu yest forsat usar de opperacio am ma, lahoras cove que consideras si la femna es de sana vertut e no es am alcu dels accidentz per les quals sobre ela es temuda perdicio.	When you care for the dead fetus as we have advised in the division of medication and it is not expelled by natural birth, then if you are forced to use surgery with your hands, consider whether the woman is in good health and does not belong to any of the accidents through which her loss is feared.
Lahoras cove que la femna sia envessada sobre le lieyt sobre le sieu dos, e sia le cap de lu enclinat enjos e las coyssas de lu sian elevadas.	And consider that the woman should be laid on her back with her stomach up, and her head inclined upwards and her thighs raised.
E·l ministre tengua aquela de doas partz o sia liada en le lieyt per so que·l cos de lu no se extenda deves la extraccio del fet.	And the minister should have that of both sides or be bound on her back for so that the body of the patient does not extend beyond the removal of the fetus.
E aprop tu humecta la boca de la mayre de lu am olis humitz e am mucellage de altea e de fenugrec e de semensa de li.	And then you moisten the mother's mouth with oil and wet cloths, as well as with honey, fennel, and sesame seeds.
E aprop unte la matrona la sua ma am aquels olis e mucellages, e aprop entrometa la sua ma am fecilitat en la mayre, e aprop cerque am la ma loc en le qual fique les uncis en le fet.	And then anoint the midwife's hands with those oils and poultices, and then place her hand in a comfortable position under the mother, and then adjust the location where you will find the nails on the fetus.
E locs convenient en aquo: adonc tu considera si le fet es preparat que deysenda sobre le sieu cap, e lahoras tu fique les uncis en les huels de lu, o en le col, o en la boca, o en le palat, o dejos la barba, o en la furcula de lu, o en les locs propdas de las costas, o dejos les ypocondres.	Place yourself conveniently in this: then consider if the fetus is ready to descend with its head, and then place the nails on its heels, or around its neck, or in its mouth, or on its palate, or let your beard fall, or at its sternum, or near its spinal areas, or let your underarms hang.
Mays si le deysendiment es sobre les pes de lu, lahoras en le pentenilh, o en le mieg de las costas.	If the descent is from its feet, then at the pubis, or in the middle of the back.
E cove que tengua le unci am la ma dreyta, e pausa la curvitat de lu en aquel loc le qual es entre les ditz de la ma senestra, e entrometa la ma am facilitat e fique le unci en alcu de aquels locs les quals havem ditz, entro que pervengua a la causa boyda.	And consider that the nail should be in your right hand, and place the curvature of it in that place which is between the last two fingers of your left hand, and place your hand comfortably while putting the nail in one of those places that we have said, so as to reach the final cause.
E aprop pause e fique en la apposicio de lu un autre unci, o le tertz si es necessitat, per so que sia atraccio engual, e no sia extencio segon la sua rectetut tant solament.	And adjust and place another nail, or the third if necessary, so that there is an equal pressure and not an extension according to its straightness only.
Ans sia maugut a tota partida, per so que l’eyssiment de lu sia alleujat ayssi cum es fayt en dent deves la eradicacio de lu.	And make the effort at every part, so that the extraction of it is alleviated as if it were done with the removal of a tooth.
E cove en lu aquo que es entre lor que la extencio sia mollificada; e si alcuna partida de lu es retenguda, lahoras cove que la matrona unte alcus sieus ditz am oli e entrometa aquels espertament e revolva am aquels aquo que es retengut.	And consider that the extension should be softened in what is between them; and if any part of it is retained, then you must know that the midwife moistens some fingers with oil and handles this skillfully while rotating around that which is being retained.
Donc si la partida del fet es fora-getada, lahoras les uncis sian permudatz entra loc le qual sia pus aut; e fay aysso entro que tot le fet sia fora-getat.	Therefore, if the part of the fetus is expelled, then the nails should be placed near that which is more suitable; and do this so that the entire fetus is expelled.
Mays si la ma es eyssida denant l’autra, e no es possible reduzir aquela per la coartacio de lu, lahoras cove que drap sia envolopat sobre aquela; e aprop extratz aquela entro que tota sia fora-getada, e inscideys aquela o en la junctura de la ma o en le coyde.	If the hand is embedded in front of the other one, and it's not possible to reduce that by squeezing him, then cover that with a cloth; and later extract that from all around, and cut into it or near the joint of the hand or along the side.
E ayssi cove que fassas en l’autra ma e en les dos pes.	And apply this on the other hand and on both feet.
Mays si le cap del fet es gran, o accideys a lu coartacio en le eyssiment, o es en le cap de lu aygua ajustada, lahoras cove que entrometa entre les ditz espatum spinos e fenda le cap e extragua la aygua, o que discroba aquel am un instrument le qual es nompnat “alundat”, la forma del qual vindra am las formas dels autres instruments en le capitol le qual es aprop aquest.	If the head of the fetus is large, or it occurs to him by squeezing during labor, or if there's water retention in his head, then apply this to enter between the fingers and slice open the head, or extract the water, or find that out with an instrument which is called "the scalpel", its shape will come close to these among the other instruments in the chapter which is approximately this.
E semblantment fassa si·l fet es de gran cap per natura: e lahoras cove que inscida aquel am algematu, o que prengua aquel am alunda ayssi cum havem dit; e aprop extra les osses am les forceps.	Similarly do this if the fetus has a large head by nature: and then apply this to cut into it with a saw, or take that with an scalpel as we have said; and later remove the bones with the forceps.
E si le cap es eyssit e es coartat deves la furcula, lahoras sia fendut entro que la humiditat la qual es en le pietz sia efunduda.	And if the head is stuck and squeezed by the sacrum, then make a cut inside where the moisture which is in the feet can be dissolved.
Mays si no es complicat, ni obezeys a eyssiment, lahoras tu inscideys le cap tantost segon que a tu sira possible.	If it's not complicated and there's no need for labor, then you cut the head just as it suits you.
E si le dejos del ventre es apostemat o es en lu ydropici, lahoras cove que tu perfores aquel entro que corro la humiditat que es en lu.	And if the belly parts are stuck or in his urine, then apply this to pierce it where runs the moisture that's within him.
Mays si le fet es sobre les sieus pes, lahoras la atraccio de lu es leugiera e la direccio de lu a la boca de la mayre es leugiera.	If the fetus is on its feet, then the pressure on him is light and the direction from him to the mother's mouth is slight.
Mays si es coartat deves le ventre e·l pietz, lahoras cove que tu extraguas aquel am drap le qual auras envolopat sobre la tua ma, e que fendes le ventre e·l pietz entro que corra aquo que es en aquels.	If it's squeezed by the abdomen and feet, then apply this to extract that with cloth which you will cover your hand with, and cut the abdomen and feet where runs this as in those.
Mays si les autres membres so ostatz e torna le cap, lahoras la metrona entrometa la ma senestra; mays si la boca de la mayre es huberta, lahoras intrometa la ma en le preon de layre, e cerque am aquela le cap, e atira aquel am les ditz entro a la boca de la mayre, e aprop entrometa en lu un unci, o dos uncis, e atire lu am aquels.	If the other limbs are still and turn the head, then insert the left hand into this; if the mother's mouth is opened, then insert your hand in her belly button, and encircle that with the head, and pull it towards the fingers to the mother's mouth, and later insert one or two inches, and pull him towards those.
E si la boca de la mayre es coartada per apostema caut le qual accideys a l’u, lahoras cove que no sia trebelhat sobre lu; abantz cove lahoras aministrar efusio de causas humidas grassas.	And if the mother's mouth is squeezed by pus in the belly which happens to him, then apply this not to be overly lifted over him; before applying this, first administer an emollient for wet causes.
E aministre emplastres; e segua le pacient en ayguas que mollifican e humectan.	And apply bandages; and care for the patient with waters that soften and moisten.
E si le fet es sobre le sieu costat, lahoras si possible es, sia agulat: e sia aministrat aquo que havem dit en le fet viu.	And if the fetus is on its side, then if it's possible, make it straight: and administer what we've said for the living fetus.
E si aquo no es possible, lahoras sia inscidit en pessas, e sia extrayt.	And if this is not possible, then cut open with scissors, and extract it.
E cove que non layssas alcuna causa dedintz de la segondina.	And apply that you don't leave any cause for the second one inside.
E cum tu auras complida tota la tua opperacio, lahoras aministra aquo que havem dit de la curacio en les apostemas cautz les quals accideysso de la mayre.	And when you have completed all your operation, then administer what we've said for the care of the wounds from the pus-causing conditions that come from the mother.
E si accideys flux de sanc, lahoras deyssendas en ayguas stipticas e aministra l’autra curacio.	And if there is bleeding, then apply in warm waters and administer the other treatment.
E yeu ja e vist una femna en le ventre de la qual era fet mort, e aprop sobre aquel foc autra veguada emprenhada, e aprop foc mort es le fet autre.	And I have already seen a woman in her belly with a dead fetus, and nearby around that fire another pregnancy was started, and a dead fetus is the result of this other.
Accidit al u aprop lonc temps apostema en le sieu embelic; e inflat es entro que foc ubert, e comensec a getar brac.	A long time ago it happened to him an abscess in his belly; and inflated inside that big fire, and began to sweat blood.
E yeu fu appelhat a la cura de lu, e medicat a lu per lonc temps, e la plagua no es consolidada.	And I was called upon to treat him, and treated him for a long time, and the wound has not consolidated.
Adonc yeu pausegui sobre lu de alscunas causas emplastra de forta atraccio, e eyssic de lu un os, e aprop passero alcus jorns, e eyssic un autre os; e yeu fu trop meravilhat, cum en le ventre no sia os.	Therefore I placed on him of some causes strong plaster for extraction, and removed one bone from him, and after a few days passed, and removed another bone; and I was too amazed, because in the belly there is no bone.
E adonc yeu cogitegui que eran dels osses del fet mort.	And then I realized that they were of the bones of the dead fetus.
Donc yeu enguisigui la plagua, e extrayssi de lu motz osses , la femna existent en las sieuas milhos disposicios, e ja visquec en tal manieyra per lonc temps, correc de lu un petit de brac.	And then I gushed the wound, and extracted bones of the dead fetus from him, the woman existing in her own intimate arrangements, and had already seen such a manner for a long time, cured him of a little bit of blood.
E yeu no afermegui asso esser stranh, sino quar en aquo es sciensa e ajutori ad aquo que le metge artifec am la ma per curacio aministra.	And I do not attribute this to be strange, but rather that in this is knowledge and assistance for what the doctor artist does with his hand for treatment.
De las formas dels instrumentz que so necessaris a extrayre le fet.	Regarding the forms of the tools that are necessary to extract the fetus.
Forma de vertitge am la qual es uberta la mayre:	Shape for turning which is open in the mother:
Aquesta es la forma de strenhedor en le qual so engualhatz les libres, al qual engualhament sian dos virtitges en doas extremitatz de dos futz.	This is the shape of the stretcher on which they are equalized, to this equality there are two handles at both ends of two fetuses.
May empero aquesta virtitge cove que sia pus subtil de strictori, e sia fayt o de eba o de fust de boys.	However, this handle should be more delicate for squeezing and made of wood or bone.
E sia la latitut de quascun fust quays dos ditz e le marge de quascu amdos quays un dit, e la longitut de quascu es un palm e mig; e en le mieg loc de dos fustz so dos ajustaments de aquel meteys fustz les quals ja son fermatz, dels quals la longitut es la maytat de un palm e un pauc mes, e la latitut de quascu es quay dos ditz, o un pauc mes.	And the width of each handle is as large as two fingers, and the edge of each on both sides is one finger, and the length of each is a palm and half; and in the middle place of two handles are two joints for those that fit the handles, which are already tight, from which the length is about a palm and a little less, and the width of each is as large as two fingers, or a little less.
E aquestz dos additamentz sian entromeses en la boca de la mayre per que sia uberta am aquels quan tu revolves las doas prescriptas virtigges.	And these two attachments should be inserted into the mother's mouth so that they open to those when you turn the two prescribed handles.
Forma autra semblant de aquela pus subtil e pus leugiera:	Another shape similar to that, but more delicate and lighter:
Sia fayta de fustz de eba o de boys segon la semblansa de forceps.	When it's caused by the presence of heat or fire according to the resemblance of forceps.
Mays empero en la extremitat de lu so dos additament ayssi cum vezes, e la longitut de aquels additament es quays un palm, e la latitut de quascu es dos ditz.	However, at the extremity of their body there are two appendages like these as sometimes happen, and the length of those appendages is about a handspan, while the width of each is two inches.
E cum tu vols am aquels ubrir la mayre, lahoras tu fay cezer la femna sobre le lieyt les pes pendentz, ubert aquo que es entre las coyssas de lu.	And if you want to open the larger ones, then you should make a cut in the flesh while the feet are hanging down, and widen it as much as is between the thighs of them.
E aprop obre la tua ma am le instrument ayssi cum fas am forfexs engualment segon la quantitat que vols de la aprecio de la boca de la mayre entro que la metrona fassa so que vols.	Then open your hand with the tool like you would use a pair of shears equally according to the amount that you want from the opening of the belly of the larger one, making sure that the measuring tool does as you wish.
La forma de vertitge la qual diysero les antics:	The way of giddiness which the ancients said:
Forma de impellent am le qual es empellit le fet:	The form of propulsion in which it is propelled by force:
Forma de amisidat2 am le qual es conterit le cap gran	The form of entanglement in which the large head is contained.
E es asemblat a forceps al qual so dentz en la extremitat, ayssi cum vezes, e alcunas veguadas es fayt lonc ayssi cum forceps segon aquesta forma, ayssi cum vezes, al qual so dentz ayssi cum dentz de ressegua am le qual es inscidit e conterit.	And it resembles forceps with teeth at the extremity, as sometimes happens, and some cases require being longer like forceps according to this form, as sometimes, which has teeth like those of a saw in which it is inserted and contained.
Forma de amesidat pauc:	The form of entanglement for few:
Forma de unci havent una spina:	The form of a hook having one spine:
Forma de unci havent doas spinas:	The form of a hook having two spines:
Forma de forceps a la qual so dentz de cerra am le qual le cap del fet sia conterit:	The form of forceps where the closing teeth are on which the head of the fetus is contained.
Forma de spatum havent dos extremitatz am le qual le cap es abscindit:	The form of a pair (possibly referring to scissors or another tool) that has two extremities where the head is severed.
Forma de dos espatums latz:	The form of two spatulas laid out:
Totz aquels instrumentz so excersitatz, e quan mes so multiplicadas las specias de aquel e so preparadas deves le artifexs, quant es pus leugier a la sua opperacio e pus aut deves les homes per la sua quantitat.	All those instruments are practiced, and when more of them have multiple species and they are prepared by the artisans, as much as it is easier to their operation and as much autonomy should be given to humans according to their quantity.
E no obres de aquels instrumentz ja sia qua sia deves tu aparalhat, quar la necessitat de aquels no es excusabla.	And do not use those instruments simply anywhere; what is necessary about those cannot be excusable.
De extraccio de la segondina.	Regarding the extraction of the second one.
Quan la segondina es retenguda deves le enfantament, lahoras cove que tu comandes a la malautae que retengua le sieu ale, e aprop fay aquela stornudar am condizi, e strenh la tua ma sobre la boca de lu e sobre las nars de lu, e si per aysso es defora eyssit, bo es.	When the second one is retained, you should induce birth. Then instruct the mother to retain her own breath, and make her sneeze with the condition, and hold your hand over her mouth and her nose. If it comes out this way, it's good.
E sino, lahoras tu pren una ola e perfora en la cuberta un trauc e pausa en aquela erbas ubrent la boca de la mayre, ayssi cum calament e ruda e anet e camamilla e scicados arabic e cassia lignea e santaurea.	And if not, then take a cloth and make a hole in the cover with a straw and place in that herb over the mother's mouth, like a balm and rudely and nettle and chamomile and powdered saffron and cinnamon sticks and absinth.
Totas aquestas erbas o alcunas de lor sian submersas en aygua en la ola, e pausa aquela sobre le foc.	All these herbs or some of them should be submerged in water in the cloth, and place that over the fire.
E aprop pausa una canula de canaviera en la boca de la mayre, e tengua aquela entro que la evapor vengua a la concavitat de la mayre.	And place a calabash tube in the mother's mouth, and let that go inside so that the vapor comes to the cavity of the mother.
E aprop fay aquela stornudar ayssi cum havem dit, e la segondina sira fora-getada am velocitat.	And have her sneeze as we have said, and the second one will come out easily.
Mays si roman aprop aquesta curacio e no es eyssida, lahoras tu comanda a la matrona que submerge la sua ma sinistra en oli sizami o en micellage de altea, e aprop entrometa aquela en le conh e queresca am aquela la segondina, e cum aquela auras trobada, lahoras pren la e exten aquela pauc a pauc Mays si es annexsa en le preon de la mayre, lahoras entrometa la sua ma segon que havem recomtat, e quan aura trobat la segondina, extragua aquela petit a petit segon rectetut per so que la mayre no caja deves la atraccio vehement.	May this treatment remain with you and not be forgotten. If it is not used, then instruct the midwife to submerge her left hand in oil of sassafras or in alum powder, and immerse that into her stomach, and pull out the second one easily. And when you have found it, take it little by little. May this attach to the mother's womb. Then insert your hand as we have recommended, and once you find the second one, remove it slowly according to its rectitude so that the mother doesn't fall due to her own effort.
Abantz cove que sia permudada als costatz dreyt e sinestre am facilitat.	Before you start, make sure she is lying on both sides for ease.
E aprop sia ajustat en la quantitat de atraccio, quar ela obedira e evasira de adhirencia.	And adjust it in the amount of effort, so that she obeys and avoids adhering again.
E si la boca de la mayre es coartada, nos ja havem recomtat la curacio am sturnutacio e am medicacio de la ola am erbas.	And if the mother's mouth is constricted, we have already recommended the treatment with sneezing and using herbs in the cloth.
Mays si no es fora-getada am totas las causas las quals havem recomtadas, lahoras guarda te que no fetigues sobre aquela en iteracio de abstracio, mays empero cove que aquo que es eyssit de lu a la boca de la mayre lies a la coyssa de la femna, e aprop cristeriza aquela am enguent e tetrafarmacon; quar aquel fara poyrir aquela aprop alcus dias e sira dissolvuda e sira fora-getada.	And if it is not removed by all the causes we have recommended, then make sure you don't tire working on her continuously. However, you should have that which comes out of her to her mother's mouth lying on the thigh of the woman, and apply a grease and tetracycline ointment; for that will cause that process to be clarified over several days, it will dissolve, and be easily removed.
